"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","AXS","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FLOW1","FTM","FTT1","GRT2","HBAR","HEX","HNT1","HOT1","ICP1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","OMI","ONE2","ONT","QNT","QTUM","RAY","RUNE","RVN","SAND","SC","SHIB","SKL","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","^AORD","^AXJO","^BFX","^BSESN","^BUK100P","^BVSP","^DJI","^FCHI","^FTSE","^GDAXI","^GSPC","^GSPTSE","^IPSA","^IXIC","^JKSE","^JN0U","^KLSE","^KS11","^MERV","^MXX","^N100","^N225","^NYA","^NZ50","^RUT","^STI","^STOXX50E","^TA125","^TWII","^VIX","^XAX","000001","399001","IMOEX"
"1",2021-01-04,0.715747565564154,1.1327190480642,0.315273658786347,-0.11977164328129,0.487156519623721,0.251404182896403,0.209241965145172,0.155905626753859,0.118078683864305,-0.0530021875656972,-0.467249412543284,-0.215175983904825,-0.0197317573295167,-0.329706213436298,-0.609422691710144,-0.124195844926614,1.41702985798239,-0.199943837771128,-0.119252903852761,-1.61777398995535,0.190182653249944,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,3.61209817016499,-0.214921488810585,-0.106265256469061,0.0237345944010191,-1.49746744460261,-0.120855904692294,-0.774541325704751,1.47744571789046,0.27744141726346,-0.0135519009138731,0.64953799839214,0.960675576370459,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,-0.358776020127204,-0.501636377031347,0.148877855137953,0.924937827084552,1.05952855870616,0.715105193669929,-0.0284300952656936,0.702935810075002,-0.757571255624939,-0.153400955991254,3.52853614425081,-0.571472483489845,-0.113840391904156,0.16504988566752,0.270412051499713,1.15880862709224,0.671328625577788,-1.16708006335261,0.189878886140676,0.573266057376489,-0.131729988510609,-0.182570976011234,-0.230734185345536,0.222089536470596,0.0282127137539608,-0.275741968767406,0.812341857108366,-0.40632951172629,0.95534073227528,-0.992902313485315,0.478189686677938,-0.300117167100893,0.926663771980674,1.43003155443105,1.01616264736062,0.073104572119682,0.78223266848552,-1.06828560301949,-0.989547152721322,0.508564109719067,-0.265988956945058,0.245842627540131,-0.623604519156058,-0.567437864732846,-0.631996770730732,-0.428650759339597,-0.183738712027722,0.321211284103545,-0.370325561688238,2.36363178735855,-0.517214681117794,0.469656431339745,0.868270907392333,0.649713876975993,-0.0745182386277501,-0.132589343662401,0.316374788573415,-0.0775181791340941,2.01780852341558,1.93945164769926,1.42914771002012,0.828309048677334,0.397518319054971,0.438769089729003,-1.83849885131969,0.742243606261149,2.20836217476053,-0.72108363345464,-2.04490482595097,0.714092961866335,0.689413366544135,-1.49030008943118,0.567211811607953,1.51751666846844,-2.35505237837225,1.49662716699212,0.959433533152005,1.5936960692623,0.932921949009537,-0.366788574594732,-1.43891506654283,-0.396120376413812,-1.15443644147405,-0.00247941543106126,-0.628212367665305,0.0926686816127282,0.964976323516092,2.09681303379414,0.146104471254832,0.866850569777434,1.73852597373239,0.262985862319248
"2",2021-01-05,0.715747565564154,1.82643439446576,0.945299725743524,-0.11977164328129,0.487156519623721,0.309634857504101,0.264977384537403,1.51550520608409,0.118078683864305,0.636428069983723,0.318114847834937,0.0589893720954466,1.77238593771031,0.054551014300465,1.23727814918228,0.170518703818582,1.41702985798239,-0.199943837771128,0.191201976098205,0.217153897794868,6.53822976921029,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,-0.17435527188009,-0.214921488810585,-0.0200174320044915,-0.40696059503288,-0.190997069399099,-0.0493219534743014,0.174336919205524,1.23271281399384,0.27744141726346,0.270631096116466,0.253558020511059,0.81687779799557,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,1.53070833903168,-0.501636377031347,1.02698183302622,0.924937827084552,1.05952855870616,0.489945412129746,-0.20742645277128,0.177856561641941,-0.190194421213086,0.787312372601222,3.02478562015767,0.300755305203604,0.332983173711233,0.16504988566752,0.270412051499713,0.156847074071928,0.671328625577788,0.204706894802945,0.41071272424725,0.612537954525808,-0.131729988510609,-0.111511455356645,0.275863712044936,0.222089536470596,0.317103510059865,-0.275741968767406,0.812341857108366,0.824342327048835,0.95534073227528,-0.492265552331793,0.478189686677938,-0.300117167100893,0.926663771980674,-1.61863091731459,1.42439568985632,0.433760303508125,0.78223266848552,0.206646814469856,0.94297478333114,-1.03986594747034,-0.265988956945058,0.245842627540131,0.696982942679022,3.22199975420842,1.30736798253624,0.294629945859409,0.0938447071729877,-0.875684741275642,0.0150633157285894,2.00168757035542,0.314858649622714,-0.591785952373062,0.238623623140735,0.649713876975993,-0.0127599140127006,0.692961750978335,-0.0630233648352369,1.41408865113571,-0.0196680061965875,-0.0957598117430613,-0.658960520255248,0.46025225418094,0.397518319054971,0.438769089729003,0.622974562442809,-0.629943611928332,0.756062346198596,-0.72108363345464,0.747177777672235,1.27026604784221,0.498490987986257,0.773721534991024,0.567211811607953,-1.03036375178438,0.566065036184762,1.49662716699212,0.959433533152005,0.495347757462773,-0.438654677390916,-0.366788574594732,1.32219190645753,-0.396120376413812,1.18484686752111,-0.00247941543106126,-0.628212367665305,-1.07851988351499,0.522899503074564,-0.624821368066977,2.94039275136472,0.73092445249721,1.50981892664552,0.262985862319248
"3",2021-01-06,0.715747565564154,3.606088606182,0.644435383346089,-0.11977164328129,0.487156519623721,0.705076419541595,0.668000154366436,0.681221652710487,0.118078683864305,0.824081271739772,1.00004151158899,-0.0435884269208493,-0.143357601625604,0.871648136906335,1.65981697673941,0.453794248749842,1.41702985798239,-0.199943837771128,0.394822205055684,-0.163961868391811,-1.01590965532775,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,0.465139289248482,-0.214921488810585,0.708065082740834,2.4168176201704,0.555144247729014,0.125456119819903,0.364265666979955,1.52926427260114,0.27744141726346,1.75531865371044,0.401414588536638,1.46244813076343,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,0.106275433555485,-0.501636377031347,0.0310297678187249,0.924937827084552,1.05952855870616,1.50903352119344,0.511176115799888,-0.597287737289573,1.04015977043357,2.10959035530939,-1.64028474901432,0.920333597696939,-0.21878293350561,0.16504988566752,0.270412051499713,0.751196153757074,0.671328625577788,5.71619445436116,1.85995334422128,0.567739775037979,-0.131729988510609,0.770763058665154,1.56951111234907,0.222089536470596,1.40718628513934,-0.275741968767406,0.812341857108366,0.421013459822117,0.95534073227528,0.695145004229207,0.478189686677938,-0.300117167100893,0.926663771980674,-1.33439126582669,-0.387465084334153,-0.106750997405012,0.78223266848552,-0.0289796364173324,0.179517849917529,0.767325401326776,-0.265988956945058,0.245842627540131,-0.0961880240847442,-1.00920119722095,1.00402731887173,0.47048414945998,0.223272521176088,4.50915833092443,3.09281591822879,8.58336259197954,0.55172934372953,1.16083683558955,1.0604208823692,0.649713876975993,0.667924693426887,1.12438860233555,1.14057082940041,0.285460447115164,-1.53368558692205,-1.55962671846393,2.41852712926806,-0.684232416524296,4.97605561127687,0.412518929314697,1.83077906805181,1.37101832889181,4.49625379737025,2.05793885724299,0.571660814022847,1.17376759187111,0.112850441835933,-0.683473405255487,-1.40773079195337,0.660580707126272,-1.58257716571703,-0.692305017010329,0.265380845989818,1.67013378267494,1.12077638156146,-0.37736972712864,2.13051489299882,-0.396120376413812,2.86327787898892,0.124372751880914,2.03952119504912,0.728940711552603,-0.167990925640923,-0.0738988842630474,1.16864756821193,0.617911734475811,0.0974141856718032,0.38327913958231
"4",2021-01-07,0.715747565564154,-1.39523875938198,-1.19316110463557,-0.11977164328129,0.487156519623721,-0.888202999671675,-0.770927689502511,-0.446344574604306,0.118078683864305,0.16996445215687,-0.187522888397896,0.17549526530868,0.116208236144858,-0.30115868111749,1.36249886065389,0.860733352677383,1.41702985798239,-0.199943837771128,-0.193375778478981,-1.17829268743458,-0.484431681413595,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,-1.03248327898903,-0.214921488810585,0.633421995342014,0.773148645146592,0.662720866244237,-0.426485003932583,-0.639750429980546,-0.568824533160787,0.27744141726346,-0.640201809401022,-0.650054464686518,0.136149007283923,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,-0.125645442380525,-0.501636377031347,-1.04635631804834,0.924937827084552,1.05952855870616,-1.04602540131935,0.222290913396699,-0.828603296299088,-1.01011163158512,-0.880814532676153,-1.00572634973755,-0.0134845322766881,1.35945735368117,0.16504988566752,0.270412051499713,-0.0187835933079246,0.671328625577788,6.53723138515354,0.847674125992887,-0.646910135612045,-0.131729988510609,0.770763058665154,-0.511797433229114,0.222089536470596,-0.483699027705582,-0.275741968767406,0.812341857108366,-0.222873242469293,0.95534073227528,0.741218904395532,0.478189686677938,-0.300117167100893,0.926663771980674,2.29991491297081,-0.413566495416534,0.227382451678554,0.78223266848552,-0.926229786001288,-1.11970138845707,0.142284307256685,-0.265988956945058,0.245842627540131,-3.12724647048536,-1.70841877018558,-0.841209715979898,0.0554726683173298,0.133755159092662,-0.0290871731902656,-0.514637706456607,-0.918504004162449,0.0400983490396044,3.43829586367925,-0.478137942092048,0.649713876975993,1.11827837720177,-1.12189245067992,-0.383171649026012,-0.610724961148229,1.92828358845388,2.09270173103381,0.788155455458362,-0.287140129972972,0.35975133872978,1.35732428448204,0.80284380546714,0.767759608041648,0.240321080609902,0.599150994641397,1.73996833956293,1.65576404707337,-0.415553717260427,2.28355351203188,1.6348630695267,-0.0361150786815823,1.07870399333343,2.03769004315743,0.653565739989354,1.45528728509055,0.114737303034065,1.34602069168103,1.10756221547987,1.76806423401485,1.32313477662659,2.14313103278483,0.295845832390906,2.59278111754335,1.31508827986587,-1.14783962126586,0.868293562890663,0.70842932480054,0.728901717337426,0.38327913958231
"5",2021-01-08,0.715747565564154,0.112817505789601,-0.311231473755334,-0.11977164328129,0.487156519623721,-0.295005878641674,-0.67382753370632,2.58028784105868,0.118078683864305,-0.396602391291111,-0.290573426532087,-0.420609338385459,-0.39805521705287,0.294636130526809,0.670871492108594,1.04740872611657,1.41702985798239,-0.199943837771128,0.0878318372033367,-0.6208224328325,0.195372581844359,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,0.836876290108966,-0.214921488810585,-0.416382516527722,1.44308255208597,-0.437042165231709,-0.0715266751892759,-0.525319512203391,-0.047528597687488,0.27744141726346,-0.352582016607397,-0.515462098236312,-0.132201873456693,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,5.82857520702224,-0.501636377031347,0.155612593165716,0.924937827084552,1.05952855870616,0.848256893410961,3.27348567879539,0.21856859087365,-0.118522413889418,-0.648291434175256,-0.619887067082856,0.257734236519293,-0.272399833520382,0.16504988566752,0.270412051499713,-0.536201757796893,0.671328625577788,-0.767097021801622,-0.674529264846668,-0.490809074114099,-0.131729988510609,0.770763058665154,-0.0915046318330179,0.222089536470596,-0.228903869465428,-0.275741968767406,0.812341857108366,0.303839787452058,0.95534073227528,-0.385942713825632,0.478189686677938,-0.300117167100893,0.926663771980674,3.67667049417615,1.86438859902649,-0.894874520883363,0.78223266848552,-0.742863993955199,-0.116172948060394,-0.287597395180816,-0.265988956945058,0.245842627540131,3.18813545133134,-0.519771320712412,-0.591509715667392,-0.814615817075762,1.04570196121644,-0.472509437226458,-0.755563284115924,-0.545350950355438,-0.0998701310032069,-0.196922118400398,-0.447131220514835,0.649713876975993,-0.0211218917149168,-0.173977344120722,-0.411527088915955,-0.0975467874423395,0.804685646081291,0.873287044820635,0.523283749281104,1.3994204516683,-0.171144122598022,1.97416012830259,0.11595961958617,0.713496909159323,0.262584996328044,0.638711890550809,0.543790384927167,-0.0376730150135789,0.932357115697337,0.848750500080977,1.91774993022296,1.01517714226309,2.94332854689075,3.77478565865896,-1.0188280544529,1.28914856857866,1.02786156339295,2.00280471075796,0.212429858048689,0.833681142077317,-0.257305441988038,4.17829557814432,0.664841677968551,2.59278111754335,1.40659939558068,-0.356696933450049,-0.978311880607031,-0.242023586724122,-0.279818348012908,0.38327913958231
"6",2021-01-11,0.715747565564154,-1.39988192053403,-1.22338237520022,-0.11977164328129,0.487156519623721,-1.19453718220295,-1.29761947965481,-0.287802096691351,0.118078683864305,-1.45724323502844,-2.65914230902893,-1.20288775864615,-1.76776069123375,-3.35496445181494,-1.61820606530928,-1.51027443443591,1.41702985798239,-0.199943837771128,0.0880704416513633,-2.26121293541826,-0.96715701872898,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,-0.861570763761692,-0.214921488810585,-2.18302882094896,-0.721397204302622,-1.57928490256133,-0.581653361510475,-1.41386802817095,-1.39491967690845,0.27744141726346,-1.56194750996518,-2.12946262564568,-2.31827335819277,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,-1.46764723727589,-0.501636377031347,-1.66851708833958,0.924937827084552,1.05952855870616,-0.682752170662617,0.161122408593959,-1.19174865475184,-1.13795848262267,-1.35089935042487,-1.16210621925818,-2.86354406448253,-1.20642839645219,0.16504988566752,0.270412051499713,-1.65435596326614,0.671328625577788,-1.18213871178987,-0.670510215159437,-1.761881585745,-0.131729988510609,0.770763058665154,-1.92337247852002,0.222089536470596,-1.6804166006384,-0.275741968767406,0.812341857108366,-1.23168353647483,0.95534073227528,-1.14181466387533,0.478189686677938,-0.300117167100893,0.926663771980674,-1.30840149951381,-1.44741698986024,0.223732400625634,0.78223266848552,-0.765607808687101,-1.11015496716119,-1.67765018170215,-0.265988956945058,0.245842627540131,-0.222592302067145,0.587580653447745,-1.24814482111929,-1.79733600607962,-0.944946828470927,-1.24039451451437,-1.19446888880627,-0.731775332329744,-2.15570901582695,-1.1882035245066,-1.94711032575367,0.649713876975993,-1.24622703467377,1.01510327295674,-1.35811261691513,-2.08526761121619,-1.3306735383443,-1.26114585899629,-1.80589271221201,0.940946999573773,-1.15682667781949,-1.38674472021101,-0.525291073654996,-1.05312876741358,-1.47294106886506,-1.02520233898772,-0.996461901943261,-1.14122941823948,0.0768081893775118,-1.28566539016231,2.27318155804509,-0.831106910637577,-1.51646383796494,-0.0969709174555557,-0.893311062156567,-0.813687864237352,-0.976974780102813,2.00280471075796,-0.367903510130699,-3.08162757842181,-0.0962839000966766,-0.482852347792789,-0.87309727922391,2.59278111754335,0.47449398534248,1.33751781641012,0.702559053117492,-1.22192650745504,-1.09200245268636,0.944524776350021
"7",2021-01-12,0.715747565564154,0.416774764233959,-0.640096902433846,-0.11977164328129,0.487156519623721,1.0553506014669,-0.165619498278564,1.68415836439373,0.118078683864305,-0.0444013409398702,-0.826204959877385,-0.229986969379243,-0.310239486204217,-0.215430677599651,-1.06112704196249,0.28393258589767,1.41702985798239,-0.199943837771128,0.146577694754016,-0.650318302426876,-0.00565023359822994,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,-0.28486049330204,-0.214921488810585,0.273687667229782,-1.40595513020303,-0.386022564736189,-0.507889202127546,-0.131307483407773,-0.564928082065377,0.27744141726346,-0.41166658905662,-0.471421672801403,-0.805799610694824,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,0.724662862023616,-0.501636377031347,0.33719127883219,0.924937827084552,1.05952855870616,-0.859460965339327,-0.339627596090139,0.189126416967805,-0.455599082519926,-0.61952615436015,0.145928681416032,-0.780369628058813,-0.121405233369355,0.16504988566752,0.270412051499713,-0.394112566753984,0.671328625577788,1.89846419980647,-1.02816045884448,-0.453867471255312,-0.131729988510609,0.770763058665154,-0.393912408317485,0.222089536470596,-0.676215595266138,-0.275741968767406,0.812341857108366,-0.193531395956783,0.95534073227528,-0.422876693834388,0.478189686677938,-0.300117167100893,0.926663771980674,1.5708472902728,0.0864820487872458,-0.331000255379132,0.78223266848552,0.0314904465647884,-0.106423197627599,-0.278912948986592,-0.265988956945058,0.245842627540131,1.177493679219,-0.239374137907152,-0.80339342979028,0.732600451606701,0.0704250986397403,-0.0757499704247431,-0.0295059851426211,0.332033669259794,-0.115441312722095,0.0350070435445006,-0.344220989131339,0.649713876975993,1.6100093330017,0.919943369023059,-0.6447744241603,-0.358456866027131,-0.463933640122988,-0.41395761820518,0.595205827143563,0.419383620126546,-0.8868205296482,-1.38674472021101,0.130119216280379,-0.341911703890492,-0.903345440098817,-0.160255052149486,-0.105224784353077,0.297582880630495,1.02952437036883,0.144721779134215,0.181321253127584,0.403936909331897,-0.497767587044525,-0.661041921792426,0.208903421644319,-1.0828550709162,-0.29615482244116,2.00280471075796,0.509252603940371,-1.24970405124646,1.22979249739412,-0.362168388900337,-0.355609258148793,0.00891355542124403,-0.393246131087328,-0.300665673832486,0.400703580883382,2.28148343265481,1.60024827711547,-0.451334051832297
"8",2021-01-13,0.715747565564154,1.08384077842126,1.40639558238829,-0.11977164328129,0.487156519623721,0.478742889311912,0.850660558819492,0.658292371962938,0.118078683864305,0.824043658288432,1.23315032630603,0.422597377246982,1.39483632494083,1.67007765775093,2.01109244402583,0.488581845512612,1.41702985798239,-0.199943837771128,-0.027817946546148,1.21168421733893,0.416184663952929,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,1.48853654896569,-0.214921488810585,0.484253967562708,2.0324800566012,0.950836544832639,0.186180944234873,3.71925582959996,1.15289957094666,0.27744141726346,0.693063077635634,0.795303788123537,1.24085937890603,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,1.1441702429957,-0.501636377031347,0.558945253310386,0.924937827084552,1.05952855870616,0.996233121747601,2.15267584146741,0.0955801239570445,2.34277592632516,1.68139220830662,2.67449870841785,1.60762485587791,0.548340050760697,0.16504988566752,0.270412051499713,1.60775522656647,0.671328625577788,0.152395001801399,0.663716351770128,0.804452677740912,-0.131729988510609,0.770763058665154,0.840218889632539,0.222089536470596,0.633037595029397,-0.275741968767406,0.812341857108366,0.876647466192529,0.95534073227528,0.357602312015433,0.478189686677938,-0.300117167100893,0.926663771980674,-0.488353612991134,1.61084243014226,1.24236836482153,0.78223266848552,1.29418225797228,1.7795989415454,0.657010838118447,-0.265988956945058,0.245842627540131,-1.37602855388536,-0.584387662023915,1.48059195778271,0.540722309598716,0.376012601421056,0.690810076607262,0.843330641585448,0.842148186818583,1.26983884401087,0.447434044187365,0.958251876261913,0.649713876975993,2.35362254407956,0.0756429076116951,1.44243445261401,2.02729792501369,0.235006187229728,0.102167194648259,-0.212579055574615,-0.163294508102822,-0.0726582440715433,-1.38674472021101,-0.169836429025184,0.163193672245467,-0.215206055717885,0.0660865385337389,0.132571776911729,-0.632085106016174,-0.122029409189404,0.29075340664618,0.668006042228161,0.330578533796631,2.38648754317725,0.690993347961499,-0.351718156965395,-0.530161894436395,0.018098967867585,0.853113692240937,-0.34827545941334,-0.752161390875766,-0.627517821601513,-0.0250444019383852,0.0669060447762044,1.32852992741402,1.4911941644134,-0.487256711633056,-0.940833345582204,-0.34748540750157,-0.555845579762584,-0.111095768215135
"9",2021-01-14,0.715747565564154,-0.267434695926895,-0.0397120017151323,-0.11977164328129,0.487156519623721,-0.444893884880057,0.244953160940632,0.713378730906581,0.118078683864305,-0.306996416668156,0.732175480204439,0.293875649759373,1.3112100337847,0.492355134434702,0.962956405269544,-0.0663622242016536,1.41702985798239,-0.199943837771128,0.176125899859839,1.12228265994589,-0.121238934647344,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,0.330901011959696,-0.214921488810585,-0.114312621843152,0.840181503623222,-0.168983474769845,0.284353012567436,3.72983282342205,0.974832585907839,0.27744141726346,0.0379695792373494,0.110954285968587,1.14220256880938,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,0.610132684200106,-0.501636377031347,0.0864297176824787,0.924937827084552,1.05952855870616,-0.643189349795268,1.35889614591642,-0.622365990448074,1.45144582544367,1.3679824672811,-0.250522349737025,0.408396628239964,-0.116543911947844,0.16504988566752,0.270412051499713,0.0974624249484931,0.671328625577788,-0.664328800189414,-0.175206472398798,-0.192644029724012,-0.131729988510609,0.770763058665154,-0.00372191515691492,0.222089536470596,0.116329197168811,-0.275741968767406,0.812341857108366,-0.173629195237097,0.95534073227528,0.0818421939862352,0.478189686677938,-0.300117167100893,0.926663771980674,-0.915978002946429,0.157136429086183,-0.877676449774509,0.78223266848552,0.108606131049151,0.31973718964111,-0.176274492008339,-0.265988956945058,0.245842627540131,0.566702499995302,-1.59542445381991,-0.298063966690508,-0.0478986592205424,0.118870002342906,-0.590866172928682,-0.135852872873429,-0.124535655143872,-0.786436172396982,-0.488419295701447,0.10284522587268,0.649713876975993,-0.940213074495875,-0.831252243479587,-0.304553534510583,-0.237235299576818,0.512259525311447,0.529743550507393,0.424426837909507,0.0849811545897566,0.888199746694011,0.915053462223297,-0.43650133521627,0.310171306516886,1.04775416822275,0.361836937881539,-0.638294169106726,0.043923508995705,0.719083302236966,-0.229560708024564,-0.174987471912071,1.06326691494195,-0.0891467674851694,0.0642348561085796,0.0782508784198259,0.790133595390005,0.98341652112444,0.689369716631442,0.407390362383672,-0.0557636632248974,1.44139024641694,1.03328507963573,0.739285780818394,0.604732127794927,-0.424053294953979,0.562220169879221,0.886412890575152,-1.03741702131012,-1.532443797747,0.6842300590724
"10",2021-01-15,0.715747565564154,-0.46558826002148,0.758683229806381,-0.11977164328129,0.487156519623721,-0.406070730567095,2.35149142600216,-0.0386262896323913,0.118078683864305,-0.0101230057760912,-0.864219050623465,-0.384289071283679,0.285908033153563,-0.7516892052082,-1.35646714054671,-0.775103482175528,1.41702985798239,-0.199943837771128,0.0141818982528772,-2.05477711212287,-0.472702048116235,0.00912921207110711,0.71715408570912,0.515090628695583,0.0303581784230883,0.519005937288568,-0.214921488810585,-0.885986166798534,-0.303229605543023,-0.162985378861358,-0.132294269710182,-1.18695893433171,-0.36282539052476,0.27744141726346,-0.208365289400392,-0.32467568395015,-0.731582175428909,-0.766786736727612,-0.0251357572471468,-0.281107020107361,-0.324690813483266,0.618688764916583,-0.505338410553863,-0.501636377031347,0.796617151723944,0.924937827084552,1.05952855870616,0.0594390796329182,6.54512165560324,0.0498889977562537,-0.667447799837741,1.88871188820381,-0.440114812404984,-0.841701036470198,-0.588979669217009,0.16504988566752,0.270412051499713,0.0776606506458812,0.671328625577788,-0.56660999012985,0.209273886295876,1.10730083286549,-0.131729988510609,0.770763058665154,1.04946608174605,0.222089536470596,-0.289402447893253,-0.275741968767406,0.812341857108366,-0.0115742639430061,0.95534073227528,-0.00704750855749645,0.478189686677938,-0.300117167100893,0.926663771980674,-0.282308324338074,-0.00942379280939439,-0.460373066527566,0.78223266848552,-0.716511420929455,-0.790739644401894,-0.191639093854615,-0.265988956945058,0.245842627540131,-0.0285166139550394,1.38576900708564,-0.253523562859724,-0.179185390260544,0.0891731319705272,-0.976851288549486,-0.734465280636877,-0.74608249528565,-0.558776649076943,-0.697315762576049,0.768999096285134,0.649713876975993,-0.911699907081384,-0.740173208590293,-0.520340707563053,0.234683049326832,0.0216680169442028,-0.0473191209324722,-0.901964553503519,-1.27823489397821,-1.20458262468215,-1.84595668955117,-0.913779011547731,-1.60038356405713,-1.3243116721636,-1.78583462198987,-1.07768696685405,-0.614622832417986,0.204524464672512,-0.927137651272706,-1.04328437730284,-0.935753918841866,-0.824520690493131,-1.90789264791173,-0.758525174114033,-0.448955298062808,-1.37852574938363,-0.591081055774924,-1.41146800165614,-1.08562040098705,-1.17340370695742,0.189655938150298,-1.44108778354531,0.604732127794927,-0.585428126525276,0.562839122074098,-1.54564475188598,-0.0444600486497192,-0.289767570924637,-1.49609419340522
