"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HNT1","HOT1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SAND","SC","SHIB","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","AAPL","ACN","ADBE","AMAT","AMD","AMZN","ASML","AVGO","BABA","CRM","CSCO","FB","GOOGL","IBM","INTC","INTU","MSFT","NFLX","NOW","NVDA","ORCL","QCOM","SAP","SHOP","SNOW","SONY","SQ","TEAM","TSLA","TSM","TXN"
"1",2020-01-02,0.29397042209831,-0.172992243789219,-0.291962020687949,-0.318302055207631,-0.0249188732291629,0.274686366903538,-1.05340756040666,-0.592621577006815,-0.980186763330593,-0.596354591757126,-0.699344429654979,-0.337262127426796,-0.227662927320863,-0.689891016836715,-0.287674998387269,-0.551673299554177,-0.568082516968306,0.00274147557111354,-0.346251973704716,0.0857558346973385,-0.0226389364288429,-0.870686048163522,-0.474314505204311,-0.743995659458232,-1.0339853876094,-0.224045711749988,-0.350188180134365,-0.590811894750856,-0.0555192818531156,-0.160798648277141,-0.0293635101942936,-0.050711918585281,-0.816244581911449,-0.845887006022754,-0.705905071840154,-0.32495105039382,0.111247124269056,-0.181735987439928,-0.235552831475252,-0.147856479726084,-0.27997798262035,0.013191670301067,-0.885077046033265,-0.226397161725847,-0.715283298480369,0.0317723716789789,-0.0521442924171319,-0.101453056358166,-0.0349645342152246,-0.73938634350371,-0.830281269169152,0.365284439939822,-0.142257742676426,-0.194268866833632,-0.151832654360961,-0.642292754786672,-0.497655922362745,-0.144534214773313,0.0611336599910248,-0.658200695503288,-0.468235798278127,-0.471322979587707,0.0562838938225454,0.247543847171631,-0.649795086473801,-0.283727200128068,NA,-0.546663236451372,-0.836763258579213,-0.304645591598118,-0.730084210446064,-0.626145921965217,-0.293235757156948,-0.213266016143184,-0.366330551492149,-0.301328777038523,0.531356862098824,0.115496272089029,0.251760718526507,-0.388504646019703,-0.444220085861324,-0.000814995182055376,0.0584429374946654,-0.187368843313084,-0.238083297362965,-0.0819433159683946,-0.210712553064268,-0.841862016489363,0.0687198167661301,-0.280656803151449,-1.4153221643215,-0.186041120386353,-0.32135845736308,0.567471973067147,-0.119341996683455,0.354664037776319,0.532707421780301,1.31625574766714,0.72280579252174,0.680347906434073,0.703619467634171,1.20299806314657,0.644782869054042,0.445308332406664,0.684017922479223,0.85935286654359,0.459541978412122,0.564875695913102,0.489224677938775,0.566315867479896,0.424667963894456,0.692938622824865,0.277797329001825,0.756928747979461,0.0715455076084764,0.7725813185421,0.24695863624556,-0.526384997782714,0.654670334116928,0.1418474066573,0.442248975901852,-0.00135571451805333,0.924122387717214,0.373102068090403
"2",2020-01-03,0.29397042209831,0.221851592273739,0.61201072650471,-0.318302055207631,0.0950832847911635,0.274686366903538,0.406068919817515,-0.592621577006815,0.259042231357662,1.61621946055878,0.566709084412454,0.143290294212565,0.456220854492394,0.645709564536558,0.382646087956783,0.727644306910942,-0.568082516968306,0.00274147557111354,-0.144144235911254,0.0857558346973385,0.805277963637102,-0.870686048163522,0.36478289061291,-0.743995659458232,-1.0339853876094,0.32139446932644,0.681016695288819,0.772734013745751,0.0614441193818549,0.729815734685551,-0.0293635101942936,-0.050711918585281,0.522397814530291,1.0579391143756,0.807688028443341,0.328119873649937,-0.583124668693178,0.0621259943475117,0.444690305568391,0.0392775774139816,-0.0765537313356295,0.013191670301067,2.37445126211748,0.0651920089609821,0.667615124561167,0.0317723716789789,-0.0112010731619169,0.128396343436708,0.0237959743509727,0.719713668295058,0.399733171828346,0.0717260012625915,0.571889093468645,0.583430355086248,0.427766489618682,0.489438584320736,0.480746884374481,0.106735265590286,0.247248220664101,0.646963198307477,0.432989720193061,0.614600529138966,-0.0412917727788208,-0.0114113890140079,-0.649795086473801,0.371927614160995,NA,0.0467251267577282,-0.836763258579213,-0.304645591598118,0.343473342472864,-0.626145921965217,0.0367035189812827,-0.0916540093310566,0.398065204834294,1.00121446636267,0.531356862098824,0.00685266699829367,0.391046006306331,0.259784048571561,-0.0343114466408913,0.136755076734876,0.0584429374946654,-0.0489630113026531,0.0925607693081646,1.31902300719642,0.21933232999036,0.234129670031428,0.0687198167661301,0.420697976689072,1.05518109338899,0.00676421946228543,0.22390521577522,-0.368809267056479,-0.104923355181117,-0.281560716308287,-0.536843875931684,-0.298031179956313,-0.442910135266552,-0.604937132684242,-1.02110457926157,-0.447902085767742,-0.156864061730364,-0.721866931815555,-0.209213223353298,-0.257231923241013,-0.345211320016109,-0.38352660372744,-0.275095068683976,-0.459685969065989,-0.374686938546529,-0.0956054941691852,-0.39020934945769,-0.190266922346095,-0.62001324884185,-0.757434367329903,-0.194743237620548,-0.526384997782714,-0.76890031327296,-0.289661343224693,-0.0532985320832072,0.00885147794629172,-1.14828794076065,-0.583106216881894
"3",2020-01-06,0.29397042209831,0.429256215697101,0.43586494774809,-0.318302055207631,0.0968482459796306,0.274686366903538,-0.523351228700416,-0.592621577006815,0.201933337897872,1.22549553138475,0.775205053098349,0.0956437430693427,0.319641937486969,0.642191639627507,0.471574018852578,1.04747293283191,-0.568082516968306,0.00274147557111354,-0.34369507556577,0.0857558346973385,-0.199842152921191,-0.870686048163522,0.394349856270368,-0.743995659458232,-1.0339853876094,-0.400426211499733,0.950479260218152,0.785587978106356,0.210673545525328,0.21771207567824,-0.0293635101942936,-0.050711918585281,-0.264326063446892,0.931926526447391,0.321716158663949,0.409540027017461,-0.0290906339196472,0.121500832263098,0.126985808557428,-0.164534677253808,-0.183268082919798,0.013191670301067,0.644905945306761,0.338121121333762,0.534285961112265,0.0317723716789789,-0.0395122839529687,0.233179552598578,0.0192597769023349,0.619312201133442,-0.598557005146221,0.179364758224082,0.68059957255433,0.684049441916271,0.842031934467012,0.636253544867916,0.887164135271655,0.154135640993593,0.182325192915284,0.815356185157138,-0.275864842844267,0.645949022769845,-0.19816032244735,0.673458317206856,-0.649795086473801,0.356192377349094,NA,-0.974065125585722,-0.836763258579213,-0.304645591598118,0.253715775309147,-0.626145921965217,-0.0661672253025418,-0.0224586588358574,0.689263552323783,-0.694626037407066,0.531356862098824,-0.890491866415412,-0.527273627162853,0.249594765384744,-0.0330622878802888,0.108621174212194,0.0584429374946654,0.0591889867863769,0.447657578817861,1.19625166207478,1.09180960945091,0.238727699872128,0.0687198167661301,0.527680431138182,0.0389818709124548,0.0399217856116471,0.325163561108742,0.146047548169118,-0.314959822199867,0.115639943581386,-0.701006460185282,-0.172858732274005,0.368362157568575,-0.330849543225354,-0.106066747812521,-0.0668029981966046,1.09909883333387,0.174521989868078,0.58899477217396,1.07378572862755,-0.0704196757247725,-0.0710459157179342,0.209439313485176,0.042889052000856,0.715271246185988,0.0706311024893287,-0.00837923674807462,0.193513533788778,-0.243386898032026,0.0685050224543276,0.208730288031318,-0.526384997782714,0.633736254600659,-0.207468976434455,0.881579543533837,-0.0436798297613476,-0.455723885426229,-0.318554261024163
"4",2020-01-07,0.29397042209831,-0.0838940244169632,-0.498369004078044,-0.318302055207631,-0.0231543229270591,0.274686366903538,-0.135731886627636,-0.592621577006815,0.0651350431076704,-0.133997227225317,-0.00205523566988648,-0.0575322908475933,-0.198023195858276,0.727269308286894,0.189652472729932,-0.818198188736295,-0.568082516968306,0.00274147557111354,-0.163759695412657,0.0857558346973385,-0.210009290021455,-0.870686048163522,0.330908353425146,-0.743995659458232,-1.0339853876094,-0.593277967354824,-0.395352965134728,-1.38354295000964,0.123556029518955,-0.194195586027773,-0.0293635101942936,-0.050711918585281,-0.389654289873587,-0.0361272269605334,-0.611496353704103,-0.1556807318482,0.195536397538016,-0.17590411136034,-0.439253245357448,-0.132591760162788,-0.259969054588539,0.013191670301067,-0.718773494792659,-0.241122615116804,-0.501337508664381,0.0317723716789789,-0.0345800918531067,0.31368155699241,-0.040766779754033,0.114914409567852,-0.318763013352951,-0.962545224575011,-0.289435030632646,0.187926070373513,0.349940537435696,-0.762524468768568,0.0296687532083978,-0.0791125307801114,-0.384674019424429,-0.544292491756302,1.36284392738985,-0.0392449210853269,-0.16961047339208,0.38128164129243,-0.649795086473801,0.125401169507864,NA,0.343163842690578,-0.836763258579213,-0.304645591598118,-0.0356147645709579,-0.626145921965217,-0.220473487774257,-0.252092924073799,-0.200509301671656,-0.418428943238055,0.531356862098824,-0.610329210890012,-0.199393452809773,-0.229297985859668,-0.0790030763725691,0.234576636576042,0.0584429374946654,-0.0114020219642307,0.0377448030312457,-0.120866988076762,-0.337102869413974,-0.0714318872879612,0.0687198167661301,-0.129375976730409,1.36647576743136,-0.117269850896497,-0.326524635612326,-0.221842674380814,-0.959469012753906,-0.0794432359462274,0.816262529047241,-0.142644920285764,-0.0126733995239135,0.278494296837254,-0.178273588694978,0.146676384575358,0.365679740597264,-0.273670690000188,0.0394332240427077,-0.120608753439472,0.0375306415095161,-0.526059856658132,-0.0410945279848376,-0.344989962719644,-0.466828035826357,-0.0799396352376044,0.140242807135207,0.062863277296792,0.720894964063411,-0.148135427139176,-0.0440826654892197,-0.526384997782714,0.675604413633196,0.295956722661116,0.00916296992823926,0.0682298434880036,0.39015866329998,0.746017438724469
"5",2020-01-08,0.29397042209831,-0.1554315242915,-0.0595549171415472,-0.318302055207631,0.0774359327816663,0.274686366903538,-0.386952465012716,-0.592621577006815,-0.74050143103629,-0.190513461336493,-0.449403886354995,-0.0512051288193259,-0.0111934512207734,-0.385430916320758,0.409213433023819,0.141290791786534,-0.568082516968306,0.00274147557111354,-0.228559406250611,0.0857558346973385,-0.446764523562153,-0.870686048163522,0.412147997526062,-0.743995659458232,-1.0339853876094,0.77137231219507,-0.399375452669215,-0.429795148549276,-0.232174453545605,-0.806491354298351,-0.0293635101942936,-0.050711918585281,0.256028198846597,-0.411303762543406,0.323259504105372,-0.253814597514913,-0.308764181201657,-0.0889626489078293,-0.0446337941665522,-0.26149415824514,-0.193272571199743,0.013191670301067,-0.485948523055821,-0.174896677871269,-0.789699978692718,0.0317723716789789,-0.00999955064777815,0.130014477259507,-0.0754747326043898,-0.305402356211712,-0.623215971835586,0.154752429541081,0.0392057210516204,-0.333684937716814,0.619109118725015,-0.38700638169289,-0.420727637110801,-0.0698826691592169,0.126057695486295,-0.257293109776357,-0.633960694243148,-0.351327466177214,0.260240886495786,-0.406662111595029,-0.649795086473801,-0.0634271678717181,NA,-0.452318721174973,-0.836763258579213,-0.304645591598118,-0.406941280577994,-0.626145921965217,0.0806118454207435,-0.108155610506867,-0.304854867689455,0.52134916832274,0.531356862098824,0.778873517189106,0.375996132508948,-0.132500981763887,-0.188613355766965,-0.210911594793349,0.0584429374946654,-0.14366964741984,-0.208794160753925,0.0883618682203821,-0.222078768971089,0.197023938143562,0.0687198167661301,-0.447309920201296,1.29788368778287,-0.162093925738493,0.954088656502154,0.382549678449276,0.0495122663319621,0.342360045314082,-0.0642495002470841,-0.263500168238741,-0.31313821204223,0.266480511850759,-0.512094758668219,0.0486328038604228,0.176509973864477,0.0437985312486498,0.308671524742325,0.266293285280864,0.374487048895964,0.0440773375624999,0.766464069315922,0.480814918928744,0.603441592671715,0.155056217128239,-0.0510666993230826,-0.059616665854109,-0.162220693046755,0.404297925927902,0.0339778667561255,-0.526384997782714,0.0964086922457696,0.499383183196979,0.311075056049484,0.137442633590617,0.125820744961465,0.0766723687673212
"6",2020-01-09,0.29397042209831,-0.0563509438416832,-0.247581443555315,-0.318302055207631,-0.0319778962103045,0.274686366903538,0.722881606654407,-0.592621577006815,0.127295034766548,-0.167354789918041,-0.154568548844765,-0.0675911349116813,0.156119219364436,-0.657525426125189,-0.558118706682784,-0.231844673622549,-0.568082516968306,0.00274147557111354,-0.328175695231429,0.0857558346973385,-0.0429738869956146,-0.870686048163522,-0.570768603168362,-0.743995659458232,-1.0339853876094,-0.095286125315294,-0.422302330307819,-0.495634608096793,-0.182968953371938,-0.233160192084192,-0.0293635101942936,-0.050711918585281,-0.390053196817551,-0.175864928994167,0.591105642276159,-0.25336901629504,-0.240611156580566,-0.0385992740980614,-0.309020623386783,-0.0754903042903109,-0.233290451527405,0.013191670301067,-0.0535650978743609,-0.061416588286696,0.180811061692324,0.0317723716789789,-0.0573260403282839,0.0150303006736233,0.0215808323176813,-0.203913789763484,0.151497004175962,-0.134356547265715,-0.138912768913466,-0.209759541376205,-0.458240268975069,-0.284486053028526,-0.145463864822152,-0.116235580853462,-0.0514003271211506,-0.376377233458074,-0.162900577853518,-0.346424064065199,-0.12635360070519,-0.504622360370143,-0.649795086473801,-0.152596970022559,NA,-0.39295762284553,-0.836763258579213,-0.304645591598118,-0.0358449327324224,-0.626145921965217,-0.284454325542069,-0.308558733616887,-0.0638081125998358,0.190845916692593,0.531356862098824,0.3527957786294,0.343418887261957,-0.24076063289987,-0.161425782742086,-0.0919256673726273,0.0584429374946654,-0.120723513372359,-0.361688869332832,-0.150799662763003,-0.189554568615337,-0.301892039572129,0.0687198167661301,0.0246763161463339,-0.664180169655425,-0.141830936877178,-0.285324129390528,0.542166191664252,0.341906857355865,0.175397978462797,0.149658861615538,0.409838094961288,0.068534882544718,-0.127734929871152,-0.343997464294472,0.587864052624043,0.322263961279823,-0.170961945332853,0.454375621824158,0.41394398211724,0.475895080882632,0.203056172033566,0.208166326946949,0.374462175965396,-0.350273321086873,0.235130589663054,0.122060708022709,0.169015053259752,0.311806589988351,0.564068656324866,0.307029934236994,-0.526384997782714,0.312734612618362,-0.051303636301905,1.02732993191258,-0.284305072910696,0.152254133447663,0.465532690496231
"7",2020-01-10,0.29397042209831,0.0528965501669681,0.0623090199950281,-0.318302055207631,0.0456707402527135,0.274686366903538,-0.105105428368497,-0.592621577006815,0.0422454007266332,1.91538217120939,0.463189448695762,-0.0504963810511899,2.56796332096656,0.478372429251803,0.626072606377876,0.40781412960468,-0.568082516968306,0.00274147557111354,-0.193526357081381,0.0857558346973385,-0.404642464142446,-0.870686048163522,0.338946016687664,-0.743995659458232,-1.0339853876094,-0.269250585170657,1.03991743425733,-0.0206707591859253,0.0372449763237774,0.529427628119874,-0.0293635101942936,-0.050711918585281,0.0236192579153088,1.23606264417176,0.28156627511115,0.213824855654936,-0.0820498977127641,0.11142786106632,0.29821512240085,0.0788528542866498,-0.229955626144763,0.013191670301067,0.0462170328699984,-0.00154041143524847,0.881560914377158,0.0317723716789789,-0.0212760835256801,0.0758391851868996,0.119058085770168,0.999764396602768,-0.0838054920850689,-0.496708217547948,0.246592536740768,0.789807605142235,0.615248964237106,0.0629581478906817,0.518404653457615,0.0517894770535311,0.0481498606381627,0.597970711663661,0.138601848881959,0.521730606409262,-0.0564007383579794,0.270544037748936,-0.649795086473801,-0.262746680836705,NA,0.000265826886982342,-0.836763258579213,-0.304645591598118,-0.0726552343955541,-0.626145921965217,-0.0987847641198606,-0.0872444905595584,0.386741113431551,-1.24973553361814,0.531356862098824,-1.02285023256143,-0.809079740701234,0.0636415334038371,-0.0544595436872744,0.130818688690638,0.0584429374946654,-0.168076559202527,-0.0657073764558537,-0.244194085790584,0.301450353641737,0.0771295759587189,0.0687198167661301,0.723237083871496,-0.135454492803927,-0.0650773644813537,-0.237235802719154,-0.0164886344260277,0.278077111851329,-0.107567030399466,-0.293085011216008,-0.427520827367947,-0.36090687504172,-0.639885416499326,-0.883789478762116,0.314296089374538,0.0633166379459486,-0.161622520033122,-0.0714283262803744,0.243007964546405,-0.00826535522383072,-0.175206842137416,-0.00421284788492687,-0.199014673743681,-0.587324307233869,-0.120846704312756,0.0161285392532941,0.022036629579825,0.0358310893377319,-0.0316936130754911,-0.114755357443695,-0.526384997782714,-0.203658870220259,-0.106784150153142,-0.401017837736556,-0.189573589351864,-0.297119521032505,-0.458797851010716
"8",2020-01-13,0.29397042209831,-0.176135145000453,0.0334249865752301,-0.318302055207631,0.00861107504507565,0.274686366903538,-0.129281821101028,-0.592621577006815,-0.305072354913734,-0.0974802772001074,-0.144983052208773,-0.0253126142016716,0.434087945506036,-0.302776151707546,0.323143579559846,-0.658283875775811,-0.568082516968306,0.00274147557111354,-0.23839234672505,0.0857558346973385,-0.14610012174925,-0.870686048163522,-0.127536817099675,-0.743995659458232,-1.0339853876094,-0.0711640762110728,0.583234245346858,-0.817641436212108,0.000139423302186685,-0.155230979970799,-0.0293635101942936,-0.050711918585281,-0.148588472874612,-0.518236129465823,-0.226563353004913,-0.212744571684921,-0.286097108804761,-0.148336993098762,-0.495001454679808,-0.164534677253808,-0.156589491990709,0.013191670301067,-0.319646907829919,-0.00979942464611287,-0.687377765332426,0.0317723716789789,-0.0462031956949722,-0.0795825991510621,-0.0985781943771196,-0.481006677873182,-0.441975618123556,-0.228354190861239,0.554327786511614,-0.172089418909244,-0.213114708132441,-0.216722975013795,-0.299771605685404,-0.0989071284843869,0.325157063258252,-0.228604086568445,0.193326108011128,-0.352077505399481,0.13223089387317,-0.347885962329907,-0.649795086473801,0.135891734466262,NA,0.885150687998537,-0.836763258579213,-0.304645591598118,-0.297741374462086,-0.626145921965217,-0.0874942685889229,-0.0986429106154226,-0.277353718092,-0.00894040258935801,0.531356862098824,-0.0337605226712418,0.118391843050198,-0.173257521421569,0.0218571539257222,0.0668087721239139,0.0584429374946654,-0.13606902975933,-0.0846515453694076,-0.426510922677701,-0.142259616089127,-0.224130598606469,0.0687198167661301,0.754379788485047,0.100116888147174,-0.152883554236929,-0.280536574744043,0.560658421126039,0.364557540857818,0.460116869424079,0.124785972811026,0.168127599055335,0.053566357408037,0.503447005341666,0.181582937604052,1.04170258311676,0.536243420760436,0.800131692907326,0.57632453547982,0.30121565726402,-0.0213499257190727,0.378484770542854,0.0517442250057931,0.361950462913549,0.710548588348989,0.349147656549637,0.518911287669817,0.0710304757643199,0.152714189665339,0.374509812457884,0.274263058721854,-0.526384997782714,0.459278493260604,0.0185604241609481,0.365212593906811,0.43159497335655,0.53290138121137,-0.0508191511351444
"9",2020-01-14,0.29397042209831,0.825394673643755,0.0823687663227497,-0.318302055207631,0.151555263196942,0.274686366903538,0.82595581475295,-0.592621577006815,1.84688939992181,5.11665474281818,1.31471240571379,0.114937898287886,12.0012302976371,1.39981090300013,10.367466666993,1.84704604902495,-0.568082516968306,0.00274147557111354,-0.173402133801718,0.0857558346973385,0.628074747144608,-0.870686048163522,0.561135646595384,-0.743995659458232,-1.0339853876094,0.015937996965338,3.58377137294592,1.35458788215151,0.347803024516563,0.596222799633069,-0.0293635101942936,-0.050711918585281,0.050523645905058,4.40381546719748,3.4560649889126,1.29082312632512,0.0412465751816363,-0.222556157649115,-0.0382512855868819,-0.12382867066287,-0.229955650408873,0.013191670301067,1.11055201675104,0.555926291024895,1.88617887792818,0.0317723716789789,-0.120847086713574,0.349415601063285,0.153343957090536,2.59473902982469,-0.248921958733503,0.333852106890372,0.285059345611303,1.50082683867618,1.69054573712813,0.720292654751982,1.50403740288726,0.221921794363691,0.236428051954855,1.80544228047161,0.341588991368366,1.4213662277724,-0.0729310038134981,0.995451465343376,-0.649795086473801,0.16736342934303,NA,0.257377948774694,-0.836763258579213,-0.304645591598118,0.0702047613825804,-0.626145921965217,-0.0523676658556695,0.0164794169063378,1.57013955164484,-0.248028289160038,0.531356862098824,-0.344178960215496,-0.253066405677012,0.676267736841177,-0.0159191982227507,0.088747639309853,0.0584429374946654,0.360845850356127,0.478290575229624,1.18110540482772,0.925658470853229,0.306825523185035,0.0687198167661301,1.60685097639933,0.170329500111308,0.142464798513517,0.942203630320267,-0.501171572507022,-0.415855750707931,-0.139201270827643,0.224277528029071,-0.315296685815099,-0.424122216298735,0.0480762326108305,0.778192502271781,-0.640821102549693,-0.297966527503303,-0.152286656680492,-0.484785434099707,-0.327076667207325,-0.247071820004709,-0.0655647522874562,-0.476032888897885,-0.28242821543776,-0.0848719675886123,-0.287957167975088,-0.45819590077989,0.209841700976719,-0.21092239769519,-0.283535191626004,-0.0505078121540779,-0.526384997782714,0.49417217513996,-0.219798850450844,-0.471809658073232,0.012710694189963,0.0359448040224702,0.194607131341323
"10",2020-01-15,0.29397042209831,0.122771011823923,0.668659480923303,-0.318302055207631,0.10037755202702,0.274686366903538,-0.0145852808008628,-0.592621577006815,0.519089375497934,-0.731884109548581,0.952970581280734,-0.14987561692,-5.33727809245242,-0.238694712954166,1.1061521492019,1.42060839824632,-0.568082516968306,0.00274147557111354,-0.290751228839206,0.0857558346973385,-0.160625086439761,-0.870686048163522,0.384589378277192,-0.743995659458232,-1.0339853876094,-0.5134192201316,8.21919809710589,0.879106746056444,0.296984598720505,-0.589404130851673,-0.0293635101942936,-0.050711918585281,0.363107921045374,-0.394354461364591,3.06508075085198,-0.0890771354978939,-0.608704020442608,0.0706076908571849,1.59904328718272,-0.0113219851285863,-0.283312808002872,0.013191670301067,-0.0203024516148621,0.07395721507431,0.183911034770002,0.0317723716789789,-0.0565336763515806,0.0366454782110707,-0.0120721132074895,-0.200118824981126,0.0386310795538233,0.771815908511046,0.650495587494351,1.52765432833882,0.19190246835419,0.459809384217129,0.205065592554386,0.23083907791475,0.316499517446387,0.529631800569428,0.845120362167964,0.339588631214724,0.0655531907972623,1.66158115701483,-0.649795086473801,0.796792441861794,NA,-0.759686414950768,-0.836763258579213,-0.304645591598118,-0.0512919646431049,-0.626145921965217,-0.00845904732500398,-0.17258087005361,0.397256125924813,-0.507511154865972,0.531356862098824,-0.225984894908013,-0.352175556157358,-0.0484399885619469,0.0453214965706627,0.304522941187029,0.0584429374946654,0.0840347307921471,0.301077760045608,1.36471566591319,-0.0901531473416146,0.0410786729241068,0.0687198167661301,3.11193872691171,0.179705934939801,-0.00797260368407081,0.370941970891204,-0.215032092601843,-0.12963519118371,-0.199836246758568,-0.253286870984965,0.0645362104318806,-0.194192763952476,-0.34176692453347,-0.647036440393418,-0.236005568867105,-0.194076234869589,0.22120843052543,0.297584161409745,0.225855280074113,0.269805263636944,-0.246474514227226,-0.00802792644308873,0.176349445902324,-0.0368306406146859,0.209889379519483,-0.221823787239692,-0.13310899256763,-0.36676488008429,-0.221252456942472,0.152514666242646,-0.526384997782714,-0.692143796389428,0.330889536737045,0.0570543575844186,-0.391609044382345,-1.12185455227445,-0.51298199014375
