"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HNT1","HOT1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SAND","SC","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","AAPL","ACN","ADBE","AMAT","AMD","AMZN","ASML","AVGO","BABA","CRM","CSCO","FB","GOOGL","IBM","INTC","INTU","MSFT","NFLX","NOW","NVDA","ORCL","QCOM","SAP","SHOP","SNOW","SONY","SQ","TEAM","TSLA","TSM","TXN"
"1",2020-01-02,0.309921778069547,-0.466517289310056,-0.50657704679619,0.121699705463095,-0.451513361639228,1.10544659255169,-1.11771778039925,-0.585763669839415,-1.17050833318439,-0.807398037359071,-1.06073687406631,-1.57102904090767,-0.462099946865793,-0.888259978709971,-0.461062360813903,-0.751115602584827,-0.567431084968121,-0.0182703570517486,-1.07162040947966,0.0626764125680517,-0.071576735050531,-0.930217414238838,-0.971417530894495,-0.621200868548861,-1.118504460626,-0.230560599868672,-0.676667060832263,-0.660415683276427,-0.155136099607072,-0.264048187131552,-0.0726264420846388,-0.0428996239286422,-1.2302885024092,-1.00487652305737,-1.06430941599992,-0.637759937648309,0.914791991180441,-0.457736542184265,-0.237940282143659,-0.426444419802086,-1.15827193628192,-0.18846614829331,-0.869097380642302,-0.6392042902838,-0.812790079702509,-0.0412852828522443,-0.443258812030567,-0.632950433701699,-0.203858215069678,-1.07092044475003,-1.27713465798279,0.537816801788109,-0.233241655639384,-0.328374403538685,-0.259438730606416,-0.866779691226164,-0.806737078876106,-0.614616327252218,0.0246572434293537,-0.802061331472099,-1.02353390662811,-0.717511180548214,0.421831485992109,0.211436018950362,-0.628698578061417,-0.625813844684557,-1.24697523713524,-1.24924473648933,-0.326390235732239,-1.26078406051447,-0.671704301672837,-0.713643353991525,-0.482089721049997,-0.619909142845069,-0.306587843996467,0.516248291597269,0.112135341662582,0.252070538894552,-0.850307883894917,-1.34484597775681,0.000384504105304138,0.0516960011779193,-0.54015239056751,-0.555994158514278,-0.120795079501086,-0.436585755877038,-1.55317731363776,-0.653199524991633,-0.621655131327003,-1.51550620828553,-0.628463085955547,-0.64221647859671,0.688529266267555,-0.112675015658326,0.397698910061633,0.458100195305958,1.73262161442813,1.0260581096663,0.685621648066606,0.569258588674265,1.36098531287665,0.75160125319358,0.363250583199596,0.715369243218347,0.85594193482971,0.394648021459199,0.493464461624364,0.484728551697292,0.612289583159566,0.575995526994697,0.906972853555797,0.430927758304003,0.671052092246882,0.0776498613540354,0.742358243556136,0.506032964820844,-0.546207221998819,0.654321076053182,0.316734169944437,0.646837084443348,0.32714097100578,1.05959753409687,0.324374077954028
"2",2020-01-03,0.309921778069547,0.60047935859765,0.901878217718429,0.121699705463095,0.10898578711533,1.10544659255169,0.409889929883844,-0.585763669839415,0.287456525934597,2.24421909998239,0.883605155582894,0.745419793141731,0.881530508102617,1.05807003841144,0.568417082592937,0.901709136813321,-0.567431084968121,-0.0182703570517486,0.590269966762781,0.0626764125680517,1.33029130193719,-0.930217414238838,1.05798167307786,-0.621200868548861,-1.118504460626,0.318715156619876,1.35615500232786,0.891021905813343,0.169677544614207,1.11674273395186,-0.0726264420846388,-0.0428996239286422,0.806547427239203,1.27029053223696,1.29465997964123,0.861949482837095,-1.74350230976508,0.0509205060752451,0.716910280665641,0.185222178655197,5.3015589181226,-0.18846614829331,2.21957396207382,0.289677335421909,0.729151263459671,-0.0412852828522443,0.462623365357781,0.457264926895098,0.121714936715584,1.11131130525465,0.601232612264829,0.0359609109345298,0.643950853679996,0.805766920104617,0.38298129488173,0.636556404856942,0.766414934738915,0.514320047560123,0.249138227294757,0.780058551009446,0.434172978988353,0.903116998590985,-0.128917730046903,-0.0271157013284296,-0.628698578061417,0.773202515711736,0.18251069398692,-1.24924473648933,-0.326390235732239,0.58757723157212,-0.671704301672837,0.358547527384966,0.17149860722965,0.696062635741015,1.00764294088187,0.516248291597269,0.00343647358764753,0.392494606489203,0.576031783751314,-0.0755633793048529,0.355045033263947,0.0516960011779193,-0.033993384912168,0.264592623610166,2.25281383333431,0.398959181593104,0.449264696671594,-0.653199524991633,0.843033758915271,1.1792861553998,0.378608183460559,0.426704226111217,-0.422612126724122,-0.100185129515232,-0.321335878152205,-0.476897381961701,-0.35649675897996,-0.597370823406892,-0.595251223195569,-0.832862731657205,-0.508849675432754,-0.193299020788195,-0.615449558637841,-0.227815066377628,-0.260223244345949,-0.314729050419233,-0.354428497595668,-0.278305350077749,-0.502305132947413,-0.491004862193184,-0.106980486874681,-0.540195300312311,-0.17779447415646,-0.642141430999972,-0.740753742938877,-0.312734372734463,-0.546207221998819,-0.743696300566762,-0.40579572810299,-0.0538463796453488,0.346805702882803,-1.23671109569771,-0.52645682526932
"3",2020-01-06,0.309921778069547,1.09209123437556,0.569384390120089,0.121699705463095,0.114933290132851,1.10544659255169,-0.591234890807128,-0.585763669839415,0.208934471401607,1.47384632752633,1.11181427909148,0.45874251203635,0.500511574161089,0.982382631548418,0.661742609925468,1.24886314579396,-0.567431084968121,-0.0182703570517486,-1.03651961975572,0.0626764125680517,-0.332185681763728,-0.930217414238838,1.06208794740984,-0.621200868548861,-1.118504460626,-0.405168205250486,1.46215352030251,0.827084116095718,0.558675546972785,0.256906141314286,-0.0726264420846388,-0.0428996239286422,-0.429487669593183,1.01335985838718,0.440513991213265,0.972737319368484,0.375773284853639,0.170420048706568,0.268001489641118,-0.437396311760506,2.45054474700041,-0.18846614829331,0.488018846325642,1.125277090818,0.530707334380132,-0.0412852828522443,-0.165225629398183,0.923653546094263,0.0944162468001432,0.866942896241608,-0.899188617773634,0.185468809840823,0.766216032315932,0.867340096012168,0.82215900123837,0.797947826913362,1.33688738767601,0.671719413530837,0.172137801910611,0.89554550176519,-0.767387810835776,0.887629104954351,-0.793475603204482,0.58764257178913,-0.628698578061417,0.690238135854382,-2.43882598549725,-1.24924473648933,-0.326390235732239,0.40610160892426,-0.671704301672837,0.00390449224805192,0.473986843263474,1.13120356158128,-0.698008599289248,0.516248291597269,-0.890259042619886,-0.534046611738922,0.503820036252419,-0.0673395056931389,0.269579449677977,0.0516960011779193,0.361368942421936,1.1251467545412,1.71092236751882,2.02969958043417,0.449018043761556,-0.653199524991633,0.925713780008551,0.00783034996582866,0.515857959322053,0.584787449993638,0.181487340303116,-0.284741165366023,0.125063476646186,-0.628141439257972,-0.204985687839782,0.519272724009,-0.329944676369621,-0.096647524184039,-0.0891834626956064,1.26094245692015,0.135746963144594,0.603786276002238,1.05306046614277,-0.0744487722817197,-0.0786996384406357,0.201693253302809,0.038889890043122,0.959230700929384,0.100419308055141,0.0108557099702884,0.161664400358292,-0.253884084534204,0.052750359912595,0.425720450595241,-0.546207221998819,0.632774421160062,-0.271765240340586,1.23717062727372,0.163767162442187,-0.494966099572492,-0.295438622545966
"4",2020-01-07,0.309921778069547,-0.217835117181348,-0.754026235557748,0.121699705463095,-0.44553131258854,1.10544659255169,-0.182402085348293,-0.585763669839415,0.0424451921179015,-0.172615572473307,-0.0222302174480317,-0.291246817053692,-0.345280881420704,1.04183723320689,0.230411821053684,-1.00436431999122,-0.567431084968121,-0.0182703570517486,0.409440769108192,0.0626764125680517,-0.35159755027758,-0.930217414238838,0.855605055813385,-0.621200868548861,-1.118504460626,-0.600239450363788,-0.584491883112093,-1.40493661774521,0.30159603169318,-0.270560658210687,-0.0726264420846388,-0.0428996239286422,-0.633190483649918,-0.0643262319224213,-0.830131610531049,-0.245496606956049,1.29378473222131,-0.439003546371048,-0.517091603877459,-0.355273801909984,-0.626957067173531,-0.18846614829331,-0.661694319493816,-0.637658917808875,-0.547660165832232,-0.0412852828522443,-0.0697526289197577,1.20377493499748,-0.233537580850622,0.147423016153776,-0.529191283638798,-1.46963326351205,-0.391822588603523,0.188070659770789,0.280444472634041,-0.979471737605851,0.0134820390741172,-0.308966205194713,-0.509348545151247,-0.607413613499289,2.1156174845953,-0.0879496791266467,-0.702188750531564,0.313050676349011,-0.628698578061417,0.205572544137794,1.18233106094496,-1.24924473648933,-0.326390235732239,-0.106165060278514,-0.671704301672837,-0.479272542327398,-0.627401614120474,-0.318019901720364,-0.423215089564874,0.516248291597269,-0.614356825919452,-0.204513585026437,-0.483088668270685,-0.233427604460468,0.562279706129192,0.0516960011779193,0.0951044486864067,0.101649401942227,-0.171551257387483,-0.598222039336298,-0.158674559329691,-0.653199524991633,-0.276923304086716,1.56889607298196,-0.266700175456531,-0.614376400056693,-0.251220337286592,-0.856087419277512,-0.0950028169223832,0.72270169239042,-0.168083845019014,-0.00936984393184219,0.281763318985688,-0.156512588959724,0.149646350379707,0.392091357422366,-0.244086878974373,0.02916095203776,-0.124316591335559,0.0209684101936152,-0.488033761565566,-0.0473309707604919,-0.382308318746567,-0.603095570020841,-0.0874683517922653,0.226724201225424,0.0454880585253008,0.77286387766003,-0.159203219079614,-0.0396190032045887,-0.546207221998819,0.662945466235544,0.576712354887,0.0275370082832388,0.508483244283304,0.464980863060591,0.665403419843576
"5",2020-01-08,0.309921778069547,-0.3905432473174,-0.14868170753997,0.121699705463095,0.0248794132761319,1.10544659255169,-0.456867726911214,-0.585763669839415,-0.904538379638995,-0.236469527437457,-0.633861455195455,-0.264509249537857,-0.0516905270417146,-0.420046913076175,0.518610601567633,0.121430084912471,-0.567431084968121,-0.0182703570517486,-0.132844942238653,0.0626764125680517,-0.716457521702507,-0.930217414238838,0.979406723669605,-0.621200868548861,-1.118504460626,0.773717149085698,-0.607687989957614,-0.472328281771632,-0.582260586169893,-1.05841753287594,-0.0726264420846388,-0.0428996239286422,0.3911801698603,-0.460190832516557,0.450425250333287,-0.447799274439491,-0.735143687278872,-0.268680432329563,0.0270788050385391,-0.75443684877507,1.54262739365014,-0.18846614829331,-0.476187744192558,-0.460064198433843,-0.866696865851196,-0.0412852828522443,0.403651165032448,0.363561657234939,-0.424050973232686,-0.408276744790644,-1.02498578606021,0.165450804197539,-0.0124462255547885,-0.467225626904206,0.553143965525095,-0.543454524640878,-0.625384281265829,-0.274688255773851,0.106825428406802,-0.309520736418748,-1.25975830033575,-0.507107194186545,1.288155151661,-0.363978419353978,-0.628698578061417,-0.157999489919782,-1.19802746163024,-1.24924473648933,-0.326390235732239,-0.73784516055258,-0.671704301672837,0.481492372388056,0.0503343310872858,-0.483406728452732,0.52167033148914,0.516248291597269,0.779341862412398,0.377208372088588,-0.293202024814501,-0.632935164391597,-0.490829033719064,0.0516960011779193,-0.373358166206617,-0.451843961291902,0.104037709640048,-0.418721722315206,0.355178524649422,-0.653199524991633,-0.840898106129953,1.35264765582989,-0.484698080964581,1.74763949669103,0.458707671258793,0.0374144240677744,0.378921860568379,-0.0681123275728784,-0.318280636749919,-0.418441288300568,0.265998670713432,-0.434278234847813,0.0396137687896776,0.178830185707634,0.0247766862140177,0.304042829531985,0.248406686241399,0.318973894268614,0.0249037393426594,0.748879395837081,0.519150521996453,0.79681662826743,0.203914715832253,-0.0523808279210424,-0.0623915733027354,-0.165919412721673,0.382712943292649,0.0998791238449269,-0.546207221998819,0.0963823342274618,0.88734029916837,0.427397761067355,0.691976622208172,0.159407272279397,0.058245532219625
"6",2020-01-09,0.309921778069547,-0.152744039563886,-0.423488137126869,0.121699705463095,-0.498698318428226,1.10544659255169,0.774641323114843,-0.585763669839415,0.124266116555914,-0.211675521918264,-0.234795647020436,-0.347637690054239,0.21935026887266,-0.76927261036408,-0.747141566698573,-0.335280535636536,-0.567431084968121,-0.0182703570517486,-0.912642298407982,0.0626764125680517,-0.10376431334398,-0.930217414238838,-1.04722679910258,-0.621200868548861,-1.118504460626,-0.100720615116175,-0.661420469784843,-0.55436112089788,-0.476369953350635,-0.339266464434626,-0.0726264420846388,-0.0428996239286422,-0.637529430404193,-0.215605907207546,0.801852151004309,-0.451760220983042,-0.526121088542559,-0.164590982175033,-0.338573018474176,-0.195187584861349,0.143869676661724,-0.18846614829331,-0.108936337897043,-0.122502622943269,0.166695634242517,-0.0412852828522443,-0.488082460258835,-0.0942437000614066,0.11107330591527,-0.277841513732883,0.207756206702768,-0.290761845212571,-0.228275398779765,-0.318789953755963,-0.525653229281881,-0.419290669853618,-0.240135712443135,-0.467103455491191,-0.112687612579576,-0.446946954257961,-0.584084095320476,-0.511521344194454,-0.486897227647991,-0.454971135047739,-0.628698578061417,-0.328888605178316,-1.10852150478097,-1.24924473648933,-0.326390235732239,-0.106536002317203,-0.671704301672837,-0.664549660830033,-0.900549543424331,-0.107647825449942,0.188307732499834,0.516248291597269,0.349270678056208,0.343343497347101,-0.521391152906594,-0.549835149582551,-0.224035454739811,0.0516960011779193,-0.294559975973475,-0.808761334759513,-0.210132577678165,-0.369655035549216,-0.586694596764012,-0.653199524991633,-0.00431522273333768,-0.689480795690304,-0.392751750502993,-0.505571831843916,0.634727841720106,0.300918957450683,0.187938714608981,0.118839980932584,0.522685654609065,0.102511502842332,-0.126251889554072,-0.297673719343266,0.639269317389785,0.335360330794507,-0.158084637450033,0.447887044440511,0.38762759777139,0.405240028760703,0.170152856818429,0.192476337512603,0.395503520627491,-0.448380772599058,0.299542481486514,0.196060874289719,0.138728299537256,0.326537392039773,0.533741574700059,0.582513836826786,-0.546207221998819,0.302289435193939,-0.0177789054682447,1.35542000347576,-0.562841175539403,0.186985838566014,0.402014021906802
"7",2020-01-10,0.309921778069547,0.114983778850724,0.0316889327260505,0.121699705463095,-0.130465265735806,1.10544659255169,-0.1490791131047,-0.585763669839415,0.0182623584176011,2.16207262353602,0.638216555950469,-0.268079898739462,3.99966451158897,0.699684165365833,0.821976029124788,0.453984521205657,-0.567431084968121,-0.0182703570517486,0.15811180705138,0.0626764125680517,-0.677430195383547,-0.930217414238838,0.811275767598103,-0.621200868548861,-1.118504460626,-0.274835469255347,1.62090765165291,-0.0233767335587229,0.0905944476796287,0.71086070269677,-0.0726264420846388,-0.0428996239286422,0.0157496458563507,1.32091004967226,0.358328616987561,0.535366247517697,0.0951294117911344,0.157949543994721,0.499641185064508,0.313223236726295,0.212897091526307,-0.18846614829331,-0.0239811432474708,0.0597877031274377,0.929970394177327,-0.0412852828522443,0.181459872992542,0.139606791994236,0.642771662405383,1.34483885368827,-0.186046639428587,-0.871935032018504,0.240818272589389,0.977754541193158,0.556446473183924,0.0555633838310479,0.737448015940466,0.233518873585749,0.00966374646794284,0.662383972369188,-0.0727164956222789,0.706314752371475,-0.192358216493216,0.222851777259876,-0.628698578061417,-0.548019685553532,0.126143203981188,-1.24924473648933,-0.326390235732239,-0.17244876797616,-0.671704301672837,-0.0987031923834465,0.164235038100308,0.61048816455892,-1.25498885722806,0.516248291597269,-1.02349206229979,-0.817495342428846,0.120343530233959,-0.146118500572541,0.307547508783388,0.0516960011779193,-0.465909439028113,-0.133634855101577,-0.332832204323712,0.509322077114751,0.126755515316006,-0.653199524991633,1.28377973746264,-0.174850976065264,-0.00993357715486484,-0.43544772035583,-0.0134175827262355,0.240888906276129,-0.125323616173576,-0.26676589327026,-0.515527752271725,-0.484632577360522,-0.632297240527525,-0.757576775098582,0.328844779196314,0.0529860564746821,-0.150771491321466,-0.0833196533622938,0.22125949976703,-0.0192837717354804,-0.174471491893002,-0.0123149946613634,-0.220679433163191,-0.759544768126009,-0.137199501657492,0.0423845161130202,0.00919733202439779,0.0381066116628703,-0.0444831621099804,-0.164116606199919,-0.546207221998819,-0.189855868209423,-0.104525826190319,-0.49444572122636,-0.292694600065384,-0.311832174816074,-0.41128299901609
"8",2020-01-13,0.309921778069547,-0.434858834219733,-0.0123930203216461,0.121699705463095,-0.315597580836882,1.10544659255169,-0.174452084412788,-0.585763669839415,-0.396577278528916,-0.1274933703717,-0.215221603617624,-0.141764295415248,0.444746920718858,-0.315320144756382,0.348227981694523,-0.77807728314149,-0.567431084968121,-0.0182703570517486,-0.208746214416995,0.0626764125680517,-0.271321248953845,-0.930217414238838,-0.160947298375499,-0.621200868548861,-1.118504460626,-0.0767829460315369,0.672931522552473,-0.908870975448729,-0.0108563996833981,-0.226784185908547,-0.0726264420846388,-0.0428996239286422,-0.264060107946297,-0.517069988806328,-0.289284592937548,-0.359875444622585,-0.686656469170664,-0.400465953802095,-0.593846247805589,-0.461195628601908,1.66237146871374,-0.18846614829331,-0.33562300494692,0.0287689390322962,-0.709927065117133,-0.0412852828522443,-0.293842562754082,-0.448978042304994,-0.523642462385571,-0.589903965028095,-0.762354664858779,-0.455399847764146,0.60932901217199,-0.259587000018607,-0.273770481157709,-0.326130962237731,-0.437639378962904,-0.385271566684911,0.348881111796471,-0.259486816980789,0.0263315232510315,-0.5044516955603,0.736572145136078,-0.320181234712941,-0.628698578061417,0.230530589767602,3.33521049520814,-1.24924473648933,-0.326390235732239,-0.544141185821761,-0.671704301672837,-0.0632651622365158,0.0987266657043414,-0.426803347593461,-0.0120544521720864,0.516248291597269,-0.0371451297347911,0.116568904396741,-0.379551013742056,0.145360735024463,0.149924111987178,0.0516960011779193,-0.348674045555147,-0.176561920608702,-0.570581877815142,-0.27911819832621,-0.448067832263502,-0.653199524991633,1.15890931449375,0.0554557468417394,-0.443159215663306,-0.489663826937881,0.638947139991734,0.315596571939083,0.500380841661517,0.0973647292861456,0.21787994171929,0.0828127650849969,0.507180022157469,0.150803625527347,1.11359163478564,0.557858784824923,0.674226743895308,0.563183774732407,0.274321273686505,-0.0306500262768011,0.330611851806086,0.0410419088022119,0.378635505526364,0.942991852101969,0.433865176731516,0.751750940933154,0.0519805329020415,0.157058977584279,0.344648496090262,0.508095101721408,-0.546207221998819,0.439276311504966,0.0901062877293989,0.473454392896076,1.54705676073783,0.609690579320494,-0.0547906072336108
"9",2020-01-14,0.309921778069547,1.97369115982273,0.059162890698316,0.121699705463095,0.407620132880927,1.10544659255169,0.829662925934409,-0.585763669839415,2.19966545953913,5.18863573721156,1.75041950268824,0.564004702518899,12.690585717114,1.83596506848769,11.8224104195542,2.08365517927252,-0.567431084968121,-0.0182703570517486,0.313260416073004,0.0626764125680517,0.994203855975446,-0.930217414238838,1.18382964640669,-0.621200868548861,-1.118504460626,0.0106919404109937,4.09760677387857,1.57701795784996,0.86006126427279,0.76594551759884,-0.0726264420846388,-0.0428996239286422,0.0606553076353576,4.23489020140326,4.26041193112843,2.71453070159962,0.593348891752044,-0.574261601837027,0.0367497436662023,-0.346149333119652,0.0659633173843217,-0.18846614829331,0.884650771911387,1.66884049952281,1.88998576063947,-0.0412852828522443,-1.75926324286671,1.18796722835506,0.796427033700631,3.17058095299217,-0.471793707213889,0.478515076415893,0.277219565116662,1.79259588991869,1.60700009152779,0.957861309565145,2.05096599548352,0.90450676626632,0.23105445647369,1.82248770845128,0.31325315613265,1.90812861628686,-0.275183613090911,0.862443164914899,-0.628698578061417,0.284994026824775,0.808453350134596,-1.24924473648933,-0.326390235732239,0.0769970962126838,-0.671704301672837,0.0468750676741315,0.638420043205589,2.38319545649022,-0.252052964677125,0.516248291597269,-0.347538551977678,-0.258627860949017,1.4147407491746,-0.0013469739413324,0.195023259335607,0.0516960011779193,1.43485751012807,1.12473096544514,1.56737188705172,1.57321715001857,0.574914179070372,-0.653199524991633,2.34817926343534,0.116814707640275,1.02487507984318,1.53456176836616,-0.551736497878067,-0.373683353371173,-0.158682832200541,0.183185698612744,-0.379592808193756,-0.57337221839833,0.0473110856536633,0.664129811296038,-0.689350240488219,-0.327598119911098,-0.140842185983783,-0.488131416247874,-0.314760603125616,-0.226785628450805,-0.0744585615215194,-0.461553795685259,-0.307636636866219,-0.108042478292478,-0.336269491208485,-0.612386411157255,0.172867560048664,-0.213359874343954,-0.283074816322474,-0.0545685388194755,-0.546207221998819,0.466417655855171,-0.2785187750069,-0.580934475954462,0.263026917990642,0.0540822369051929,0.162021874562747
"10",2020-01-15,0.309921778069547,0.234778955717562,0.910727094782343,0.121699705463095,0.139109447613143,1.10544659255169,-0.0599639059334801,-0.585763669839415,0.516028549097658,-0.610898532715531,1.14915981907755,-0.732519519020114,-2.3883849375953,-0.230430889678534,0.572338152793862,1.43380010877092,-0.567431084968121,-0.0182703570517486,-0.616527776211367,0.0626764125680517,-0.283760657692166,-0.930217414238838,0.779052077296273,-0.621200868548861,-1.118504460626,-0.520789349213508,7.39081589982568,0.928023878229434,0.667614279381842,-0.769210177134342,-0.0726264420846388,-0.0428996239286422,0.568271224924848,-0.341022785661911,3.03536318464272,-0.113999778715496,-1.84529497454249,0.0797961155435382,2.29325075725237,0.014273324283433,-0.802683270816462,-0.18846614829331,-0.0870489140377671,0.224481098358343,0.129820337558223,-0.0412852828522443,-0.577641838301387,-0.0195965692668563,-0.0815706994278722,-0.23476567483279,0.0196174893387912,1.17433895092437,0.695977253979792,1.6329626390368,0.117514083571772,0.556064144120481,0.219011582543175,0.85364565261586,0.317761144912348,0.456671532455961,1.26009666136358,0.373058318667464,0.378699868025893,1.37963003512717,-0.628698578061417,1.45888373856107,-1.92729715019274,-1.24924473648933,-0.326390235732239,-0.132906622725352,-0.671704301672837,0.179109848391613,-0.255053854068637,0.511693674676673,-0.513098332038292,0.516248291597269,-0.229727253382693,-0.359219470038425,-0.119396326421059,0.22420025276272,0.671028519578273,0.0516960011779193,0.390806264298573,0.651366855274898,1.66463225033853,-0.179241502346383,0.0531329307733912,-0.653199524991633,4.00221052145009,0.12386948116231,0.24260074425416,0.5162414839202,-0.236962377945575,-0.12283899013126,-0.224868977088822,-0.231093836808097,0.0889594705771154,-0.259791290270418,-0.33675617712448,-0.553587410046695,-0.267661079275016,-0.220455240297199,0.174819632396646,0.283454913743532,0.203130332511186,0.223609560718599,-0.238694148881842,-0.015644465363839,0.178948587073966,-0.0463444106878509,0.261543326133176,-0.29219626573208,-0.125878102828367,-0.372647358489731,-0.225703900439827,0.286621053254234,-0.546207221998819,-0.641094221783702,0.573280548943726,0.0819657565997764,-0.812518416199558,-1.20273532882321,-0.460759050865684
