"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HNT1","HOT1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SAND","SC","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","^AORD","^AXJO","^BFX","^BSESN","^BUK100P","^BVSP","^DJI","^FCHI","^FTSE","^GDAXI","^GSPC","^GSPTSE","^IPSA","^IXIC","^JKSE","^JN0U","^KLSE","^KS11","^MERV","^MXX","^N100","^N225","^NYA","^NZ50","^RUT","^STI","^STOXX50E","^TA125","^TWII","^VIX","^XAX","000001","399001","IMOEX"
"1",2020-01-02,0.31462060113651,-0.456864506537568,-0.493681543647933,0.131069995966362,-0.454793408959492,1.09944592984614,-1.10697289849663,-0.584289256468829,-1.15664974130104,-0.792599113147958,-1.04100863725328,-1.5732169086521,-0.4626719124345,-0.870744443122375,-0.456878062744667,-0.739006115299984,-0.567738792349245,-0.0229294910303814,-1.07416279526406,0.075813067087255,-0.0739833131356676,-0.931565601499762,-0.964079137440491,-0.622793626041074,-1.1076893630476,-0.232502718703062,-0.67418296344424,-0.658763735242614,-0.139317938746556,-0.252051209884093,-0.0574806298445024,-0.0271114802613805,-1.23070323280501,-0.981331740799345,-1.04401882621948,-0.626603476804156,0.900860342833452,-0.449095385292599,-0.217283755627834,-0.421808059709872,-1.144144973918,-0.176900307087987,-0.870077425329796,-0.630419453229924,-0.796349228190377,-0.0330680691128774,-0.441434371485207,-0.621077305809849,-0.19121305079343,-1.04352461062378,-1.26458810064661,0.544323215730667,-0.232198302698371,-0.313604496778288,-0.254647659628949,-0.852494180503134,-0.789240864946829,-0.599642881128565,0.030713786641222,-0.767219835758965,-1.02518037448119,-0.69990071017973,0.421496045242908,0.231294504442203,-0.632457722588146,-0.61076523219985,-1.25865207164566,-1.24063763922749,-0.321134112306149,-1.27321672121966,-0.674400124529691,-0.706310373686867,-0.471737610181046,-0.606645467119173,-0.297783441257345,0.517022187072018,0.11601108579571,0.262503768809657,-0.837677905464812,-1.34408438134648,0.0135794327603998,0.0447568177981219,-0.517172048918901,-0.536846174017351,-0.0988666149786014,-0.415658347026954,-1.52957921896612,-0.652361988279537,-0.616050271329057,-1.49525883603054,-0.612032997630034,-0.634912960408355,0.0396600602698796,0.0353424677197775,0.738791550290404,0.410071576842498,0.0629071918723007,-0.263999224065076,0.488546188679375,0.53244406013411,0.461930320928551,-0.611795583848153,0.353948856593214,0.0931133965257291,0.874684189432279,0.535260286983739,0.458880129212653,0.285097405780275,0.715312461811465,-0.0640957796552211,-0.533202079425474,1.31529096842529,0.640599293561862,1.01031601851999,0.276950870371396,0.203292391454466,-0.0831090666762038,0.587115308112975,-0.271545186847504,0.693903058103351,0.585597181389681,-1.02360826396699,0.259478141640686,0.916977461132963,1.18721873962507,0.0260102166573553
"2",2020-01-03,0.31462060113651,0.61187994587492,0.91364528619116,0.131069995966362,0.104370357106207,1.09944592984614,0.420250470097105,-0.584289256468829,0.300758687949234,2.24568192857423,0.900500017741172,0.74643867095091,0.890220113637748,1.07298123193458,0.578870582720903,0.916528220129979,-0.567738792349245,-0.0229294910303814,0.603791904388644,0.075813067087255,1.33449180072085,-0.931565601499762,1.06242778257846,-0.622793626041074,-1.1076893630476,0.320053365881944,1.35927720521453,0.90301416299596,0.186914343466431,1.13378283138007,-0.0574806298445024,-0.0271114802613805,0.797702098922789,1.28343064158398,1.30356350848357,0.87817918894831,-1.71166707406341,0.0404283528363527,0.727711362252628,0.196316224804046,5.32720845320596,-0.176900307087987,2.23399212936784,0.29573672271478,0.700992002196138,-0.0330680691128774,0.470766234535552,0.475866313045805,0.134429535961527,1.10371859927393,0.616026419244533,0.0414872295987811,0.648718104099662,0.819910156761617,0.39422323843406,0.651776271641284,0.777406606212724,0.528110119530185,0.256013012799683,0.793650343997337,0.448454579816256,0.919068571053308,-0.134866682399572,-0.00648810378903928,-0.632457722588146,0.772136925652178,0.186761707354886,-1.24063763922749,-0.321134112306149,0.58951787584047,-0.674400124529691,0.357860968922622,0.184649793795807,0.710200932797505,1.02933029678268,0.517022187072018,0.00588728931071965,0.403204630979332,0.584208106657506,-0.0633503150396824,0.369691589262405,0.0447568177981219,-0.0123351197637862,0.283469835167616,2.26726656052983,0.41865746096821,0.459279354047521,-0.652361988279537,0.845357940317835,1.17232465631831,0.373336974910241,0.435324765421769,0.338259813397714,0.324928930466764,-0.260231026486567,-0.216825150314103,0.0629071918723007,-0.263999224065076,-0.374853278160664,0.0287819222367404,0.147268645780856,-0.611795583848153,-0.369005183929098,-0.107693670803051,-0.255139029238028,-0.429958025681038,0.458880129212653,-0.452121175457269,0.457586511991416,-0.0640957796552211,-0.533202079425474,0.262315195604885,-0.0410681710186842,1.01031601851999,-0.306380762070812,0.203292391454466,-0.177972392907196,-0.320275447698038,-0.271545186847504,0.693903058103351,-0.0372660767542252,1.26811355179707,-0.0188373401129918,-0.0374921276478746,0.0636986954686093,0.0260102166573553
"3",2020-01-06,0.31462060113651,1.10429711139088,0.58141784800107,0.131069995966362,0.110303690267111,1.09944592984614,-0.580622470479458,-0.584289256468829,0.222266601228034,1.47867581861008,1.12837658558997,0.459364531912388,0.506574837061935,0.997395100752309,0.672764432803181,1.26425134397364,-0.567738792349245,-0.0229294910303814,-1.03872271093554,0.075813067087255,-0.335820523350276,-0.931565601499762,1.06652820468022,-0.622793626041074,-1.1076893630476,-0.408153097640823,1.46530899626231,0.838650228832293,0.577611311846486,0.270805821749402,-0.0574806298445024,-0.0271114802613805,-0.433216967322418,1.02767494942005,0.453540597039242,0.989341800659246,0.371121725104717,0.155432878997445,0.28343596208562,-0.43287557655311,2.47110885200807,-0.176900307087987,0.493804546849493,1.12888472851155,0.508287994194558,-0.0330680691128774,-0.161461937959324,0.945133247110435,0.107125024055862,0.863268240614434,-0.886189891621711,0.191287108709867,0.771502328424671,0.881449310393719,0.837810955856709,0.813268001974632,1.34552031552067,0.685344496272421,0.178731917741216,0.907586171226111,-0.766235422041879,0.903596531043468,-0.806198061943552,0.606288133761421,-0.632457722588146,0.690128149216504,-2.46378285096171,-1.24063763922749,-0.321134112306149,0.406631054807993,-0.674400124529691,0.0058705151666244,0.488433474429141,1.14563106205516,-0.693041159825505,0.517022187072018,-0.899523639886266,-0.525162923624986,0.512221835779247,-0.0550522456386133,0.283876194609655,0.0447568177981219,0.381994529624844,1.14374000494221,1.72708179468342,2.04699895700901,0.459034374291722,-0.652361988279537,0.927852770837695,0.0126968457665984,0.507629166514726,0.593602764224351,-0.00341928219368825,0.000966762290245915,-0.28003488319346,-0.949377012360494,-0.277475990837308,-0.254500704577683,0.085611077277983,-0.243461051519205,-0.314970599365384,-0.34506687410565,0.127049628402852,0.101081388684877,-0.591453870127087,0.18404758393881,-0.657944981417386,-0.396731108673702,-0.703230459608452,-0.666161416025294,0.667135782457021,-0.196259687966778,-0.255563748432797,1.01031601851999,0.0604291753647926,0.203292391454466,0.00938186076598633,-0.466374309644519,-0.271545186847504,0.693903058103351,-1.13980542552404,-0.157125414583715,0.287115236368918,-0.0107384339787392,0.203411860763728,0.0260102166573553
"4",2020-01-07,0.31462060113651,-0.207774978095644,-0.740932479577423,0.131069995966362,-0.448825612070943,1.09944592984614,-0.171892526174083,-0.584289256468829,0.0558408623014468,-0.160590757617383,-0.00401533497018728,-0.291663035066167,-0.345047619572227,1.0567701474953,0.238806976748379,-0.992670001782322,-0.567738792349245,-0.0229294910303814,0.421214758280492,0.075813067087255,-0.355323881008651,-0.931565601499762,0.860339590894088,-0.622793626041074,-1.1076893630476,-0.604389327151483,-0.581978851815486,-1.40824689099848,0.31940899038631,-0.258587466732546,-0.0574806298445024,-0.0271114802613805,-0.636076642029728,-0.0450827242072169,-0.810971428354093,-0.233013190330534,1.27332810399217,-0.431067037571441,-0.493553830195516,-0.349886056164273,-0.611882384295842,-0.176900307087987,-0.661640380326501,-0.628878615062628,-0.538888104129294,-0.0330680691128774,-0.0653230237948782,1.22698340366497,-0.22089874629122,0.155284692624311,-0.515749898380526,-1.46704728243935,-0.391452450641154,0.202555204668007,0.290656790788177,-0.965256267439201,0.0275868769448061,-0.294313147768382,-0.505238474702597,-0.575186462115475,2.1482718898826,-0.0709836368077003,-0.713980767988468,0.332581547111763,-0.632457722588146,0.211045050837552,1.19772243348954,-1.24063763922749,-0.321134112306149,-0.109619124055879,-0.674400124529691,-0.473692557541207,-0.61767182003842,-0.304555584328696,-0.415553943671751,0.517022187072018,-0.620004633849048,-0.194980343344887,-0.471605308647621,-0.222638791265944,0.57777447469401,0.0447568177981219,0.116425513053762,0.12058038065272,-0.149462935084069,-0.57705685521966,-0.144535984896,-0.652361988279537,-0.272090590538646,1.55800074721246,-0.25806568666585,-0.607038580005422,0.65920043793013,0.700443267429793,0.15734381950343,0.20169451622828,0.0609245029846392,-0.0651604910253222,-0.202313510639052,-0.00322840421150997,0.00874704786780401,0.363233616567045,-0.169677871923772,0.16680691075674,0.219066474991687,-0.0865556551451544,0.269979480767814,-0.120251165538604,0.687391151767717,0.450413994626291,-0.339563229443565,-0.497574625331867,0.0579542979080963,1.01031601851999,-0.167086029722611,-0.00854064963698287,-0.15675861405964,0.584232851581607,0.0936409594947715,-0.0395222253538156,-0.591465462760919,-0.0757069006323833,-0.0184496302564592,0.552911337841004,0.712970410911061,0.0260102166573553
"5",2020-01-08,0.31462060113651,-0.380766014507415,-0.13607294513613,0.131069995966362,0.0204643657223559,1.09944592984614,-0.446289112974032,-0.584289256468829,-0.890781294746988,-0.22416565973488,-0.614755278685664,-0.264888453749516,-0.0494335629673559,-0.403157883256476,0.528760796082863,0.134969999922689,-0.567738792349245,-0.0229294910303814,-0.126312846979681,0.075813067087255,-0.721903456429064,-0.931565601499762,0.983964817576662,-0.622793626041074,-1.1076893630476,0.777772674381103,-0.605182239949219,-0.469422733920313,-0.568307910440948,-1.04932186386952,-0.0574806298445024,-0.0271114802613805,0.384054073950076,-0.439136977874676,0.463404013185217,-0.436000211086887,-0.720668994440492,-0.26715068615029,0.0449999495788536,-0.753263277301039,1.56157202224069,-0.176900307087987,-0.475208983555588,-0.451804979830163,-0.848696779448407,-0.0330680691128774,0.411382709593892,0.381584754158802,-0.411452769454889,-0.39150532563435,-1.01213756170103,0.171230009069343,-0.0104655418264574,-0.452378997861772,0.566094600683801,-0.528968060298786,-0.608637910302307,-0.260071129193834,0.113181477986358,-0.281294631448686,-1.26398594442132,-0.489712096311837,1.2966497152186,-0.342264746331666,-0.632457722588146,-0.148339274225274,-1.20915890236991,-1.24063763922749,-0.321134112306149,-0.746211321746085,-0.674400124529691,0.47988623797349,0.0629666161277493,-0.47005233047485,0.538593864751868,0.517022187072018,0.791963985819096,0.387888265370961,-0.282311574242295,-0.625750708481966,-0.479644644563887,0.0447568177981219,-0.350813487505694,-0.432730343732956,0.125258057983401,-0.397820592375099,0.365831409555273,-0.652361988279537,-0.834802175475695,1.34393575444525,-0.47136597303868,1.75788756519505,-0.125947604196396,-0.0850565799054082,-0.0509426009649091,-0.0894875425755974,0.0174253709643261,-0.127457245860917,0.228411244901565,0.160573193271482,0.025857046046567,0.336600702312512,0.19116011265862,-0.01208850856211,-0.616378116661552,0.232740453714317,-0.531479749872155,0.1667757976055,-1.13177993770844,-0.741824340345919,-0.150282440330845,0.446919494130521,0.104252907280715,-0.974849232614975,0.0981854540012282,-0.511765420319942,0.0750428346972428,-0.081636846482524,0.180816019960207,0.268472381871486,-0.528395939512911,-0.288028247010942,-0.449043562955556,-0.975610998219231,-0.730823329065741,0.0260102166573553
"6",2020-01-09,0.31462060113651,-0.142577277389062,-0.410659203651916,0.131069995966362,-0.501865948138918,1.09944592984614,0.784910092930687,-0.584289256468829,0.137630559919444,-0.199480008315664,-0.216271005512831,-0.348131972031953,0.223475502301973,-0.751916289198393,-0.744699399915181,-0.322489339625756,-0.567738792349245,-0.0229294910303814,-0.913647954798011,0.075813067087255,-0.106322593157378,-0.931565601499762,-1.03978036286945,-0.622793626041074,-1.1076893630476,-0.101887316967391,-0.658931586471992,-0.552002320735856,-0.461954795588204,-0.327544210033643,-0.0574806298445024,-0.0271114802613805,-0.640397629597919,-0.195670575331227,0.813134529180532,-0.43997455679499,-0.515245061599265,-0.166976596527852,-0.31687781592927,-0.188109724706413,0.160319303777136,-0.176900307087987,-0.106126688059775,-0.115233850366063,0.154805204867847,-0.0330680691128774,-0.486570659733826,-0.0790459464481459,0.123785635621149,-0.263161411556656,0.222079264577042,-0.285873597031204,-0.227210962859587,-0.304025342885956,-0.523535356119554,-0.404727034976861,-0.224982236285791,-0.452284635370968,-0.107131696939743,-0.416875055989886,-0.580928783854665,-0.494121727933418,-0.4964948861723,-0.432964093384876,-0.632457722588146,-0.317260048087782,-1.11865563786347,-1.24063763922749,-0.321134112306149,-0.109992950629682,-0.674400124529691,-0.657583880790143,-0.891989540321667,-0.0940436905422296,0.201963426659983,0.517022187072018,0.356255018293783,0.353956638442524,-0.509788196194458,-0.54190096532284,-0.21175907811369,0.0447568177981219,-0.2722211164606,-0.789529943470268,-0.187922742595345,-0.348826085222962,-0.569652575783621,-0.652361988279537,-9.31095000393834e-05,-0.677573664959983,-0.381400986573875,-0.498099953284941,0.457704705335836,0.425552783827415,0.405978962599202,0.72557473182442,0.227760547172189,-0.0918632826633264,0.303947561304448,0.101805302662333,0.184127586861703,0.631617290193067,0.273239831949235,0.180894968454472,1.1822025379653,0.298240452889673,0.558107966371613,-0.0273195201603625,0.339836508915117,0.845342922579737,0.69491439143519,0.137128826578249,0.149852446933665,1.45334579928976,0.188802257222785,-0.155084011148057,-0.013100214049838,-0.00570897455445377,0.312580407218137,-0.00615595211124748,0.935611278295257,-0.737280495345505,0.198242036856703,0.727549344558344,1.05953604221949,0.139434861629441
"7",2020-01-10,0.31462060113651,0.125589095249686,0.0441531846934915,0.131069995966362,-0.134510206402498,1.09944592984614,-0.138577937894095,-0.584289256468829,0.031667257939492,2.16389444646278,0.65546900840313,-0.268464045932499,4.02984724395656,0.715074907267859,0.833973622512495,0.468069616935562,-0.567738792349245,-0.0229294910303814,0.167456376217063,0.075813067087255,-0.682692192294156,-0.931565601499762,0.816073480435415,-0.622793626041074,-1.1076893630476,-0.277042001904293,1.62411296074173,-0.0174789301155569,0.107485847599852,0.726418380280257,-0.0574806298445024,-0.0271114802613805,0.0101774815853557,1.33381866853572,0.371751942612556,0.55049118171093,0.0953095953118906,0.143431456617108,0.512684799347015,0.325668657382147,0.229469844684079,-0.176900307087987,-0.0207479591616572,0.0665216140905542,0.896002509961152,-0.0330680691128774,0.187641657710443,0.156247752666743,0.655597387392989,1.3335019129376,-0.172194721208208,-0.868181781167343,0.243874126267362,0.991802746042355,0.569430270534404,0.0704221508239396,0.748559457501017,0.247603287078498,0.0156656377751223,0.677556271260653,-0.0639735736912988,0.72246777439415,-0.198953786029213,0.242673457327562,-0.632457722588146,-0.533867124660848,0.129766150443036,-1.24063763922749,-0.321134112306149,-0.176418269914664,-0.674400124529691,-0.0959697069551777,0.177355117501686,0.624569587099505,-1.25548130400163,0.517022187072018,-1.03450320502945,-0.809170369585705,0.129942710930265,-0.134541984625434,0.321999657173417,0.0447568177981219,-0.443123018381484,-0.114626238521111,-0.310235923869054,0.528858007007806,0.138957893095162,-0.652361988279537,1.28511671543419,-0.168139977228736,-0.00683213090721342,-0.427889441621801,0.369949625288061,0.407971175849071,-0.0513116841266622,0.144214665789618,0.0117906429898124,-0.137372897470272,-0.22105977720254,-0.0375978361790698,-0.0537712158594127,-0.0486473820966425,-0.172110092546805,-0.014345617366362,0.169387173970759,-0.193679323090401,0.041528897621431,0.155527719532044,-0.21991075248724,0.428532499070765,0.444108195275161,0.117872550821873,-0.0620695223132126,0.301861079578452,-0.154307690400847,0.068803689115068,-0.210885057824615,0.140973856037918,-0.0794419550657242,-0.00615595211124748,0.257757851312917,-0.0137857429661233,0.151064486113144,-0.0677864156953458,-0.141154698818533,0.088747949526786
"8",2020-01-13,0.31462060113651,-0.42515419299902,0.000106549490555219,0.131069995966362,-0.319201445920705,1.09944592984614,-0.163944525435859,-0.584289256468829,-0.38301405614809,-0.11566574735692,-0.196725486205895,-0.141973579259975,0.450425800919068,-0.298571247558391,0.357340600298819,-0.766011996104203,-0.567738792349245,-0.0229294910303814,-0.20294780328121,0.075813067087255,-0.274669233307373,-0.931565601499762,-0.154763980790075,-0.622793626041074,-1.1076893630476,-0.0778066898010705,0.675839260697171,-0.908874978352798,0.00559190916315693,-0.214651107797653,-0.0574806298445024,-0.0271114802613805,-0.268474121237021,-0.495756017433558,-0.272735151687924,-0.347778950882876,-0.673016563093182,-0.393979049825285,-0.569516254696095,-0.456926155302407,1.68152968800716,-0.176900307087987,-0.333943475140341,0.035593862758342,-0.696461490240067,-0.0330680691128774,-0.290975960290604,-0.435969529784974,-0.511065498479653,-0.570220448529351,-0.749192232675143,-0.450833127997353,0.61394928437772,-0.244855101757131,-0.269123322718633,-0.311509426577705,-0.42166928052566,-0.370538524421008,0.356119464161831,-0.231932725507307,0.0361567228764478,-0.487059315891511,0.739444698680351,-0.298608767724761,-0.632457722588146,0.235715623773135,3.37459002698039,-1.24063763922749,-0.321134112306149,-0.551001058003852,-0.674400124529691,-0.0607967384325585,0.111566197113653,-0.413411329869403,-0.000362839716766712,0.517022187072018,-0.0352262963637331,0.126735042509292,-0.368390943905768,0.159566976692906,0.163731107015242,0.0447568177981219,-0.326193841249577,-0.157539139179419,-0.547236799149043,-0.258422432332972,-0.431966177073184,-0.652361988279537,1.16052598307165,0.0598413769129607,-0.430722225367273,-0.482172348067694,-0.187466967177984,-0.210814887818717,-0.308987136274154,0.274826722204807,0.145398230286247,0.57714336933478,0.107422727641736,-0.000973975345821969,0.230105162130225,-0.120905226716656,0.288269233078827,0.155031491083804,0.767992420844446,0.399887542214205,0.265964255304131,-0.48846157262117,-0.352873974575454,0.500498011133584,-0.598883398503576,0.260265375180572,-0.0680800320498385,0.301861079578452,0.260048787183396,-0.0794347177149467,0.22696340835055,-0.143413803121015,-0.125405184548783,-0.00615595211124748,0.487150914131151,-0.230075661102524,-0.079021338420988,0.599980791171699,0.867427866999985,0.550127268214736
"9",2020-01-14,0.31462060113651,1.98734115039186,0.0716051309145634,0.131069995966362,0.40229321002383,1.09944592984614,0.839917852473844,-0.584289256468829,2.21223783018793,5.17723095494338,1.7660512075604,0.564772440727384,12.780674493145,1.84983537750988,11.9013971562114,2.10041191286155,-0.567738792349245,-0.0229294910303814,0.324104697534761,0.075813067087255,0.996820357170512,-0.931565601499762,1.18809639835501,-0.622793626041074,-1.1076893630476,0.0101906051481932,4.10158952205418,1.59358236882259,0.880313344628694,0.781704383745666,-0.0574806298445024,-0.0271114802613805,0.0548972758758199,4.23447276129563,4.25499937843904,2.73702735434167,0.584951412084026,-0.561237314677241,0.0545710700708133,-0.340665255556853,0.0822739808472311,-0.176900307087987,0.892413834799546,1.67085325717853,1.8282497685115,-0.0330680691128774,-1.76661778859984,1.21107813984567,0.80928552876154,3.12997120440781,-0.458283652380075,0.484905677548256,0.280429951214853,1.80619385395432,1.6305330424789,0.973280874331877,2.05664640851662,0.917887836552768,0.237863325900341,1.82207847032071,0.326213490482126,1.92305144465494,-0.282623380514664,0.880202745236755,-0.632457722588146,0.289551738033492,0.819678842362868,-1.24063763922749,-0.321134112306149,0.0749673457154819,-0.674400124529691,0.0485196886842794,0.653570880603003,2.39845505597628,-0.242713975239812,0.517022187072018,-0.349688651553957,-0.249201285726168,1.42029825630953,0.0115356707477396,0.209014845402343,0.0447568177981219,1.45267916814515,1.14332435304606,1.5839834298447,1.59118803567074,0.584076501219303,-0.652361988279537,2.34713214962804,0.120580806465896,1.00567751850598,1.54454730301931,0.424594716872433,0.43469159276392,0.072448574947343,0.0795029496930383,0.160052651558141,0.0975696593687377,0.0301637683445926,0.0459446192366541,0.0527541745566586,0.0116167231595682,-0.109331033266553,0.156152078862074,-0.196888656982752,-0.183077049585313,0.341353017805191,0.421235175537543,-0.218267991950378,0.150953497342413,-0.358305812267705,-0.115944073753078,0.0801899129247307,0.301861079578452,-0.0406513690828467,0.522087801596113,0.0933917903560191,0.37506792509034,-0.0592092486695089,0.267241325581923,0.335133625447941,0.0289110631094485,-0.0159965818941396,-0.225144318821777,-0.323973422614017,-0.472854658252498
"10",2020-01-15,0.31462060113651,0.245580503801216,0.922487073658429,0.131069995966362,0.134422248333998,1.09944592984614,-0.0494851518517034,-0.584289256468829,0.529243476979013,-0.596958345385594,1.16566770412917,-0.73354660710844,-2.40223468005714,-0.213795580955197,0.582815530991015,1.44949148758983,-0.567738792349245,-0.0229294910303814,-0.614671102137818,0.075813067087255,-0.287167269625158,-0.931565601499762,0.783895715086249,-0.622793626041074,-1.1076893630476,-0.524464742290624,7.39583239064387,0.940262753024379,0.687025838999124,-0.759058224059212,-0.0574806298445024,-0.0271114802613805,0.560412137486513,-0.320513903990732,3.03586410618244,-0.101071532143331,-1.81170721163411,0.0682177963052632,2.28778171515593,0.0235625734463776,-0.787922035458658,-0.176900307087987,-0.0841301469928343,0.23073177920661,0.118996513212368,-0.0330680691128774,-0.576754704595805,-0.00393813128569841,-0.0688994548993177,-0.220776223737501,0.033715460952126,1.1820884554917,0.700965369236813,1.64664880846954,0.126090333208874,0.571233983215138,0.23226661338328,0.867080036559889,0.324886063735923,0.47460678770961,1.28340296343144,0.389552466685109,0.377924808243423,1.39572215879749,-0.632457722588146,1.44992030940643,-1.94655437685926,-1.24063763922749,-0.321134112306149,-0.136568635367564,-0.674400124529691,0.179765408620952,-0.243729433031091,0.525709436410847,-0.506318280711001,0.517022187072018,-0.23033297012071,-0.349991174299753,-0.109048573164434,0.239117784575826,0.686968397587707,0.0447568177981219,0.41135496184616,0.67011644109196,1.6809374693204,-0.158692660097622,0.0658347226457065,-0.652361988279537,3.99745863116745,0.127564349110312,0.240260348949315,0.524972342414615,0.250531631727838,0.232849452976747,-0.244654829325493,-0.12045216820228,0.120837677581729,-0.375194488985521,0.117936121723511,-0.0608914806456316,0.16325719685272,-0.0936912455508655,0.0491673003589327,0.163425172719786,-0.30084088157396,-0.0357424350672672,-0.405185522251377,0.0791920967768013,0.236186380794165,-0.302219158439543,-0.363512910087082,-0.469271151891761,0.0101148246615428,-0.272899191111013,0.0310388297036033,0.318536153596535,0.104788699553134,-0.326732810352701,-0.0740919939008516,0.542252101046606,-0.680110057937328,-0.00515271874889617,0.402353555683368,-0.432097225433532,-0.129790266901991,0.0325042185245143
