"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HNT1","HOT1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SAND","SC","SHIB","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","^AORD","^AXJO","^BFX","^BSESN","^BUK100P","^BVSP","^DJI","^FCHI","^FTSE","^GDAXI","^GSPC","^GSPTSE","^IPSA","^IXIC","^JKSE","^JN0U","^KLSE","^KS11","^MERV","^MXX","^N100","^N225","^NYA","^NZ50","^RUT","^STI","^STOXX50E","^TA125","^TWII","^VIX","^XAX","000001","399001","IMOEX"
"1",2020-01-02,-0.530802812474625,-1.30619263059338,-0.814458536455697,0.564489632066366,-0.982773381954759,-0.811248752660567,-0.0257621498301569,0.556608116398548,-0.882993039662133,-1.3133376653556,-1.33007354558996,-1.01971948995625,-2.06227217166224,-0.960982187714038,-2.55397710053243,-0.849971429176076,0.561846975675813,-0.504770542617396,-0.576329774626277,0.431734352102914,-1.46255434777198,-0.69301979950786,-1.50462627180031,0.727257169849838,-0.630546635404585,-0.904399662492443,-2.35746711673307,-0.0945355426678459,-1.43914575860181,-1.20777400263885,-0.654834781740858,0.368274706701218,-1.68916009068121,-0.737591444170345,-1.33078795702393,-1.24319238382616,-0.971639766244699,-0.446627937970959,-1.64148846433447,-2.50564146275776,-1.23654125223218,-0.826005520062495,0.231375710389741,-2.25151612861545,-0.593373071759056,-0.0738995213073931,-0.899538962980779,-1.26033068551964,-1.15905445099253,-0.910667076613889,-0.658441277830137,-0.997693933332292,-0.935417235157484,-1.46945113622147,-0.608075617953693,-1.09357619520733,-1.1263261003298,-1.06853628588594,-0.242065853997879,-0.65131508895543,-1.08294173326188,-1.03178451208099,-1.04117493907784,0.638610752887447,0.683896347394351,-1.65004022303743,NA,-0.781849684619165,-0.581951781317635,-0.00203023400841996,-1.10487622077977,0.279411865799322,-1.00663675798369,-0.932922662319964,-1.21846300027639,-0.0665718067449303,0.485055877712388,0.364606176469063,0.04009937270337,-0.949155141706091,-0.701121533173478,-2.02872789249859,-0.285105789938982,-0.845044111505487,-1.10325184683029,-1.29812085309313,-0.666933194650335,-1.92545735143506,-0.725990441664102,-2.05431502974699,-0.140756258203371,-0.921516256222941,-1.43051134386846,0.937172978544859,1.01506272522932,1.68104078026114,0.770550473397671,2.2110803332116,1.42926686032687,0.777716676296988,1.76756409619362,2.20203866038703,0.853173933063474,0.124441470846291,0.789585980849394,2.14889396301374,-0.750092381864545,1.87311696512827,1.48343905199642,0.962347670357136,-0.168609687377885,-0.14811231290662,1.52119250018032,1.57766254396935,0.223844869678489,1.07616949900362,0.0632415475230974,0.634153347218484,2.11467871795586,1.54596585513757,1.64354188791881,0.0413470326775622,-1.34806705972247,1.81519680442349,-0.151872329886937,-1.10227061740699,0.847212366775315
"2",2020-01-03,-0.530802812474625,-1.27179813319432,-0.659336953812167,0.564489632066366,-0.977869550331985,-0.811248752660567,0.0894025683181893,0.556608116398548,-0.799678899205873,-0.84996935737137,-1.22854752291429,-0.99457502764196,-1.86529344717756,-0.878748213720091,-2.37564389850303,-0.671111649053873,0.561846975675813,-0.504770542617396,-0.567276680589243,0.431734352102914,-1.24752889431013,-0.69301979950786,-1.46241745139091,0.727257169849838,-0.630546635404585,-0.529953056379427,-2.14445706842701,0.0664575865985681,-1.42387608422669,-0.985794071514693,-0.654834781740858,0.368274706701218,-1.58857342993237,-0.453686508154814,-1.14290170463698,-1.19675897595974,-1.05866656212486,-0.436934968106973,-1.53168255912814,-2.47584655301115,-1.21861025415784,-0.826005520062495,0.754496110198715,-2.21996244573922,-0.412955462081509,-0.0738995213073931,-0.895687827398028,-1.24503246012359,-1.15343038092168,-0.76849726867922,-0.582951937320611,-0.989932463934275,-0.797619173457714,-1.33698628539874,-0.535986771186689,-0.954545150244036,-1.03028650783297,-1.04365999635008,-0.192602259975145,-0.485936407635997,-1.05602717301854,-0.865935414016023,-1.04148058797088,0.640858083038744,0.683896347394351,-1.55985301736867,NA,-0.764899121908917,-0.581951781317635,-0.00203023400841996,-1.03001833352148,0.279411865799322,-0.983607207717007,-0.924705492970786,-1.13103320137412,1.22237424207581,0.485055877712388,0.398791154524395,0.56500041070243,-0.904722483735899,-0.699262681217455,-1.97072255778651,-0.285105789938982,-0.841547444864029,-1.07125289516562,-1.12067271972347,-0.615306080388617,-1.85920717449846,-0.725990441664102,-1.95158594438606,0.0915026450513667,-0.909525453068546,-1.37472094055296,1.01173148429884,1.08958325363544,1.62156376507132,0.73765236231027,2.21815271773516,1.36631495879686,0.685193295354259,1.77243829887937,2.23204461541576,0.718425918852592,0.0523480831440931,0.76467351227184,2.08786409272124,-0.798685104435231,1.94476717015221,1.38630695071852,1.05843407637379,-0.163969883170448,-0.225311453399432,1.57494518402621,1.56889374498472,0.223844869678489,1.00892125742311,0.0632415475230974,0.607556982033759,2.06301702756611,1.54596585513757,1.64354188791881,0.0493300640796318,-1.22254989716784,1.8131663461327,-0.15802917720104,-1.08977077810127,0.847212366775315
"3",2020-01-06,-0.530802812474625,-1.19737699618431,-0.509886289818539,0.564489632066366,-0.9721913899707,-0.811248752660567,-0.0160778343903076,0.556608116398548,-0.706680937375298,-0.465872157788866,-1.02061124269094,-0.979753649934183,-1.55881933519804,-0.78166033157175,-2.13165228231977,-0.368426236932699,0.561846975675813,-0.504770542617396,-0.572949334996153,0.431734352102914,-1.12869913090488,-0.69301979950786,-1.41892470819112,0.727257169849838,-0.630546635404585,-0.458105071314284,-1.43355589614061,0.318410010937141,-1.37770627284307,-0.466753387901744,-0.654834781740858,0.368274706701218,-1.6557596994947,-0.0994191446895855,-0.867313797278284,-1.12717647771801,-1.02881285728982,-0.395740149985458,-1.56308617171627,-2.38154489393325,-1.23548648718814,-0.826005520062495,0.885275909661525,-2.10944812545548,-0.154519150438994,-0.0738995213073931,-0.890016272476675,-1.21652669259289,-1.15095855980896,-0.582006605084482,-0.537582883023306,-0.794351447393057,-0.697886797618369,-1.08477935674546,-0.260467504723364,-0.783944684685071,-0.814137505555476,-1.00121818011927,-0.219069534844532,-0.125054738610099,-1.12059639891992,-0.682644831690082,-0.974831990657711,0.825121125288152,0.683896347394351,-1.46479078926352,NA,-0.892996642691352,-0.581951781317635,-0.00203023400841996,-1.00203943577591,0.279411865799322,-0.972092432583644,-0.885218115104352,-0.958804147197266,1.01580790182083,0.485055877712388,0.111092799386162,0.307444712382136,-0.830544170186081,-0.729130736914524,-1.9304793140369,-0.285105789938982,-0.821810354434282,-0.960311565899902,-0.858983469494031,-0.351525009100915,-1.82179320974088,-0.725990441664102,-1.6589761453177,-0.200755871956803,-0.885845504393667,-1.25064851724455,1.01535993918079,1.09340516716732,1.55787351652645,0.577664279791372,2.14628560738844,1.30605268816363,0.712287403217221,1.71642433380051,2.1539630802239,0.643979323447903,0.0881751480648408,0.793627780210711,1.93843197472929,-0.764190151571318,1.82608961042051,1.30210338631018,0.911058438854951,-0.240901595136038,-0.102046947451053,1.53782940963574,1.51339207639412,0.223844869678489,1.02840142606464,0.102031137816867,0.618330785314162,1.9847794956683,1.48145087410443,1.499358778667,-0.0766988707139939,-1.23631630012575,1.87908681549957,-0.159676964137801,-1.06002432506994,0.857827313723644
"4",2020-01-07,-0.530802812474625,-1.20279251064468,-0.62920641338021,0.564489632066366,-0.984580078902702,-0.811248752660567,-0.0226462807098915,0.556608116398548,-0.677757140350591,-0.488398542635843,-1.01236624947471,-0.986718505388926,-1.63443420122629,-0.691404836049247,-2.03923800389469,-0.58856122771985,0.561846975675813,-0.504770542617396,-0.565613746476728,0.431734352102914,-1.17736270480142,-0.69301979950786,-1.37947071663143,0.727257169849838,-0.630546635404585,-1.05994579167496,-1.53902336458324,0.0702856410279833,-1.35317855004771,-0.515719504470099,-0.654834781740858,0.368274706701218,-1.72019890152263,-0.104189033684414,-0.991372459096439,-1.13239673688524,-0.960493175384135,-0.427894474776234,-1.59929013738229,-2.41153651750539,-1.2368928405802,-0.826005520062495,0.768262130748143,-2.1530327147717,-0.280486511243376,-0.0738995213073931,-0.889587685754861,-1.17711600181689,-1.15383308681103,-0.548652687541347,-0.601805441179397,-0.949675415198224,-0.821473537577994,-1.04065073111986,-0.21228137426253,-0.978846848607288,-0.802316560669912,-1.00967003107324,-0.296302188920886,-0.251341807897285,-0.993063514304851,-0.682785853222323,-0.991838965031152,0.907054339458439,0.683896347394351,-1.43188467157962,NA,-0.837622952914587,-0.581951781317635,-0.00203023400841996,-1.0019485314037,0.279411865799322,-0.98907184445279,-0.896427287738726,-0.985884205289935,0.545600303455683,0.485055877712388,-0.37228151653968,0.0716834711008757,-0.85750118949261,-0.732529091160627,-1.83995327263555,-0.285105789938982,-0.81405471819076,-0.939948548366086,-0.864052666813308,-0.423084810913261,-1.83335944702279,-0.725990441664102,-1.68686358001438,0.101180838784706,-0.889088306399476,-1.31212992223613,1.15754865570662,1.25095774246436,1.59400066441726,0.616817632010556,2.15286414956378,1.29035105914459,0.664941469463874,1.71415274778379,2.15164235203951,0.724638940533286,0.0596509363926715,0.839630518609004,2.00201630663017,-0.766156185154235,1.86550932803689,1.2772623150303,1.0547554642251,-0.167278509637826,-0.14700196936076,1.44113926412727,1.52614569788862,0.38345226684672,0.994281922987087,0.10491367615446,0.596017198153411,2.09845148291022,1.50227497619993,1.48819841919298,-0.135304570326772,-1.241175062381,1.8771293887903,-0.0663981726207173,-0.967088172505957,0.857827313723644
"5",2020-01-08,-0.530802812474625,-1.21752265976513,-0.640069147628293,0.564489632066366,-0.982257212873285,-0.811248752660567,-0.0856595968459906,0.556608116398548,-0.874811786441584,-0.52661494941273,-1.07748933015093,-0.992671717376969,-1.63220565258679,-0.71058505471733,-1.8490772722939,-0.561044153660985,0.561846975675813,-0.504770542617396,-0.563951940969914,0.431734352102914,-1.28751602657907,-0.69301979950786,-1.33340995391295,0.727257169849838,-0.630546635404585,-0.205209578519047,-1.64568101135237,0.00311896901033277,-1.38167399188366,-0.744227921779629,-0.654834781740858,0.368274706701218,-1.66780891225063,-0.20795111050682,-0.909966390936472,-1.14809439927244,-0.992783787289277,-0.444763905304805,-1.57031082856008,-2.48636817843658,-1.23126742957009,-0.826005520062495,0.699430826042582,-2.18037223412453,-0.482034288530452,-0.0738995213073931,-0.885560654444129,-1.16160719730859,-1.16127633010455,-0.590922445878779,-0.725229010783084,-0.928822214137413,-0.845328138041566,-1.11302437678934,-0.0814253880964237,-1.07358794187946,-0.874586978811912,-1.01646668820296,-0.27113649718916,-0.307360259903546,-1.08160228218264,-0.7621544949303,-0.95289861890205,0.829096774673262,0.683896347394351,-1.44285333018064,NA,-0.885356333799702,-0.581951781317635,-0.00203023400841996,-1.07509380287447,0.279411865799322,-0.959211486906221,-0.890208173214535,-1.0329260153665,1.23992041769592,0.485055877712388,0.309308352162511,0.577195779012796,-0.870329072177329,-0.748821220910303,-1.89752947095939,-0.285105789938982,-0.821296658051451,-0.971919026675442,-0.842600468414983,-0.469179896936741,-1.77655887175663,-0.725990441664102,-1.79024527333975,0.387764425559133,-0.897836307548063,-1.10077031737011,1.13528017167199,1.23567178470323,1.5827299587012,0.60631450556093,2.14941026436003,1.2601835774645,0.728784742217379,1.74832495255294,2.15330013066582,0.80005516179773,0.109395741230835,0.839410918004501,1.8467278392815,-0.724884761688032,1.76911259267487,1.31308732792587,0.817352233589446,-0.254424991161537,-0.159663755613617,1.53084159430951,1.54896476696223,0.223802000843505,1.02260902743449,0.0222066582397223,0.619818174367072,2.09072878509702,1.54345934818144,1.54679105773485,-0.186031453611733,-1.26870786829681,1.77889469866776,-0.231682485673499,-1.0539125060179,0.990259143063183
"6",2020-01-09,-0.530802812474625,-1.21935189103944,-0.697404560816354,0.564489632066366,-0.995936369578711,-0.811248752660567,0.100687390604029,0.556608116398548,-0.828452311428137,-0.558402051970437,-1.09425750734096,-1.00124487112319,-1.56026556191847,-0.756526171198915,-2.08956361735295,-0.629836438387549,0.561846975675813,-0.504770542617396,-0.571012415252468,0.431734352102914,-1.29279739233739,-0.69301979950786,-1.36728436472753,0.727257169849838,-0.630546635404585,-0.275512335590357,-1.75912228955001,-0.076539639567378,-1.40283514143743,-0.804619554220162,-0.654834781740858,0.368274706701218,-1.73232029213143,-0.249591484551618,-0.769686196452324,-1.16374448854026,-1.01147755612047,-0.452779115569072,-1.58500295865991,-2.49649646779097,-1.22986107617803,-0.826005520062495,0.720080057193128,-2.1798753487177,-0.429209058726329,-0.0738995213073931,-0.888461938880423,-1.16106209078765,-1.15594384610157,-0.614932312916302,-0.698009302062125,-0.953556149897232,-0.923236102237372,-1.15771917764747,-0.281456156984386,-1.14098402505535,-0.895464210193564,-1.03157582674612,-0.281549970476687,-0.392535139542149,-1.11916824247121,-0.840278322129394,-0.964275493324703,0.731260962962557,0.683896347394351,-1.47454083413629,NA,-0.925395581289511,-0.581951781317635,-0.00203023400841996,-1.07504829422603,0.279411865799322,-0.9861443815846,-0.908254366208472,-1.03385455273533,1.52469684189396,0.485055877712388,0.633595938586795,1.04073887020037,-0.898959255933435,-0.76191519748487,-1.91554888392748,-0.285105789938982,-0.825936779133819,-1.03634488028535,-0.851463866612137,-0.508074583086364,-1.84681568133543,-0.725990441664102,-1.78155258225994,0.235174717268676,-0.904095650775596,-1.15347375028111,1.23639526219123,1.33399063753848,1.67560090072559,0.735163590068412,2.19447137114638,1.23837575938251,0.812563104312916,1.76948765268671,2.19176091858121,0.941338880339134,0.177257254421387,0.889234419861539,2.16048748806188,-0.67440839423476,1.85679120223828,1.30791558943855,0.888227267942891,-0.128039499301388,-0.0301544354508775,1.55985266681138,1.58174832504708,0.454096744638636,1.07236016678347,0.00030335654645458,0.626129260215325,2.0969614902838,1.6156162292653,1.54317979340455,-0.0628421836984661,-1.34239856811418,1.82491000476391,-0.109649386325181,-0.91796946685309,1.0243119758027
"7",2020-01-10,-0.530802812474625,-1.20695640805891,-0.678147376705434,0.564489632066366,-0.998259235608102,-0.811248752660567,0.101000173762104,0.556608116398548,-0.805948985564741,-0.0119802715717907,-1.00970937488795,-1.00708476215534,-0.483420278668363,-0.690750052164916,-1.80285924244872,-0.533527480023406,0.561846975675813,-0.504770542617396,-0.566283159031971,0.431734352102914,-1.39201083001948,-0.69301979950786,-1.32717671444722,0.727257169849838,-0.630546635404585,-0.531498284373298,-1.43992026992715,-0.066081799594437,-1.39117245383289,-0.641399038983509,-0.654834781740858,0.368274706701218,-1.72198216131032,0.0813122273620314,-0.697444540545722,-1.12951395255127,-0.998537621731311,-0.434418545707698,-1.49939183665879,-2.4529348871378,-1.22810313443795,-0.826005520062495,0.761378920147025,-2.16469097495589,-0.192715802667259,-0.0738995213073931,-0.886085724709041,-1.15260349729987,-1.13778012662312,-0.42237558913168,-0.71654426704913,-1.03542624017148,-0.884155321966957,-0.979159788936854,-0.151785741634111,-1.11570712029018,-0.792393715143237,-1.01655298177857,-0.27200428662979,-0.239151725494253,-1.124109014061,-0.698005880559625,-0.966547650221672,0.790723129389465,0.683896347394351,-1.53182192212115,NA,-0.914466875666108,-0.581951781317635,-0.00203023400841996,-1.08226282656367,0.279411865799322,-0.984192709378744,-0.899503281382644,-0.948591100834188,0.0243742086496645,0.485055877712388,-0.19571220394322,0.0195196886795825,-0.883156868290698,-0.762426424700031,-1.8595170971193,-0.285105789938982,-0.835946172599794,-1.03794193803551,-0.872165739170657,-0.438267694974,-1.82054823147969,-0.725990441664102,-1.60698478300272,0.200930901140695,-0.900928280736919,-1.19593172682198,1.31969588765412,1.42918223888859,1.6641626464474,0.765084374515936,2.18970157675864,1.20610018862117,0.75990526688525,1.75952005134274,2.17485125280791,0.931846172166168,0.147950184227443,0.888426347048889,2.21168812169905,-0.691124662877078,1.85759556096223,1.34148683585925,0.842888538318566,-0.0563227375984722,0.0593467955527231,1.58510907556893,1.56839503398684,0.501739150482813,1.04112840808668,0.0162143918839493,0.592996747353772,2.13016143517019,1.59593735457954,1.54317979340455,-0.0194973321016582,-1.3407789549533,1.86065851309932,-0.120946519890978,-0.930995337593059,1.04800383249255
"8",2020-01-13,-0.530802812474625,-1.20474207074454,-0.65564522857645,0.564489632066366,-1.00496979422533,-0.811248752660567,0.0953584662933307,0.556608116398548,-0.79725258440391,-0.0675276391127262,-0.977422280431812,-1.00273316791152,-0.419659888851432,-0.695865991154027,-1.37927958134115,-0.327151026265,0.561846975675813,-0.504770542617396,-0.568594311148542,0.431734352102914,-1.37767587005468,-0.69301979950786,-1.3096675141749,0.727257169849838,-0.630546635404585,-0.616823522868288,-0.711130058560057,-0.121851324891488,-1.3712136518654,-0.638134605877126,-0.654834781740858,0.368274706701218,-1.74576727748575,0.31185673339097,-0.602958160948051,-1.12770910803932,-1.01126211596304,-0.475892947029101,-1.61066004483731,-2.45775318532311,-1.21333642893759,-0.826005520062495,0.726963267794245,-2.12487143709168,-0.15208086495664,-0.0738995213073931,-0.890747691653241,-1.15963322759329,-1.14423741429391,-0.367184859011761,-0.74490409509665,-1.03519231617234,-0.712098119358487,-0.990986195925556,-0.102493658108773,-1.1095453739344,-0.743815449057705,-1.00815565103346,-0.205618899538081,0.0321173068817339,-1.18421547869809,-0.73546800890818,-0.99064459426609,0.747855145770171,0.683896347394351,-1.45625964188069,NA,-0.835781769704827,-0.581951781317635,-0.00203023400841996,-1.02698709617582,0.279411865799322,-0.977361902098862,-0.891900640240469,-0.934354776847992,1.07998602997683,0.485055877712388,0.271365733296254,0.396170780655797,-0.885387811937719,-0.74420609001393,-1.85316747684668,-0.285105789938982,-0.826152172317295,-0.98888819024631,-0.891042731102579,-0.435336669350517,-1.86359172985016,-0.725990441664102,-1.28426322417279,0.831923858638323,-0.900324965469109,-1.11367327232059,1.28390184472215,1.38523447418793,1.59358247410365,0.817868077196742,2.21585012759933,1.33854633710579,0.792845867913897,1.75774322194958,2.22408760179434,0.906163315687233,0.219353309577108,0.931710630905159,2.42175890947349,-0.626442224441597,1.89644512244931,1.23821069846711,0.770066547301865,0.025932807241775,-0.0324301932010383,1.63872410706294,1.5537475270687,0.501739150482813,1.10777865522262,0.00710131508655295,0.646955458323166,2.11103364286658,1.56548986727782,1.55155031344449,0.051729361503379,-1.3602139267469,1.84518483406448,-0.0194490184651483,-0.817038746845074,1.16701874207113
"9",2020-01-14,-0.530802812474625,-1.09176244925744,-0.631430073010725,0.564489632066366,-0.991806806601377,-0.811248752660567,0.30486442541264,0.556608116398548,-0.268552413680005,1.36763058386902,-0.753218872086171,-0.982121941189158,4.58759655222168,-0.539465034246118,3.24420086312255,0.140635628948256,0.561846975675813,-0.504770542617396,-0.562103002679515,0.431734352102914,-1.20867339544272,-0.69301979950786,-1.25149040956716,0.727257169849838,-0.630546635404585,-0.568409790160229,0.360750446116088,0.149538846837046,-1.31326094611273,-0.455327872029566,-0.654834781740858,0.368274706701218,-1.73056109162803,1.47858772315163,0.167056625341066,-0.978491303665799,-0.973723965972487,-0.516249015550942,-1.58062647270542,-2.48469647723965,-1.21157848975566,-0.826005520062495,0.988523267372672,-1.97294176442753,0.347724895270258,-0.0738995213073931,-0.90294807832403,-1.11557221484065,-1.12156053843474,0.112340776129014,-0.795546029518141,-0.986098409526975,-0.661343871544614,-0.653620044404356,0.35743309187551,-0.908939156817937,-0.456722161805593,-0.962622927100902,-0.158324678093638,0.481136749693251,-1.16719127342601,-0.364807307799785,-0.9950682485078,0.954416661413229,0.683896347394351,-1.41360347932414,NA,-0.791527283072874,-0.581951781317635,-0.00203023400841996,-1.00602556426618,0.279411865799322,-0.968189133612526,-0.870590407270727,-0.622702154584646,0.820930704130961,0.485055877712388,0.0111809515533062,0.0912627538178647,-0.780162415728504,-0.740183704460331,-1.81112217992114,-0.285105789938982,-0.776188053268362,-0.875009324409666,-0.731076733675238,-0.227338895704677,-1.77882832542972,-0.725990441664102,-0.899878961149054,0.866124381484108,-0.871667700952139,-0.904845831196447,1.37924362456575,1.48685360788261,1.61045992682567,0.836737697712447,2.24545155989916,1.36086300427636,0.805747860826173,1.76644664407275,2.23204461541576,0.910179097319579,0.203743585112631,0.975435551268505,2.37546641733436,-0.641818347853518,1.94825213984714,1.32734211760729,0.725377683809374,0.0605320133707756,-0.0812084087498859,1.61745737826022,1.57138486723753,0.576881493686472,1.10343358761961,0.0995453502385428,0.674588538630231,2.18735054843093,1.55063741602267,1.61014295198636,0.104998935885681,-1.3545453579112,1.84378100477552,-0.0575993310061992,-0.853586827959645,1.07394721894527
"10",2020-01-15,-0.530802812474625,-1.07026886970452,-0.462307171368982,0.564489632066366,-0.986128676286627,-0.811248752660567,0.325515502424155,0.556608116398548,-0.112295884621063,1.179119001268,-0.588343464091823,-1.00385147662161,2.37068908433817,-0.544213530103415,3.74463208860372,0.49835518918991,0.561846975675813,-0.504770542617396,-0.565886636696481,0.431734352102914,-1.24451097101967,-0.69301979950786,-1.20767083700706,0.727257169849838,-0.630546635404585,-1.08501225505867,2.8041664431621,0.330714423421188,-1.26288294617126,-0.620180223792182,-0.654834781740858,0.368274706701218,-1.65879619662814,1.37929780342517,0.851130820589563,-0.976600534136443,-1.06585396062635,-0.505064906354151,-1.28014444388228,-2.47250315061727,-1.21544595902567,-0.826005520062495,1.01605610977645,-1.939237996668,0.401362634608902,-0.0738995213073931,-0.90573336540125,-1.11221417354714,-1.12065789681224,0.0890137017137332,-0.790273149393955,-0.867945714159497,-0.499691209381299,-0.310261949786929,0.357080925985683,-0.777811039854714,-0.412153709150534,-0.915491064062145,-0.0949766550672922,0.617788138898629,-1.09568058800863,-0.268774796837229,-0.981467487001597,1.29615025615001,0.683896347394351,-1.22469777872294,NA,-0.879100358705436,-0.581951781317635,-0.00203023400841996,-1.00902665072068,0.279411865799322,-0.952185512405753,-0.87217206306676,-0.535427135929798,0.240336725337569,0.485055877712388,-0.149888092698113,-0.341327444558491,-0.78072019492593,-0.728957398118355,-1.69734254023382,-0.285105789938982,-0.757611023976675,-0.79874790445014,-0.54783669805718,-0.244227507196916,-1.76174184725153,-0.725990441664102,-0.158107617477008,0.902423653442455,-0.861486843601166,-0.81772851834545,1.43780148999016,1.54348171153171,1.55491621629565,0.820515470996398,2.26600824951635,1.27232326286348,0.841563811691326,1.75127470406816,2.26586313750014,0.89063588969387,0.222989813678255,1.02121725376423,2.3014828877702,-0.636803932358324,1.87272925896035,1.34477980612405,0.774503336604359,0.0321189201564975,-0.13042967022655,1.52580441353064,1.57377624729077,0.530147739030876,1.11610599688385,0.158035056445059,0.704610906124767,2.13419886541478,1.53231982088331,1.73184105731089,0.0344461141893382,-1.35211601539728,1.93559071897437,-0.130760858106059,-0.865276106955066,1.08609013774924
