"","Date","ADA","ALGO","ANKR","ATOM1","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CEL","CHZ","CRO","DAI1","DASH","DCR","DGB","DOGE","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HOT1","ICX","IOST","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SC","SNX","STX1","TFUEL","THETA","TRX","TUSD","USDC","USDT","VET","WAVES","WAXP","XEM","XLM","XMR","XRP","XTZ","ZEC","ZEN","ZIL","ZRX","AAPL","ACN","ADBE","AMAT","AMD","AMZN","ASML","AVGO","BABA","CRM","CSCO","FB","GOOGL","IBM","INTC","INTU","MSFT","NFLX","NOW","NVDA","ORCL","QCOM","SAP","SNOW","SONY","SQ","TEAM","TSLA","TSM","TXN"
"1",2019-01-02,0.956359567471494,-0.370453687910519,-1.76778557718998,1.66803071879725,0.371966910207411,0.526166624089252,0.109865209814033,2.2143599654318,0.316725352306356,0.273425981440137,0.0264874982581313,-0.256654634290862,0.321443689404067,-0.222908336386692,-0.0648949594988117,0.323221339221986,0.794204045782766,0.961571960234032,0.10585211393992,0.133097327579231,0.00415056100299922,1.0373211939069,0.863267318161432,1.72890766155823,0.561965420910604,0.227048483798892,0.0116850741070927,-0.622981645243695,0.157781584960176,-0.122666801870796,0.836796267958219,0.743778024457709,-0.0076541986101888,0.0787873728182604,0.241586236403154,0.421864358915127,-0.388027303778759,0.106122086445278,-0.350942826449569,1.90550118971793,1.29508211665407,0.178319896680945,0.405615890482383,1.09900625324726,-0.443191476628478,0.730448877387371,0.13136514928868,0.564218057543763,-0.217619968145506,0.222009463872288,0.610340321377857,-0.142043155162812,0.0714393043142296,-0.919783383540625,0.148950492234223,0.630355899176195,1.85005780548595,1.2285758046726,1.37920615192067,0.256060930049951,0.00468216223249389,0.352977973094917,0.330341739712017,0.907502750895266,1.28676280822215,0.861301030142471,0.10607794458178,0.564198780510963,0.38013337893065,0.279928456683498,1.00882479492729,-0.112109392121149,-0.365279584820339,-0.504620576499098,0.612236360055755,0.28421770472717,1.41875472664637,0.0343189107348113,-0.192720154086483,-0.207206830348751,-0.617023063099868,-0.512608721833088,1.41061973182357,0.490715011705344,0.830156825822247,0.11454457634123,-0.684885219787467,-0.427040690770304,-0.0313139566074181,-0.0263948668670531,0.549936885388297,0.0583801949080621,0.209932875105133,-0.265998015099785,-0.230490727735788,0.415126548234611,0.597410989071272,-0.0251757425019095,-2.6702297956014,-0.716102311375517,-0.0958008016691233
"2",2019-01-03,-0.841948831983616,-0.370453687910519,-1.76778557718998,1.66803071879725,-0.283766149584343,-0.637010110284147,-0.319930949305538,-1.15267004515139,-0.727920703362449,-0.346504848640343,-0.608573793478428,-0.256654634290862,0.531545812876167,-0.222908336386692,-0.0632588597799016,0.323221339221986,-0.676633571987091,-0.105596639623635,0.131670044969794,-0.456002777580554,-0.20375601896897,-0.888911574361731,-1.23394716220789,-0.695310450412028,-0.0222662650961067,-0.403452926349902,0.0116850741070927,-0.622981645243695,0.157781584960176,0.0807974930272594,0.351712634326991,-0.434029480768248,-0.0076541986101888,0.364510828326518,-0.343054356568672,-0.349979652364896,-0.388027303778759,-1.0704358519719,-0.350942826449569,-1.08046730788749,0.181636883867847,-0.651589662246286,-0.706275338884248,-0.643756907519812,-0.443191476628478,-0.652447289781802,0.188836552849483,-0.869735402670169,-0.217619968145506,-0.284648199881371,-0.60948072320838,-0.299017533235212,0.0714393043142296,-0.919783383540625,0.397696705902535,-0.0403627024095103,-1.32855740485111,-1.15532086760804,-1.08409485927825,-0.554685395034174,-0.405327259192353,-0.215378972707109,-0.681340265805797,-1.2548661108281,-0.722612620146644,-1.08429216512612,-0.0970068978362352,-1.00812491562811,-0.747613093237591,-1.09398091372541,-0.587898761816082,-5.07591940028089,-2.66392539552859,-2.2505559052922,-2.0017528412369,-2.05461538526991,-1.59457276408191,-2.55668610816321,-4.32811352553828,-1.98525822347767,-2.12931585138027,-2.44273704767328,-1.39044490245251,-1.74317743120566,-1.35451667246795,-3.06429623427812,-1.61164600702605,-2.50278346571664,0.468321529166228,-1.76505730738227,-2.05011740157192,-0.706462963088753,-1.04719990428786,-2.02472452268828,-1.08457889623604,-2.04064651304655,-2.64769484844496,-1.58071300958167,-1.17152165770952,-3.38966699256543,-2.96841292142738
"3",2019-01-04,0.418601342839833,-0.370453687910519,-1.76778557718998,1.66803071879725,0.528749551954278,-0.00347607399497616,0.161929338464848,0.793748622944416,-0.118203245664803,0.0365881657470974,0.0569693065092616,-0.256654634290862,-0.247220253483299,-0.222908336386692,-0.0321729651208325,0.323221339221986,0.162855578546646,0.370649173700659,0.157489478876798,-0.437001546565274,-0.0379855822626424,0.214292195329702,0.66730359999598,0.671961883680457,0.205055662617096,-0.0729832845596221,0.0116850741070927,-0.622981645243695,0.157781584960176,-0.326130673797686,1.03509727581231,0.162820346524131,-0.0076541986101888,0.556211384171051,0.114293837024085,0.131476478027788,-0.388027303778759,0.619529569582504,-0.350942826449569,-0.111682857394068,-0.129973163255635,0.198075846092255,-0.0609880387033176,0.203147752394171,-0.443191476628478,0.130717456406338,0.736713187297356,0.284832554172183,-0.217619968145506,0.055597970079147,0.041090781075972,-0.128509301810193,0.0714393043142296,-0.919783383540625,-0.211101760036258,1.25720254297454,-1.16755058524692,-1.36203550168131,-0.537700673627702,0.125001415660868,-0.0746500026452502,0.221327745234923,0.0628522403789534,0.454731820472446,0.311184791856781,-0.203352907770419,-0.0369865229547132,0.0696146526481382,-0.0147940761156928,0.987163619039615,0.225872155222427,1.72553103710066,2.62611187049351,2.44406608978148,1.99726423760834,2.00298676571468,2.92323593235361,1.62513901017409,0.384487265418406,2.74691438377383,3.02382569125502,2.35684813355424,1.94259157204392,2.95124965470298,2.46297532045442,3.10775551127143,1.87474565903421,2.73417540847447,3.69053731946497,1.78019460259658,1.85115152139411,2.84779741423993,0.445283960748645,1.65022806258098,0.888655153839234,2.42334479785412,3.15933609718592,0.84051546003406,1.97089349097405,0.79438581842297,2.02223533549795
"4",2019-01-07,-0.396028298487466,-0.370453687910519,-1.76778557718998,1.66803071879725,-0.194514702199698,-0.346724273397008,-0.125204472502037,-0.690205992569016,-0.187209262795221,-0.180583995561466,-0.530403532190243,-0.256654634290862,-0.998552671064928,-0.222908336386692,0.962977165507543,0.323221339221986,-0.520673127430311,-0.467941382400547,0.531868264775869,-0.417998103276237,-0.0741734541905615,-0.44520742483825,-2.15403641353423,-0.711476104157993,0.293484310490527,0.134284749946978,0.0116850741070927,-0.622981645243695,0.157781584960176,0.197062260579583,-0.675757377192772,0.508921708246631,-0.0076541986101888,-0.253607891673632,0.800182480343108,-0.373074536338622,-0.388027303778759,-0.366922501751702,-0.350942826449569,-0.912058751484077,-1.05346464713753,-0.778710923040441,-0.293148479577237,-0.987349119313676,-0.443191476628478,-0.427105375051049,0.546099044581351,-0.381228221799458,-0.217619968145506,0.156773209987893,-0.175765685755941,-0.0705295937629352,0.0714393043142296,-0.919783383540625,-0.0492169581171823,0.575516737670887,-1.23585463217897,-1.19410049694194,-2.30226444146931,-0.505918271931855,-2.55223192359602,-0.38240635090919,-0.477040609663828,0.770334956707564,-0.599482320591834,-0.246932997966729,-0.0929172998282233,-0.280181335268269,0.385594017247526,0.855350550966384,-1.18279867508378,-0.271224268446908,0.112286328243706,0.644782531491193,0.475685101862414,1.58961074637496,2.09111244232395,0.82554372167767,0.855370128315536,0.947139248123406,1.68586880305129,0.34951781616535,-0.0637972847528077,-0.190409382355232,0.426217741506157,0.195751008465483,0.70915570588062,-0.0588702930292689,2.47673566541242,1.28999212590158,1.61607510245704,1.063172913662,-0.163189186034274,0.437494991163881,0.650590800224224,0.495455103116282,1.38527173837479,1.85838321733001,1.96393294327289,0.265711515760536,0.762861746036031
"5",2019-01-08,0.214179547630137,-0.370453687910519,-1.76778557718998,1.66803071879725,0.244935510676986,0.088392957323746,0.363700405910772,-0.353910107956094,-0.142440137301361,-0.00956116582626491,0.163875544225292,-0.256654634290862,-0.42033730854934,-0.222908336386692,-0.675769263717081,0.323221339221986,-0.319429387359613,-0.576789184336791,-0.985011454250266,-0.0949395673483532,0.0116855304883099,0.165835093419497,0.336957868758105,-0.144881143553009,-0.0137222048731873,-0.109218912449044,0.0116850741070927,-0.622981645243695,0.157781584960176,2.17356965351041,-0.0417969797387198,0.990993165362991,-0.0076541986101888,0.348965485119052,-0.902448523015845,0.481138723322224,-0.388027303778759,-0.103357789775851,-0.350942826449569,-0.293858810027223,-0.128829703601388,0.590892961785821,1.31053874600163,0.143639569333619,-0.443191476628478,0.30748032213411,-0.475270733706005,0.0294308329067532,-0.217619968145506,0.185680109553098,0.266983021683818,-0.10963803082536,0.0714393043142296,-0.919783383540625,-0.129774494514499,2.38012697294281,1.01839565653015,0.646461151962297,1.30352327061088,0.621811514721147,-0.562678531871051,0.152023141816641,-0.197586453606749,0.0573152957980629,0.156408350322944,0.135909416604002,0.00224783872377918,0.0768133706535513,-0.407004761974607,1.92254205023675,0.178919969117014,0.711557527137419,1.73393799343244,0.729655723903878,-1.46529987515903,0.0775296950573135,1.01874505267794,-0.478312260799655,-0.409170401345723,1.0526376585684,1.37773721415425,0.426724716284217,1.37449787781719,0.475213738717592,0.909805954801521,0.288570371969895,1.17123486418231,0.328352502663795,0.664503370997039,0.188412771136753,-0.943608061794752,0.598268136823753,-0.352618802939717,0.74723907219681,0.00266404010622743,0.105281582865456,1.3081367691853,0.671437565754339,0.00587069474194212,-0.565055803217644,-0.132228717252023
"6",2019-01-09,1.27370631968883,-0.370453687910519,-1.76778557718998,1.66803071879725,0.0976357497423152,-0.0849726073312186,-0.010787357805026,0.203121278942781,-0.0646378872210563,-0.0130159726530023,-0.0550791328472118,-0.256654634290862,0.274387779050822,-0.222908336386692,-0.0495563817849183,0.323221339221986,1.07643897333068,0.644333985651137,0.0138700049262708,-0.104443501268051,0.0228891854251951,0.548764022139115,0.0462462806121992,0.0697334290991945,-0.135139793493182,-0.0222532705259503,0.0116850741070927,-0.622981645243695,0.157781584960176,-0.921989035026304,0.817876629616147,0.0798270973424738,-0.0076541986101888,-0.270000626958664,0.283042567559379,-0.10370043708556,-0.388027303778759,0.615896848893495,-0.350942826449569,0.506736337771282,0.116803279257226,0.757715687375863,0.0677475605167022,0.368321132392912,-0.443191476628478,1.459538719428,0.10131744599264,0.980405854518943,-0.217619968145506,-0.00377912128135456,0.0230192335250185,0.234746006668938,0.0714393043142296,-0.919783383540625,0.0511737029677671,1.82921159672539,-0.18909356480188,-1.42170570533125,-0.597286929972254,1.17653470141467,-0.138825667272906,-0.12055559245503,0.145062116666021,0.240851426141065,-0.0883694231615905,0.487539033133399,0.110917682190105,-0.0826335849205841,-0.0164674975353807,0.65762858805354,0.14448740918083,0.630436218679438,0.238242265775513,0.567187461385391,1.24622859680224,-0.727463199342573,0.0581807976068326,1.6529966736624,1.89206570020397,1.49948481484172,0.068170228202175,-0.332464196792563,0.46160557910434,-0.280503089164302,0.443288979319665,0.253758131788436,-0.352596857272553,0.791736460073748,-0.0750668964128361,0.357321269358676,0.557060028959735,-0.196569431373799,0.307517364773881,0.652744136597976,0.264042372538766,-0.043897517584534,1.53402888352787,0.292696374663211,0.329507400251806,0.885017180550657,0.898167134063183
"7",2019-01-10,-2.56440541617395,-0.370453687910519,-1.76778557718998,1.66803071879725,-1.21391014410592,-1.70229182539048,-0.795180792800948,-3.9264428912161,-1.29553550182412,-1.09592755385592,-1.48491417439862,-0.256654634290862,-0.731149792049844,-0.222908336386692,-0.451829686034133,0.323221339221986,-2.81995078636557,-2.3095490503089,-2.3469760727107,-1.28264813613895,-0.59488228315295,-2.09840527777141,-2.01486417223963,-2.65304054210124,-0.727050381737113,-0.473025304899881,0.0116850741070927,-0.622981645243695,0.157781584960176,-1.09638724377689,-2.90476088242923,-2.47179328127355,-0.0076541986101888,-0.488996363007935,-1.38238406142805,-1.35164755538167,-0.388027303778759,-3.08087911083294,-0.350942826449569,-4.08333353684775,-2.01305933569298,-2.35477456449817,-2.23664671998291,-2.6885318923037,-0.443191476628478,-2.21167204236046,-0.497205869133957,-1.71757130106202,-0.217619968145506,-0.921779099024146,-2.34433456165321,-0.439535130036619,0.0714393043142296,-0.919783383540625,-0.890004565958877,-2.09638732203811,1.33189451200958,2.73122641097539,1.60901421727267,-2.14570143186263,-2.43017885878921,-1.0238368969705,-2.5338405224271,-3.29147702679236,-2.2420699791736,-2.8564748610886,-0.684328939032308,-1.9364658230868,-1.75638404495588,-4.3804711303736,-3.11493531168068,-0.0153874658335436,0.458667158426063,0.46776912469793,0.339133843669074,-0.607803467317571,-0.181274290559248,-0.241498739926767,0.568665536982013,-0.163759345305742,0.384406147443449,-0.126579129808918,-0.106488115122386,-0.228864867534971,0.579831640490638,0.578610414244433,0.815587644231177,-0.566693702296872,0.632044013409558,-0.162257329147402,0.533313801611207,0.0133914400313402,0.0377213454958304,0.290493523233524,-0.169134012781748,-1.04227420410451,0.0795152759354442,-0.146911310390655,0.707664708575352,1.09647883473872,0.700416159519678
"8",2019-01-11,-0.0956861796077002,-0.370453687910519,-1.76778557718998,1.66803071879725,0.343364417403133,-0.187076387655229,0.159578055235456,-0.00913052350275662,-0.105741398035608,-0.00103369141490327,0.331460738671131,-0.256654634290862,-0.0940721727734157,-0.222908336386692,-0.080641895512748,0.323221339221986,0.0818330748208047,0.601103065655486,0.151034620400127,-0.0379314497540465,0.102304240266797,-0.0517245299308512,0.268747971138182,-0.113258759299655,0.0250944667365738,0.0103585920917716,0.0116850741070927,-0.622981645243695,0.157781584960176,0.284260941985891,0.117721578964021,1.13049329631264,-0.0076541986101888,0.718533664352865,0.478098981353492,-0.38543146744021,-0.388027303778759,0.144062666389641,-0.350942826449569,0.240501552465807,-0.0618631283966984,0.228766857311387,-0.0192534777223644,0.275070368301263,-0.443191476628478,0.83628611604706,0.0732244085526565,0.152483515251206,-0.217619968145506,0.0384097593718921,0.00494768597315585,0.13387712169804,0.0714393043142296,-0.919783383540625,0.25810369469141,-0.533908870125476,0.063098847828239,0.412552753046635,-0.0243620571022114,-0.195030700751144,-0.123681415689587,-0.281493593989766,0.599980763333348,-0.536505092529614,0.150073302169986,0.0812631361678462,-0.0953154667561626,0.49990074207332,-0.117998785307554,-0.319573826988359,0.00266449072468447,-0.639378854537353,-0.559462656166819,-0.153009936713506,-0.0900277850446719,0.458270110280212,-0.675229956455248,-0.319506999504146,0.152846968013544,-0.207202095444104,0.165477870938368,0.298046549419439,-0.227986619207074,-0.891048709332157,-0.233735427338398,0.369776804094149,-0.0436792356213468,-0.649213735012966,1.79362038737344,0.234311910918616,0.758892091925424,0.658256957225227,0.330479194023196,-0.785736182415183,0.0161607198361078,-0.227506268396602,0.0574809167358954,0.00864241631732578,0.226267388544477,0.159983569693976,0.382967223233073
"9",2019-01-14,1.33289182032694,-0.370453687910519,-1.76778557718998,1.66803071879725,0.411966866177495,0.571807628466444,0.624632146184428,2.11805796104361,0.338034898789916,0.433121587689754,0.590679502097637,-0.256654634290862,1.11410155367332,-0.222908336386692,-0.182692996465811,0.323221339221986,0.73720110475345,0.423621182565153,1.21607875468331,0.836220304754608,0.158420021541327,1.01405316166643,0.475840284143737,1.48127948871169,-0.025563117131202,0.114717834859071,0.0116850741070927,-0.622981645243695,0.157781584960176,1.3161144021249,1.13300459815759,1.24527166648901,-0.0076541986101888,0.293130476488849,0.783174653204339,0.576084128718732,-0.388027303778759,1.16361219128604,-0.350942826449569,1.13681071274701,1.49560589504523,0.673050667836433,1.38850970326226,1.09083255961498,-0.443191476628478,0.70520997085013,0.950565408258342,0.762012356281762,-0.217619968145506,0.373577139587989,1.45066097116633,-0.0109929712416062,0.0714393043142296,-0.919783383540625,0.364336050024539,3.76880691079987,-1.37973899577531,-0.883653355919834,0.194810738183464,0.780303955154939,0.886488179691459,0.521164460958896,0.996923963049422,1.54817623114535,0.943255279504015,1.27582254676258,0.272576931063843,1.18731296668604,0.735715783156363,2.81355391288614,1.41550932708082,-0.882728497990792,-0.827110014557408,-0.824709953482174,-1.00687460487334,-0.161793918729369,-0.980098322985567,-1.08287839809,0.0104406100489639,-0.728519832009099,-0.649458944011932,-0.383935463538475,0.425483725097967,-0.810712468981261,-0.654736669022334,-0.732376241681098,-0.326639490343689,-0.617477496126373,-0.687612360928284,-0.680000970588227,0.286369703748277,-0.211563776049783,-0.18615101528359,-0.528494628333312,-0.166679219895251,-0.732433616313263,-0.592646172153349,-0.698115307599377,-1.5311226680135,-1.41093123024457,-1.24588270369235
"10",2019-01-15,-0.39058605555268,-0.370453687910519,-1.76778557718998,1.66803071879725,-0.297915824883486,-0.339961858224448,-0.271555521603742,-1.14503345095823,-0.342630970260615,-0.252591988369694,-0.396508371585408,-0.256654634290862,-0.435443894896212,-0.222908336386692,-0.176762468299644,0.323221339221986,-0.463196758407052,-0.066220029601778,-0.136204327500925,-0.693545818704448,0.026854822764729,-0.303718749200783,-0.477523141725552,-0.830518273988961,0.0933848538475378,-0.250538333677363,0.0116850741070927,-0.622981645243695,0.157781584960176,-0.718525163097961,-0.473415778354192,-0.642396140457552,-0.0076541986101888,0.22017951592623,0.0619418047334209,-0.200018834826689,-0.388027303778759,-0.527565139571044,-0.350942826449569,-0.31906213235886,-1.3796864352867,-0.276272380735355,-0.602421116748916,-0.545779639513754,-0.443191476628478,-0.324377066213313,-0.390410858152821,-0.529436954088157,-0.217619968145506,-0.227224041425472,-0.952835919112904,-0.137182457523118,0.0714393043142296,-0.919783383540625,-0.0181614806067203,-0.866314616055455,1.47707931530272,1.12913547032027,-0.0614992704148792,-0.353522431535128,-1.40517122849387,1.77850893675029,-0.542686235787161,-0.880511660894488,-0.254402244992477,-0.440722119751506,-0.177917630295347,-0.756823234480877,-0.384458965211703,1.73115648225721,-0.203447688822466,0.789555855645374,0.883757436761522,1.79176576556754,-0.216826976542515,0.0448940909404914,2.21916606064134,-0.00468947018519057,1.02055721568982,0.407203866485491,1.23177884330581,1.0186295581517,1.07239010370064,1.94132736003458,0.716369761438814,0.230558822987118,1.14268294890332,1.73756645886394,3.03141767320942,-0.0851443090280468,-0.231268342491707,0.253341000788459,-0.972575054107864,0.621241819351247,0.511924025241424,1.53973069415583,0.415595999979841,0.52264592283223,1.12410281674803,0.295927731858037,0.606739839055084
