"","Date","ADA","ALGO","ANKR","ATOM1","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CEL","CHZ","CRO","DAI1","DASH","DCR","DGB","DOGE","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HOT1","ICX","IOST","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SC","SNX","STX1","TFUEL","THETA","TRX","TUSD","USDC","USDT","VET","WAVES","WAXP","XEM","XLM","XMR","XRP","XTZ","ZEC","ZEN","ZIL","ZRX","^AORD","^AXJO","^BFX","^BSESN","^BUK100P","^BVSP","^DJI","^FCHI","^FTSE","^GDAXI","^GSPC","^GSPTSE","^HSI","^IPSA","^IXIC","^JKSE","^JN0U","^KLSE","^KS11","^MERV","^MXX","^N100","^N225","^NYA","^NZ50","^RUT","^STI","^STOXX50E","^TA125","^TWII","^VIX","^XAX","000001","399001","IMOEX"
"1",2019-01-02,1.37804853539684,-0.290596070472564,-1.2827706798752,1.40397787613385,0.629480912644504,0.756135773734226,0.332973093923906,1.87683964345425,0.34318151718076,0.64024996354216,0.0274420957743881,-0.538370062239498,0.578749212864658,-0.287322493329335,-0.1001291395278,0.331392542111079,0.999552904937899,1.27984707739119,0.0870559289336636,0.144367083665558,-0.0299757652396439,1.60161142688639,0.948361994509459,2.41147859777449,0.842215782147249,0.537452361264632,0.0421646882844192,-0.606224200004972,-0.0136012189435052,-0.342559901472643,0.937016183105989,1.21996709152288,-0.0336753421979154,0.609263663491259,0.308695132265128,0.885383520703611,-0.211524719880484,0.0496062936179308,-1.08596544893631,1.6725212731841,1.56848940072013,0.184004908233643,0.556747698405684,1.30742193037459,-0.373182581371347,1.19518323411514,0.310108167417229,0.766210448269058,-0.42425683586651,0.501926066757444,0.550278975879099,-0.530637637518405,0.0716808491898519,-0.497475222966505,0.244780592446688,0.709796223766949,1.867127791491,1.21751264042957,1.37583812224993,0.342215672699948,0.0279878175030229,0.429924668653698,0.311737721718583,0.712672417560746,1.8979959017274,0.768103938464361,0.266914131285468,0.625064630195514,0.474413440420988,0.230770935814687,0.820827503370745,-2.33039949182945,-2.40548455201793,-0.873613149457736,-0.738242454761842,-0.479855107407918,0.453805982670931,-0.0643681469231939,-1.17867839151292,0.0510678835489871,-1.7698133033954,-0.0188007446659387,0.19217290735013,-2.88110284092287,0.48236487474687,0.317637253487644,0.832731144625263,-2.73860237343061,-2.78940218973838,-1.00465667465373,-0.0951339411092423,1.83826696641694,-1.00547225485218,2.71946233261774,-0.064451167791189,-0.0080097314610897,0.40622323329217,-1.60744638150829,3.4005699211596,0.231792099220687,-1.10219398075906,-1.10773811433626,1.64948641212712,-0.113173880534582,-0.713604662790556,1.66552039632029
"2",2019-01-03,-1.20224740054351,-0.290596070472564,-1.2827706798752,1.40397787613385,-0.596485564253949,-1.03338315978745,-1.06257441252758,-0.89075985800999,-0.870375051516434,-0.79006727052776,-0.781708471817183,-0.538370062239498,0.923503809951578,-0.287322493329335,-0.0969201157542658,0.331392542111079,-0.87960646505253,-0.181966209138025,0.114457572741703,-0.542740506400662,-0.47127907260557,-1.37885302561378,-1.45104550632638,-0.91277907330505,-0.0734741505559057,-0.965207574820779,0.0421646882844192,-0.606224200004972,-0.0136012189435052,0.146156018355493,0.360063982510991,-0.715468725216812,-0.0336753421979154,1.92490026853446,-0.531071807399844,-0.837607175347748,-0.211524719880484,-1.05000032100846,-1.08596544893631,-0.909673090879729,0.19330121884204,-0.847821121075567,-1.01820954330974,-0.713331767631856,-0.373182581371347,-1.09325541313388,0.444757071546883,-1.19215027018906,-0.42425683586651,-0.909850865114182,-0.555437415173846,-1.69632424956156,0.0716808491898519,-0.497475222966505,0.787491547722835,-0.095109344698128,-1.31958909012426,-1.12487030516214,-1.05548081296937,-0.808860051654823,-0.245164944434508,-0.315918474974478,-0.664260907539176,-0.947477772345925,-1.08042023128153,-0.964801935703702,-0.205935565569384,-1.06560843419866,-1.00252312294099,-0.750723576721397,-0.49220318475538,1.72513216455844,1.87918811887419,-0.170682608581558,-1.41820410263827,-0.479855107407918,0.453805982670931,-3.7754276615392,-2.13361064019095,-0.92568653605211,-1.7698133033954,-3.36958424522156,-2.2005544221255,-0.284552411449625,0.48236487474687,-3.31063029315141,0.832731144625263,0.763017012121891,0.992214964820589,-1.00465667465373,-0.0951339411092423,-0.692416121296523,-1.94770057275755,2.71946233261774,-2.60522669157602,-0.0080097314610897,-1.99637356572497,-1.4168752311518,3.4005699211596,-1.67057139611749,-1.10219398075906,1.29769650532375,-0.0977397917224201,-0.113173880534582,-0.713604662790556,1.66552039632029
"3",2019-01-04,0.581454673406129,-0.290596070472564,-1.2827706798752,1.40397787613385,0.923686920953956,-0.079715570852314,0.520955443808889,0.657761469972585,-0.177853656784406,0.0868301977893653,0.0673373195887729,-0.538370062239498,-0.441839604847871,-0.287322493329335,-0.0356828156861193,0.331392542111079,0.178303419933996,0.445730635758524,0.141437069848805,-0.530528519958461,-0.122326418391427,0.277016153216323,0.737012191008056,0.870478602431141,0.249150543614898,-0.202523563918472,0.0421646882844192,-0.606224200004972,-0.0136012189435052,-0.834670477864606,1.10140832647482,0.232027271228804,-0.0336753421979154,2.43159385795988,0.125475580968294,0.222644491047148,-0.211524719880484,0.563094824279794,-1.08596544893631,-0.111810924529188,-0.158417899114153,0.216569245246024,-0.118494890771533,0.238452212588415,-0.373182581371347,0.172614068789582,1.75965078048542,0.385289124649018,-0.42425683586651,0.0294997576272123,0.0278864605109731,-0.500341055321339,0.0716808491898519,-0.497475222966505,-0.527574165956577,1.42872134072668,-1.16498011530079,-1.33354578635835,-0.520247239998344,0.157923834860913,-0.026871464143316,0.253691758666839,0.0518077183015369,0.364214599335805,0.397771123319976,-0.199050929044783,-0.0683533392829316,0.0854574060247645,-0.0518734494997574,0.764512607595861,0.16576541349565,-0.586307833668062,-0.473875234714723,3.48046852731947,0.471885256962349,2.53118073756117,0.174247130029363,4.03518620531696,3.17970796036077,2.91309866165501,3.63431090195536,4.23864862067502,3.07838046200441,2.31026081809619,2.97167195592743,4.25609825218801,1.13994415207693,3.16765808692885,-0.746321335276247,1.01465767312011,1.06369558618477,1.17468833056165,3.29769311695743,2.71946233261774,4.20290352597131,-0.0080097314610897,3.62280409889717,2.46785220737351,3.4005699211596,-1.67057139611749,-1.90239942570679,-2.07441507879895,3.17987783839018,1.79733491076132,1.82118177193095,1.66552039632029
"4",2019-01-07,-0.534081884294435,-0.290596070472564,-1.2827706798752,1.40397787613385,-0.418506413393302,-0.612074733684336,-0.42182334387217,-0.527736140904808,-0.258516648160506,-0.400519259132931,-0.665728024698506,-0.538370062239498,-1.56836609560629,-0.287322493329335,2.36601876298215,0.331392542111079,-0.667656534040816,-0.613552516207024,0.494581915601749,-0.514627117569589,-0.201854059892099,-0.724181051573515,-2.45822854579004,-0.917533782120321,0.378638514874085,0.371157933849967,0.0421646882844192,-0.606224200004972,-0.0136012189435052,0.359185874170289,-0.687081228628511,0.732840902347538,-0.0336753421979154,-0.83545240191135,1.06148990006059,-0.756860719123406,-0.211524719880484,-0.398129499775853,-1.08596544893631,-0.798799152284102,-1.15053231219965,-0.960743243078687,-0.409540367908555,-1.05634697209227,-0.373182581371347,-0.720899518570943,1.2496612993693,-0.537303420169695,-0.42425683586651,0.293722038996838,-0.162075391446121,0.00514704840975663,0.0716808491898519,-0.497475222966505,-0.190476015750619,0.552783939233246,-1.23724979375705,-1.17224021272827,-2.25508581255435,-0.722377992117475,-1.6430837445407,-0.524746397250132,-0.471751106517077,0.585565979109179,-0.862489901088347,-0.232730009813516,-0.196772976250062,-0.287462210591214,0.485670001480872,0.61920506646408,-0.939784431400297,1.6686444592987,1.55024675482176,0.756688970711967,0.379563309604517,-0.570224832898583,-0.246145500980661,0.367691484095655,-0.5800498972421,-0.609715617972676,-0.273537573115567,0.720481591614008,0.987014819699067,0.835650190379428,0.352622798672011,1.14043087948124,0.203705892251276,0.167290199697521,1.20230802080209,1.63671501290254,0.55470978189261,1.0708134185373,-0.352642398879355,2.71946233261774,0.721118089465122,0.966764907066118,1.64836529583655,2.28259394684204,-0.486903793151943,-1.67057139611749,3.36983289408767,0.0447784347429314,1.13859654152445,0.584534264739294,0.993924970592475,1.66552039632029
"5",2019-01-08,0.250927573877291,-0.290596070472564,-1.2827706798752,1.40397787613385,0.368246306535237,0.0679294686741283,1.12560889417297,-0.273310410520335,-0.207445809091831,-0.0230915819242869,0.204032923306582,-0.538370062239498,-0.768816019435421,-0.287322493329335,-1.24166395163854,0.331392542111079,-0.43514743932053,-0.7705186642585,-0.958255729772793,-0.127563049245829,-0.0112342980197259,0.193074467937854,0.351549434984442,-0.212832655124099,-0.0611999305649485,-0.310324383091759,0.0421646882844192,-0.606224200004972,-0.0136012189435052,4.33369912898424,-0.0665740636317372,1.39434396509098,-0.0336753421979154,1.53236475675493,-1.20078574757008,0.861871504147984,-0.211524719880484,-0.150640969387334,-1.08596544893631,-0.278174233269471,-0.159786805318442,0.698607725492125,1.72802798769108,0.167367179398228,-0.373182581371347,0.459096554996945,-1.04617801781374,0.0172465421306661,-0.42425683586651,0.362392651439675,0.229029052007524,-0.345138629172849,0.0716808491898519,-0.497475222966505,-0.365557776587596,2.34463386871096,1.0368634675293,0.649218974110604,1.30644009217997,0.862030827093225,-0.380026291366978,0.162347299200185,-0.206522379781439,0.0493720057370944,0.159627290790831,0.11128708354988,0.0222213838380732,0.091546003880122,-0.56403187701432,1.3171659281878,0.12606809231782,0.895582095364789,0.898475428407966,1.41927287507809,0.295382941590986,1.26728262172295,0.229998369139817,1.2219598318937,1.26798108237636,0.954327916233643,0.504025292152918,1.06615971215851,1.33269339303164,0.147085460844381,1.81115012291701,0.955898977524172,-0.63518529459623,-0.270114135956391,-0.790063852661366,-0.721370344365449,-0.148576919027709,2.01021995326228,1.22594221165277,0.846032096316182,1.17943156062509,0.0609463716286823,1.37144798820666,1.02495655445972,0.686318013736811,1.1161795894376,-0.527542291789276,-0.54007835172488,1.82768265974848,-0.318210657145361,-0.204733957761744,1.66552039632029
"6",2019-01-09,1.62140172189251,-0.290596070472564,-1.2827706798752,1.40397787613385,0.0991409169399465,-0.210533207193464,-0.0644390888336804,0.175179054067707,-0.112783198902534,-0.0308449989244081,-0.0767142104615486,-0.538370062239498,0.483727355762431,-0.287322493329335,-0.0680159262843196,0.331392542111079,1.35683732607343,0.801395518244019,-0.010655163837838,-0.139683224240887,0.0134738687944222,0.776840413036326,-0.0105068147877592,0.0685406265569035,-0.226516951417695,-0.0728548887674903,0.0421646882844192,-0.606224200004972,-0.0136012189435052,-1.51498492922045,0.820325564105531,0.0739680740372598,-0.0336753421979154,-0.849544881146696,0.356220641340873,-0.255697916924699,-0.211524719880484,0.549690747490942,-1.08596544893631,0.439490266606946,0.121946607367011,0.874094338261404,0.0602106197028544,0.421704945089197,-0.373182581371347,2.30621476490595,0.195802970224398,1.34207064517571,-0.42425683586651,-0.128643973918197,0.0127256633108933,2.78006820776451,0.0716808491898519,-0.497475222966505,0.0253608603803472,1.61119409650821,-0.18373753596206,-1.40016712462816,-0.579211686368135,1.57522971764335,-0.0824283545455634,-0.196141799986814,0.134590817986432,0.184418094319791,-0.181158996848885,0.429061557843608,0.270239491370101,-0.0796403448167686,-0.0538217103252834,0.449860478849419,0.0976099000388763,1.31301299612968,1.31842211500018,0.652530815790505,0.633848857078769,0.691541865158453,1.47584527096685,0.324745045815127,0.902214164910691,0.8319451457476,0.838561317182698,0.345507485818283,2.77924378110555,2.33840181786781,2.06240463910794,0.741774113845109,0.129455516775662,2.05201654636667,-0.606435617372977,2.38945283980662,0.669804008483853,0.267470034126207,0.747874575536447,1.17102068600149,0.579738854836919,2.16776524342912,0.721651423370684,1.7969652404638,0.443356002133636,0.0838790354300065,2.76354123247972,-0.282907509782825,0.794812510976791,0.569238985299811,0.413918404367765,1.27628610373967
"7",2019-01-10,-3.11719327887209,-0.290596070472564,-1.2827706798752,1.40397787613385,-2.21001723219294,-2.83737068560915,-2.42514206412523,-3.17064236500154,-1.65801469883577,-2.44219498143068,-1.91224082853923,-0.538370062239498,-1.33607504655015,-0.287322493329335,-0.933686853715743,0.331392542111079,-3.49417238670199,-2.9724381115307,-2.37746280023547,-1.59771844274065,-1.35460366711859,-3.14471214126432,-2.54529174072914,-3.51466802211931,-1.05280942902401,-1.32282909513183,0.0421646882844192,-0.606224200004972,-0.0136012189435052,-1.96635896911784,-2.90513861880991,-3.29249110869035,-0.0336753421979154,-1.70761220074499,-1.93329686717774,-2.59395541432097,-0.211524719880484,-2.957827029461,-1.08596544893631,-3.63380057199933,-2.31428103156442,-2.74503413187214,-2.77870537608599,-2.98922732333046,-0.373182581371347,-3.21610539648227,-1.16472129821637,-2.25101350807106,-0.42425683586651,-2.47717051992669,-2.07462510143993,-2.65083642812568,0.0716808491898519,-0.497475222966505,-2.03653450925924,-1.76482194253202,1.35011394618961,2.72703428749162,1.60556380201193,-2.71171165919026,-1.76328367969717,-1.39857975734541,-2.53395375675917,-2.40182129311257,-3.19834946105312,-2.55500862847005,-1.5191886129751,-2.08024510993343,-2.39403377049435,-2.65577070968589,-2.54192479274941,0.278524295633858,0.319935644492889,0.207290075827957,-0.500852909418031,0.170085771909958,0.0856389458242642,0.489250545756917,-0.320296757561946,0.651989606603254,0.214757720001711,0.399631125506349,1.2684779772568,0.219135868061391,1.75640220020321,0.27057703520095,1.19674191069235,0.553686312791412,1.41374571836281,-0.0920121136280128,0.267919485836578,0.0284622957126063,-0.0519344743962141,-1.60495262063552,0.559948385888335,-0.751911978577239,0.321021664929416,1.27882027742007,0.0546906195541225,-1.05004900287891,-0.375149326292905,-0.284047656132499,0.270031060390373,-0.411365684414541,-0.306224555357455,1.00544287954293
"8",2019-01-11,-0.168308714238371,-0.290596070472564,-1.2827706798752,1.40397787613385,0.603032058523867,-0.447717413615909,0.511775486149262,-0.00701172906564576,-0.183897411842495,0.00126742760916134,0.45552830130246,-0.538370062239498,-0.214430439000814,-0.287322493329335,-0.139824162103904,0.331392542111079,0.0726535713255854,0.825910980192161,0.144117202932529,-0.060136101402161,0.233084472254035,-0.161450460532707,0.294245594753937,-0.201881955789309,-0.000542448129015325,0.0304360444943308,0.0421646882844192,-0.606224200004972,-0.0136012189435052,0.51729537405176,0.103197666786939,1.8252890851525,-0.0336753421979154,3.20223686531408,0.697830506021592,-0.903398415867331,-0.211524719880484,0.109226931817396,-1.08596544893631,0.227702462563246,-0.0916990798481591,0.265911220497857,-0.0547519553578845,0.36011400350145,-0.373182581371347,1.40151004592447,0.146683161443473,0.199797188956926,-0.42425683586651,-0.0204722054332392,-0.0082396242479687,1.92046217102935,0.0716808491898519,-0.497475222966505,0.546180413631195,-0.517116875216613,0.0702680416370774,0.413911910653875,-0.0127556841349605,-0.312313155959187,-0.0882341329079324,-0.456824465740211,0.672337153212491,-0.442453131266916,0.172858657184722,0.0634048599181082,-0.209480029367481,0.599256310510797,-0.211531507019707,-0.200639851627653,-0.023271741597296,-0.612218086400871,-0.632811153735502,-0.159809755374499,-0.469253808160822,-0.281232494166971,-0.249049103744918,-0.198866751503483,-0.734101402544652,-0.565750924637002,-0.414112215209949,-0.20095749986848,0.343304837397377,0.55756768119189,2.66770741190152,-0.378067471771699,0.6521772945097,0.391015295084367,0.561080361906735,0.726154586897207,-0.301159741652238,-0.349274866115374,-0.251373608953603,1.01751102194799,-0.0742845636957068,0.532692925976618,-0.00524687181190465,0.74343007117293,-0.384415582084392,-1.05004900287891,0.530226945194937,-0.852594853923802,-1.14729401324222,0.597683862166332,0.307919700660919,0.436791165993429
"9",2019-01-14,2.0445457896633,-0.290596070472564,-1.2827706798752,1.40397787613385,0.770423197339723,1.08250135945077,2.21725185339112,2.17161558900821,0.444983005335821,1.10143603178199,0.843763109073336,-0.538370062239498,2.65943150620923,-0.287322493329335,-0.403329167794465,0.331392542111079,1.05633382520181,0.573444735638721,1.46226824997609,1.10939286930942,0.386235967409447,1.84525208259755,0.605836570304503,2.48496948270137,-0.0819650675533042,0.388161442351202,0.0421646882844192,-0.606224200004972,-0.0136012189435052,2.63853715298963,1.4386606716933,1.97654335177807,-0.0336753421979154,1.08690963970531,1.19496204412917,1.3048554000466,-0.211524719880484,1.38300447915601,-1.08596544893631,1.23577151192834,1.97894438794883,0.927619212218604,2.1508672616358,1.53495134904881,-0.373182581371347,1.2153424787475,2.82975962469867,1.14296123869411,-0.42425683586651,1.07419800130314,1.51285331913793,0.497954131646591,0.0716808491898519,-0.497475222966505,0.822523975488259,4.13478838735869,-1.37823595550606,-0.864656427652138,0.203619441313188,1.20457193682927,0.709620092425349,0.778976393052226,1.15804029207192,1.3496446130797,1.53965917075237,1.30569237675699,0.809608762043496,1.46678081060576,1.19193431418816,2.29337822914535,1.35937896265546,-0.162356620643225,-0.14078107886401,-0.718527904483828,-0.670288553127302,-1.22188941558849,0.697268497645048,-0.625128506491602,-0.5920124226614,-1.33643482679132,-0.389135942860873,-0.859034986793789,0.350746737615331,-1.44633507877989,0.496034116312479,-1.136654462197,-0.650472882963446,0.0678617341509973,-0.869608110610806,-0.661889503877093,-0.161273281862676,-0.478357862566252,-0.932910632226842,1.01751102194799,-0.769634210600543,-0.0587996009139147,-1.15055383108212,-1.30591809992899,-0.745350447843359,-1.05004900287891,-0.91213624471204,0.669807558405769,0.14576004419044,-0.726290711584048,-0.734953947137616,-0.401978049267485
"10",2019-01-15,-0.591165263839787,-0.290596070472564,-1.2827706798752,1.40397787613385,-0.670329529737308,-0.747399865555276,-0.910314665435457,-1.07711222597985,-0.497618982419691,-0.609092858365506,-0.56530402211865,-0.538370062239498,-0.881434701238485,-0.287322493329335,-0.399441384308238,0.331392542111079,-0.714966665030086,-0.148365580536086,-0.184452665220966,-0.901136343636969,0.0330947908058294,-0.593942178264839,-0.751365043532939,-1.30400554477188,0.117538470974929,-0.801457648384811,0.0421646882844192,-0.606224200004972,-0.0136012189435052,-1.30801619579848,-0.616966638166552,-0.958506133272232,-0.0336753421979154,0.755807791001914,0.0480615668389325,-0.52706106737399,-0.211524719880484,-0.65791669868901,-1.08596544893631,-0.361741772725742,-1.68662469689019,-0.423259473442713,-0.884946763775668,-0.719883000426849,-0.373182581371347,-0.599408141341557,-0.975596584374435,-0.791494408567692,-0.42425683586651,-0.828781620444225,-0.957713284303717,-0.542065110256751,0.0716808491898519,-0.497475222966505,-0.135969777838648,-0.826562314707905,1.49764780639852,1.1258669280487,-0.0494976933492994,-0.547943893250414,-1.05948600857574,2.64076683718673,-0.615443525307077,-0.727769093852252,-0.478794265205776,-0.453265162270636,-0.439339962344214,-0.872211644781408,-0.634040817880057,1.28099247995439,-0.213591119081202,0.874956514479349,0.933394595758745,0.869547914388911,1.42156760478662,0.904153701495316,-0.510845032146102,0.664293732871492,0.474814397333411,0.732037299891598,0.292812507960364,1.19831057501541,0.847677782401743,2.08418055078327,1.02535910862066,1.60894100871925,1.54726245695051,0.0923946177353621,0.425994018505306,1.93979452580188,-0.241648859816528,0.553948465672089,0.606572060083092,1.01751102194799,0.663856772220334,-0.300672069732743,0.728380806679234,1.95758808132011,0.347312169386202,0.758867289859972,1.48286494691417,-0.292242179702713,1.2788706617146,1.16962403060699,1.19216366701493,-0.190096688518156
