"","Date","AAVE","ADA","ALGO","AMP1","ANKR","AR","ATOM1","AVAX","BAT","BCH","BNB","BNT","BSV","BTC","BTG","BTT1","CAKE","CCXX","CEL","CELO","CHZ","COMP","CRO","CRV","CTC1","DAI1","DASH","DCR","DGB","DOGE","DOT1","EGLD","ENJ","EOS","ETC","ETH","FIL","FTM","FTT1","HBAR","HEX","HNT1","HOT1","ICX","IOST","KDA","KSM","LINK","LRC","LTC","LUNA1","MANA","MATIC","MIOTA","MKR","NANO","NEO","OMG","ONE2","ONT","QNT","QTUM","RUNE","RVN","SAND","SC","SHIB","SNX","SOL1","SRM","STX1","SUSHI","TFUEL","THETA","TRX","TUSD","UNI3","USDC","USDT","VET","WAVES","WAXP","XDC","XEM","XLM","XMR","XRP","XTZ","YFI","ZEC","ZEN","ZIL","ZRX","AAPL","ACN","ADBE","AMAT","AMD","AMZN","ASML","AVGO","BABA","CRM","CSCO","FB","GOOGL","IBM","INTC","INTU","MSFT","NFLX","NOW","NVDA","ORCL","QCOM","SAP","SHOP","SNOW","SONY","SQ","TEAM","TSLA","TSM","TXN"
"1",2020-01-02,-0.529313713099173,-1.30882396842482,-0.815768456805471,0.564164810914914,-0.982665867893856,-0.815488964888051,-0.0282503159750102,0.556895177409408,-0.87603337339462,-1.31332849980446,-1.33154941836889,-1.01811961198695,-2.07061929379185,-0.966024478327284,-2.52988234293733,-0.851829659360578,0.561362466099482,-0.502952613200766,-0.578008609502826,0.429193165187831,-1.46163116391253,-0.692646979554222,-1.50405526303061,0.726794112856757,-0.625452278901426,-0.912144337516198,-2.34888742298348,-0.0854170401033611,-1.4392531667148,-1.21455310972493,-0.651403678897317,0.375642516936641,-1.68910220986893,-0.734601024158903,-1.32534153123676,-1.24641817625021,-0.971849313942629,-0.445762102166226,-1.64646742493501,-2.51428510221164,-1.24371195238256,-0.825113675748069,0.228732819503343,-2.24734493071104,-0.589852446258532,-0.0796661249605079,-0.900225178373413,-1.26081411471735,-1.16185878883379,-0.918873106431589,-0.660397041263408,-0.996214264972112,-0.934938705201897,-1.46016781601981,-0.608845695413131,-1.08438108835329,-1.12401046927795,-1.06562678423953,-0.243160828262416,-0.654880074618687,-1.08680132814967,-1.03004778252887,-1.04337809850323,0.642910015453666,0.681613599322893,-1.64553865193101,NA,-0.783081167552183,-0.585015478632257,0.000253167089084016,-1.10231664072969,0.282771960719923,-1.0105843662764,-0.937659139290684,-1.21877594567377,-0.0763768802291196,0.482171086330247,0.359124346421556,0.0351754276749895,-0.949889347406881,-0.700601363277129,-2.03424589005673,-0.285845519658378,-0.844970314119766,-1.10562050744511,-1.30254716124015,-0.663723669328232,-1.91966378290403,-0.727190480115447,-2.0408229706377,-0.129678797093095,-0.929519832244129,-1.42464197261791,-0.922087233205996,-0.098212206902281,-1.22891314796998,0.0334620325674671,-0.95398709841189,-1.42528229294877,-0.749101835489986,0.0146277917188608,-0.550511777976465,-0.892203612249355,1.43464372333977,-0.637576833918903,-0.626915255996478,1.03925626868864,0.92227282739305,-0.940249254614217,-1.39934363328295,-1.77731618451176,-1.35079770257311,-1.3218072277323,-0.306356664455053,-0.516539390843885,0.140415768481545,-1.50444528673132,-0.269825476240322,-0.440773040045923,-1.04318070361019,-1.71356675582969,-1.19715679704168,-0.521331644153067,-0.137035522324161
"2",2020-01-03,-0.529313713099173,-1.27440933958153,-0.661784774819854,0.564164810914914,-0.977780381007202,-0.815488964888051,0.086550638644743,0.556895177409408,-0.793480626357,-0.847877245428301,-1.22993701881298,-0.993119734865262,-1.87221348100956,-0.882889382024773,-2.35284358971966,-0.671820863513996,0.561362466099482,-0.502952613200766,-0.568836899407759,0.429193165187831,-1.24738129441469,-0.692646979554222,-1.46205231531843,0.726794112856757,-0.625452278901426,-0.538798419142845,-2.13560626047175,0.0777380229812681,-1.42404954759738,-0.990645143658444,-0.651403678897317,0.375642516936641,-1.58889222388084,-0.450528797137151,-1.13796244553588,-1.19980952451889,-1.05903045158157,-0.436112933148075,-1.53649441379536,-2.48441540648423,-1.22571251201183,-0.825113675748069,0.749993220915525,-2.21592238315245,-0.41058226816252,-0.0796661249605079,-0.896353578980859,-1.24555064866587,-1.1562512489862,-0.773593207199678,-0.584891649767585,-0.988484191687853,-0.798127623961281,-1.32864010143261,-0.537102467301971,-0.946192654242653,-1.02826910540477,-1.04085377793935,-0.194116101564728,-0.489908583178388,-1.05980999556429,-0.86529091162971,-1.04368364736766,0.645164090392949,0.681613599322893,-1.55566868685155,NA,-0.766213075178367,-0.585015478632257,0.000253167089084016,-1.02732962137457,0.282771960719923,-0.987180551368799,-0.929361844730789,-1.13103607404009,1.19707388672626,0.482171086330247,0.392912515142631,0.552560248892022,-0.905726999852498,-0.69873652580269,-1.97605248897917,-0.285845519658378,-0.841447496203912,-1.07338051976657,-1.12434985739968,-0.612040535021688,-1.85383747285355,-0.727190480115447,-1.93891513201683,0.104181211446133,-0.917353944339716,-1.36917764519646,-0.955656937437951,-0.111005091164963,-1.26880711716936,-0.0588159293649795,-0.983193511293725,-1.46762640147975,-0.829114175944898,-0.137372596005571,-0.628906403210967,-0.914215909325222,1.22028641380075,-0.666415378953503,-0.667613736595578,0.937500326477948,0.807632410001772,-0.9866124571623,-1.48642489535607,-1.83725663318336,-1.35241432282085,-1.3547419989165,-0.35292649228433,-0.580734228477308,-0.0108422223534173,-1.51803132339402,-0.269825476240322,-0.52939425782075,-1.05850744201592,-1.708207960704,-1.18209528110713,-0.629683059147639,-0.234840866879036
"3",2020-01-06,-0.529313713099173,-1.19994464313374,-0.513430412230491,0.564164810914914,-0.972123462067216,-0.815488964888051,-0.0185965897712833,0.556895177409408,-0.701332556701957,-0.462053441194084,-1.02182382939233,-0.978383582752045,-1.56351899919126,-0.784737608004909,-2.11062301030378,-0.367190965618382,0.561362466099482,-0.502952613200766,-0.574583878449051,0.429193165187831,-1.12898014286659,-0.692646979554222,-1.4187717071242,0.726794112856757,-0.625452278901426,-0.467161631602234,-1.4238002698063,0.333073849265259,-1.37807946272487,-0.467096266131628,-0.651403678897317,0.375642516936641,-1.65582689574796,-0.0960526815997046,-0.863118440426109,-1.12996441565948,-1.02912380129147,-0.395104267248538,-1.56794581734683,-2.38987704784508,-1.24265316131936,-0.825113675748069,0.880308021847553,-2.10586735412006,-0.153789576487724,-0.0796661249605079,-0.890651887072972,-1.21710964954918,-1.15378669303098,-0.583022894076755,-0.539512948835882,-0.793694324802637,-0.699109582597212,-1.07821743668199,-0.262904134697416,-0.776626129008213,-0.812791303595516,-0.998588174809036,-0.220359246407883,-0.129915464974274,-1.1245634017254,-0.683207420301482,-0.977056861898927,0.829980151144283,0.681613599322893,-1.46094084761055,NA,-0.89368735732174,-0.585015478632257,0.000253167089084016,-0.999302459192679,0.282771960719923,-0.975478643914981,-0.889489427401529,-0.958196203712162,0.99299081849735,0.482171086330247,0.108553679268805,0.298692568544414,-0.831999957320344,-0.728700756882016,-1.93567876756531,-0.285845519658378,-0.821562793742331,-0.961603511380489,-0.861555778085373,-0.347973237636532,-1.81666288165651,-0.727190480115447,-1.64864454236273,-0.190092025555378,-0.893328230844852,-1.24583038291849,-0.928410475363668,-0.161081784434565,-1.23987641516609,-0.18185297489653,-0.995460151225556,-1.41633197818463,-0.86797325260864,-0.146084823008913,-0.639094875919578,-0.718791440410254,1.26641360855043,-0.564311191126485,-0.461336865052737,0.914887727786993,0.781296441299618,-0.933737564397441,-1.46857307718053,-1.68502961046724,-1.3319734338414,-1.34625107888045,-0.284297518374582,-0.600338360746081,0.000916407008455579,-1.48313988696268,-0.269825476240322,-0.43625125365981,-1.06644778858533,-1.55247149078311,-1.17201880596372,-0.666347543875171,-0.285449151222022
"4",2020-01-07,-0.529313713099173,-1.20536332734902,-0.631875258188689,0.564164810914914,-0.984465806171985,-0.815488964888051,-0.025144288753931,0.556895177409408,-0.672673089220544,-0.484681087286666,-1.01357182145442,-0.98530838903195,-1.63968168626321,-0.693493090104723,-2.01887952986547,-0.588740128813256,0.561362466099482,-0.502952613200766,-0.567152177087987,0.429193165187831,-1.17746819015948,-0.692646979554222,-1.37951015163783,0.726794112856757,-0.625452278901426,-1.06723323804569,-1.52940197477513,0.0816174833332009,-1.35365784468397,-0.51648768413717,-0.651403678897317,0.375642516936641,-1.72002478724002,-0.100825381252004,-0.986842227182399,-1.13520437655514,-0.96068295463695,-0.427113292235141,-1.60420487929808,-2.41994395115472,-1.24406488273696,-0.825113675748069,0.763710295225882,-2.14927080835338,-0.278955801924622,-0.0796661249605079,-0.890221022966483,-1.17778850443911,-1.15665277124551,-0.548939329851341,-0.60374916236893,-0.948389987745343,-0.821811130879639,-1.03440100356513,-0.214949025072496,-0.970347069854889,-0.801007065905723,-1.00700493473737,-0.29693787936308,-0.255891594447037,-0.996666736385314,-0.683347513112673,-0.994058270461619,0.912159266949564,0.681613599322893,-1.42815047978372,NA,-0.838583079652605,-0.585015478632257,0.000253167089084016,-0.999211398007705,0.282771960719923,-0.992733996625893,-0.900807900122237,-0.985372302144448,0.528435899915477,0.482171086330247,-0.369209767456279,0.0663072638111641,-0.858792980966234,-0.73211005385643,-1.84485922033949,-0.285845519658378,-0.813749153750579,-0.941087106928622,-0.866646377111561,-0.41961068824569,-1.82815511845709,-0.727190480115447,-1.67630903664528,0.113926122997018,-0.896618382904801,-1.30695245005072,-0.944620120493156,-0.325566027521103,-1.24474861694422,-0.0205998827312036,-1.00363791118011,-1.40901737578909,-0.815341547660824,-0.166104107563245,-0.61107646801014,-0.650339094849635,1.18229906869453,-0.5523603109476,-0.476684400512144,0.92336613647354,0.626377309725755,-0.932174822336139,-1.53170685930808,-1.76290592483955,-1.33151139129839,-1.32163578652935,-0.254885635262922,-0.505776268828148,-0.030083541713569,-1.47862400771894,-0.269825476240322,-0.337682657777723,-1.02914671409325,-1.5370655936003,-1.15132248695166,-0.61545518412373,-0.146133855336669
"5",2020-01-08,-0.529313713099173,-1.22010209817347,-0.642658308409334,0.564164810914914,-0.982151629748499,-0.815488964888051,-0.0879585687043427,0.556895177409408,-0.867926887222308,-0.523069285541815,-1.07875030791128,-0.991227368977519,-1.63743699204407,-0.71288348617377,-1.83009909834485,-0.561046281917251,0.561362466099482,-0.502952613200766,-0.565468598161211,0.429193165187831,-1.28722419548655,-0.692646979554222,-1.33367404938995,0.726794112856757,-0.625452278901426,-0.215009526418986,-1.63619537290158,0.0135488479811298,-1.38203001776463,-0.746980840386645,-0.651403678897317,0.375642516936641,-1.66783098687148,-0.204648599886466,-0.905655900729394,-1.15096128333454,-0.993030833844458,-0.443906492739655,-1.57518146889099,-2.49496344145692,-1.23841799963445,-0.825113675748069,0.695123725989342,-2.17649670621332,-0.479221762623723,-0.0796661249605079,-0.886172593187418,-1.16231493773559,-1.16407413741592,-0.592133776837169,-0.727198975015822,-0.927621140489096,-0.845494872448477,-1.10626263442137,-0.0847204073839853,-1.06451397573312,-0.87305306506829,-1.01377337299871,-0.271985295598676,-0.311772119687165,-1.08545805635795,-0.762193459264279,-0.955130668198197,0.833967732426534,0.681613599322893,-1.43908055526541,NA,-0.88608422116916,-0.585015478632257,0.000253167089084016,-1.07248284726179,0.282771960719923,-0.962388363602156,-0.894528143320816,-1.03258094758749,1.214409128043,0.482171086330247,0.304468403259799,0.564580988033609,-0.871542823973364,-0.748454644396402,-1.90262209367195,-0.285845519658378,-0.821045255467652,-0.973298406772818,-0.845103609411272,-0.465755791567681,-1.77171795177459,-0.727190480115447,-1.7788642660892,0.402485308936009,-0.905494118749265,-1.09682817004393,-0.889437439140906,-0.310944871269361,-1.17653314521999,-0.0243280086809718,-1.02817119104377,-1.43638297159346,-0.764513669233048,-0.238397319829921,-0.600605138114052,-0.61463649250457,1.190438918338,-0.496241996864048,-0.420240801478898,1.02889209829707,0.632574216821411,-0.765214989791913,-1.42242011458214,-1.63244727374047,-1.29986834958851,-1.31777613465353,-0.262238372294111,-0.515770722102652,0.0479509244559471,-1.46472913057064,-0.269825476240322,-0.314170610439861,-0.973564288107414,-1.47309631827481,-1.1240581117273,-0.591924299131064,-0.126232227994699
"6",2020-01-09,-0.529313713099173,-1.22193240011519,-0.69957313534965,0.564164810914914,-0.995779614117796,-0.815488964888051,0.0977998162744737,0.556895177409408,-0.821991083376487,-0.554999278386669,-1.09553275122535,-0.999751225543704,-1.56497570365863,-0.759328026762585,-2.06883984998631,-0.630280496164318,0.561362466099482,-0.502952613200766,-0.572621580665132,0.429193165187831,-1.29248651167411,-0.692646979554222,-1.36738323842734,0.726794112856757,-0.625452278901426,-0.285105628171461,-1.74978103650391,-0.0671794748171868,-1.40309962606136,-0.807897012036555,-0.651403678897317,0.375642516936641,-1.73210078592633,-0.246313510524995,-0.76575436854998,-1.16667043744931,-1.01175775601803,-0.451885483662065,-1.58989595791686,-2.50511715307504,-1.23700627821684,-0.825113675748069,0.715699537069003,-2.17600188583409,-0.426732494132287,-0.0796661249605079,-0.889089294201917,-1.16177106975996,-1.15875732660868,-0.616668881121658,-0.699973478680761,-0.952255024387472,-0.922844819809174,-1.15064123730574,-0.283792160160982,-1.1315015985459,-0.893865467062199,-1.02881978029272,-0.282310585571049,-0.396737284574939,-1.12313117153688,-0.839802788842588,-0.966503819352468,0.735838291492266,0.681613599322893,-1.47065659593362,NA,-0.925928663904263,-0.585015478632257,0.000253167089084016,-1.07243726010957,0.282771960719923,-0.989758958107008,-0.912750303847465,-1.03351277804542,1.49576206452749,0.482171086330247,0.624991753209559,1.02148646544458,-0.899998833209435,-0.76159078368203,-1.9206999296372,-0.285845519658378,-0.825720079623574,-1.03820955599825,-0.854004428098991,-0.504692681936789,-1.84152526013722,-0.727190480115447,-1.77024106695694,0.24884370474456,-0.911844858318657,-1.14922356935086,-0.815400458640163,-0.244420422979203,-1.13724791081597,0.012023797194136,-0.961580605325549,-1.41969516075461,-0.772875818692937,-0.284367738322199,-0.493626390595158,-0.553700441163194,1.13617083886732,-0.416221525989362,-0.336400058017122,1.16362480959028,0.6836972229366,-0.712600818998624,-1.33533885250902,-1.68763545250264,-1.25760044400057,-1.2951334631055,-0.200963070402457,-0.469642679255535,0.157519525935921,-1.41802696022215,-0.269825476240322,-0.262625419305761,-0.967470504276165,-1.29391550296116,-1.13681614622816,-0.565657308412818,-0.0369564621809507
"7",2020-01-10,-0.529313713099173,-1.20952966193417,-0.680457213093437,0.564164810914914,-0.998093790541256,-0.815488964888051,0.0981116114641236,0.556895177409408,-0.799693411488709,-0.0061212072656244,-1.01091268643697,-1.00555753614931,-0.480328799669593,-0.692831131079306,-1.78421654654376,-0.533352838014884,0.561362466099482,-0.502952613200766,-0.567830360465469,0.429193165187831,-1.39134209241396,-0.692646979554222,-1.32747121242798,0.726794112856757,-0.625452278901426,-0.540339104931019,-1.43017274401888,-0.0565811992989155,-1.3914873902095,-0.643258824242356,-0.651403678897317,0.375642516936641,-1.72180136911486,0.0847851864273287,-0.69370771659261,-1.13231071233336,-0.99879487269444,-0.433607882024179,-1.50415455033212,-2.46144623174718,-1.23524162644483,-0.825113675748069,0.756851558456577,-2.16088061746901,-0.191743303176991,-0.0796661249605079,-0.886700453522376,-1.15333169517883,-1.14064699379402,-0.419899807334123,-0.718512384680722,-1.03379393991428,-0.88404395614992,-0.973345085388252,-0.154743429255195,-1.10637788686276,-0.791115033468599,-1.01385930829421,-0.27284573642971,-0.243731526058753,-1.12808603641309,-0.698467306396753,-0.968775232648901,0.795478918438426,0.681613599322893,-1.52773619318625,NA,-0.915053130204701,-0.585015478632257,0.000253167089084016,-1.0796642377315,0.282771960719923,-0.987775568308371,-0.903913887627593,-0.947946936435603,0.0134758123345004,0.482171086330247,-0.194690020352245,0.0148904303735185,-0.884292580935808,-0.762103657052981,-1.86448647515054,-0.285845519658378,-0.835804332497637,-1.03981864378108,-0.874793702149523,-0.43481004709604,-1.81542586873342,-0.727190480115447,-1.59706881439962,0.214363824662968,-0.908631239652237,-1.19143339348849,-0.807353174316215,-0.189226464456515,-1.14699324373832,-0.0345811550698623,-1.00831104419828,-1.4525743030095,-0.858135518014882,-0.414865596300249,-0.435608710777876,-0.537594271953663,1.08461673266281,-0.422457026365323,-0.284277138187535,1.15891341292215,0.627926241014874,-0.703484293718325,-1.36799432578644,-1.78896715220466,-1.26256625592355,-1.28398363397001,-0.183806060671747,-0.456188776735863,0.149501833797166,-1.42200242751018,-0.269825476240322,-0.277998389134167,-0.966362594810013,-1.34448830151525,-1.14058448809898,-0.585904741283896,-0.112584728475937
"8",2020-01-13,-0.529313713099173,-1.20731402854597,-0.658120130384261,0.564164810914914,-1.00477924564015,-0.815488964888051,0.0924877241007535,0.556895177409408,-0.791076485223416,-0.0619182729123802,-0.978598122585125,-1.00123096435711,-0.416106473131338,-0.698003130678509,-1.36371147941394,-0.325650598267319,0.561362466099482,-0.502952613200766,-0.570171793914859,0.429193165187831,-1.37705883779332,-0.692646979554222,-1.31004741293805,0.726794112856757,-0.625452278901426,-0.625413529445158,-0.700454945522342,-0.113099638685126,-1.37161492824999,-0.639966037486775,-0.651403678897317,0.375642516936641,-1.74549741529952,0.315465540824859,-0.599476386757281,-1.13049905617561,-1.01154193377813,-0.474894867735726,-1.61559208982066,-2.4662766239834,-1.22041855669579,-0.825113675748069,0.722558273838307,-2.12122656734726,-0.151366798171063,-0.0796661249605079,-0.891387192797439,-1.16034545310871,-1.14708530225484,-0.363501730788631,-0.746878242761203,-1.03356096216695,-0.713219115555375,-0.985087825242191,-0.105687668884072,-1.10025348435599,-0.742687615893119,-1.00549684221367,-0.20702251369469,0.0268695967437353,-1.18836395152234,-0.735682721590105,-0.99286429057394,0.752482277505152,0.681613599322893,-1.45243970920963,NA,-0.836750854434467,-0.585015478632257,0.000253167089084016,-1.02429315505374,0.282771960719923,-0.980833750192231,-0.896237113508766,-0.933660122846103,1.05639741848406,0.482171086330247,0.266966211335103,0.386148141400683,-0.88650995241919,-0.743824652741008,-1.85811626797823,-0.285845519658378,-0.825937083714472,-0.990395392642013,-0.893750391087351,-0.431875841047132,-1.85819397593566,-0.727190480115447,-1.27692718731157,0.849706609635744,-0.908019115024329,-1.10965571162004,-0.731131845722831,-0.118681267914637,-1.0583735392933,-0.00288977330764077,-0.974431498298275,-1.4376141867188,-0.771727974577272,-0.378534008787124,-0.247405470620608,-0.439613335097934,1.31254183837764,-0.322431338663624,-0.221353561141929,1.15043350043839,0.728623912925721,-0.682907130065776,-1.28352539527514,-1.63765942564645,-1.20516971707759,-1.2182856636757,-0.151942641891753,-0.428896490689365,0.221656985285745,-1.37923720773011,-0.269825476240322,-0.207462937048318,-0.953990328608588,-1.27181085634982,-1.08540606548974,-0.520237160112538,-0.115428066000445
"9",2020-01-14,-0.529313713099173,-1.09426827895345,-0.63408260607384,0.564164810914914,-0.991665499416207,-0.815488964888051,0.301331929966324,0.556895177409408,-0.267208013275006,1.37969131411586,-0.754203965203488,-0.980738255905229,4.62742696734313,-0.539888327479274,3.22620898463511,0.145141172026181,0.561362466099482,-0.502952613200766,-0.563595434587095,0.429193165187831,-1.20866594501028,-0.692646979554222,-1.25215406602185,0.726794112856757,-0.625452278901426,-0.577142109155353,0.372789823581252,0.161934959317154,-1.31391292076493,-0.45557151248726,-0.651403678897317,0.375642516936641,-1.73034817323909,1.48288402691442,0.168459876795765,-0.980718090363993,-0.973937209992318,-0.515068574199226,-1.58551281169425,-2.49328754424749,-1.2186539074917,-0.825113675748069,0.983188274930615,-1.96992830579162,0.345260265059779,-0.0796661249605079,-0.903652408760002,-1.11638455209354,-1.12447507809379,0.126513955132411,-0.797530944967787,-0.984665646509818,-0.662828395720005,-0.650108405320123,0.352034034518871,-0.900863060271203,-0.456485830090475,-0.960153164442918,-0.160128788906788,0.474783478843387,-1.17129118561624,-0.367463068951501,-0.99728649710239,0.959663734828005,0.681613599322893,-1.40993359305985,NA,-0.792711681150129,-0.585015478632257,0.000253167089084016,-1.00329546387395,0.282771960719923,-0.971511910496778,-0.874719085514418,-0.620902214043772,0.800456369838829,0.482171086330247,0.00980157925730891,0.0856061848548394,-0.781924705188281,-0.739789315073213,-1.81593465072599,-0.285845519658378,-0.775599287240393,-0.875658720331804,-0.733109031235334,-0.223652371180031,-1.7739728855429,-0.727190480115447,-0.895615805953516,0.88414289798758,-0.878943408979337,-0.902048795721013,-0.780336514362182,-0.186668110700011,-1.07360027347218,0.0474433049061251,-1.0059744776892,-1.47778975928011,-0.753692711584678,-0.2487777734051,-0.360327241977754,-0.48605379319,1.26370067036178,-0.396476369448867,-0.27501199776575,1.07694293064209,0.703836875512687,-0.770424659918958,-1.33359685521626,-1.64118549951014,-1.2323089894075,-1.2585964635922,-0.0784124666191507,-0.444656985978893,0.16393302720529,-1.37549331191221,-0.269825476240322,-0.132405698576356,-0.963038725527851,-1.33377071126387,-1.06997832318018,-0.506009285088629,-0.0744864351089517
"10",2020-01-15,-0.529313713099173,-1.07276211899289,-0.466200312333117,0.564164810914914,-0.986008610410355,-0.815488964888051,0.321917777723918,0.556895177409408,-0.112379485419626,1.19033232888922,-0.589188283582764,-1.00234284259045,2.39445825877189,-0.544688857494003,3.72300778161837,0.505158763716574,0.561362466099482,-0.502952613200766,-0.567428642788346,0.429193165187831,-1.24437425659324,-0.692646979554222,-1.20854822257113,0.726794112856757,-0.625452278901426,-1.09222601843035,2.81931574333944,0.345543494424661,-1.26375285158523,-0.621855710331246,-0.651403678897317,0.375642516936641,-1.65885202187234,1.38353560059483,0.850687531181281,-0.978820184900077,-1.06623059691252,-0.503935004047702,-1.2845735002707,-2.48106361206536,-1.22253613882219,-0.825113675748069,1.01062322200715,-1.93636460898063,0.398556875635053,-0.0796661249605079,-0.906452496039337,-1.1130341406598,-1.12357508950857,0.102676580167506,-0.792256943692906,-0.866990893562053,-0.502333572910577,-0.309179432920636,0.351683557033103,-0.770529657714902,-0.412055774402209,-0.913216986991066,-0.0973172092480602,0.611098409551152,-1.09957651979752,-0.27206299626264,-0.983690186668019,1.3024229557474,0.681613599322893,-1.22169238311824,NA,-0.879858683552372,-0.585015478632257,0.000253167089084016,-1.00630172729244,0.282771960719923,-0.955248206506152,-0.876316163957661,-0.533317671590894,0.226842099279901,0.482171086330247,-0.149397822131819,-0.340789623582469,-0.782479091081464,-0.728526859933514,-1.70178611180883,-0.285845519658378,-0.756883321916114,-0.79882285190685,-0.549095372242664,-0.24055930832898,-1.7569957262018,-0.727190480115447,-0.159774402139499,0.920692403436835,-0.86861389495864,-0.815440653874107,-0.795741676649327,-0.203847620708254,-1.09933349140913,0.00829531567679981,-0.986114108016458,-1.49142645391913,-0.794190993707407,-0.342201855581706,-0.400798275624721,-0.514508394106754,1.32339462620976,-0.342176891637481,-0.226071823320326,1.15231926214341,0.627926241014874,-0.76208950566931,-1.28787972412972,-1.63536001566369,-1.1933902754948,-1.27326266958418,-0.107825284717717,-0.478868463788806,0.118501885075141,-1.34735620041043,-0.269825476240322,-0.211080228171661,-0.922598339408825,-1.31066135444682,-1.09291913625975,-0.61162459435762,-0.159781354855431
